START STOP SIZE STRAND GENE
10745217 10770709 25492 + NUBP1
8623048 8647578 24530 + C16orf68
66438319 66462719 24400 + NUTF2
56103592 56127978 24386 - CCDC102A
66535730 66560026 24296 - SLC12A4
28630284 28654535 24251 + EIF3S8
74190498 74214655 24157 - ADAT1
20819926 20843827 23901 + LYRM1
70451089 70474913 23824 - LOC55565
1668278 1692073 23795 + HN1L
87765663 87789400 23737 + CDH15
73739925 73763486 23561 + ZFP1
84490274 84513710 23436 + IRF8
23609197 23632322 23125 - ERN2
82713388 82736265 22877 - HSDL1
15867077 15889948 22871 - C16orf63
73820429 73843004 22575 - BCAR1
88616508 88638880 22372 + GAS8
2145799 2168130 22331 + TRAF7
55020549 55042762 22213 - NUDT21
14673907 14696027 22120 - PLA2G10
69255080 69277195 22115 - ABBA-1
65985828 66007878 22050 - ZDHHC1
80739271 80761313 22042 - MPHOSPH6
55553262 55575257 21995 + CETP
21077500 21099431 21931 + TMEM159
5034124 5055973 21849 - MGC45438
56616782 56638303 21521 + MMP15
25154823 25176343 21520 - ZKSCAN2
88169676 88191155 21479 + CPNE7
56259671 56280789 21118 + GPR97
66398477 66419466 20989 + TSNAXIP1
87309255 87330160 20905 - FAM38A
84369736 84390601 20865 - COX4NB
19420517 19440951 20434 - MIR16
56592805 56613022 20217 + C16orf57
56328617 56348657 20040 + KATNB1
74219130 74239078 19948 - KARS
29825160 29845046 19886 - KCTD13
21177343 21197158 19815 - CRYM
65798543 65818222 19679 - LRRC29
20251874 20271538 19664 - UMOD
88542683 88561968 19285 + FLJ20186
2167184 2186466 19282 - CASKIN1
70685115 70704311 19196 + DHX38
3372086 3391026 18940 - ZNF434
31408315 31427207 18892 - C16orf58
88314933 88333811 18878 + ZNF276
29597941 29616813 18872 + QPRT
2742654 2761412 18758 + SRRM2
30910868 30929276 18408 - STX1B2
57257798 57276175 18377 - FLJ10815
29892722 29911082 18360 + TAOK2
27122316 27140544 18228 + JMJD5
15039217 15057334 18117 - NTAN1
1799105 1817163 18058 - HAGH
65820794 65838832 18038 - FHOD1
28524418 28542367 17949 - SULT1A1
66120254 66138189 17935 + FAM65A
88214500 88232338 17838 + DPEP1
71718037 71735847 17810 - C16orf47
74038423 74056085 17662 - TMEM170
82813323 82830857 17534 - KCNG4
82540172 82557437 17265 + OSGIN1
29971991 29989235 17244 + ALDOA
45547795 45565036 17241 - DNAJA2
68300809 68317893 17084 - NQO1
1483422 1500454 17032 + TELO2
20229312 20246336 17024 - GP2
82490272 82507277 17005 + MLYCD
21902986 21919929 16943 - C16orf65
87147612 87164049 16437 - FLJ45530
4740815 4757167 16352 - ZNF500
79597657 79613979 16322 + CENPN
70600163 70616456 16293 + DHODH
79652092 79668305 16213 - C16orf46
2873318 2889356 16038 + LOC114984
4247188 4262999 15811 - TFAP4
56704997 56720797 15800 - C16orf80
70217590 70233367 15777 + MARVELD3
1299638 1315391 15753 + UBE2I
66836776 66852460 15684 + LYPLA3
28869818 28885266 15448 + NFATC2IP
23499837 23515140 15303 - NDUFAB1
70065562 70080742 15180 - ZNF19
4724289 4739396 15107 + C16orf71
55053991 55068907 14916 + OGFOD1
49727829 49742653 14824 - SALL1
1324663 1339443 14780 + BAIAP3
2243124 2257798 14674 - RNPS1
29709558 29724207 14649 + KIF22
1355013 1369647 14634 - C16orf28
70039000 70053618 14618 - ZNF23
28396101 28410717 14616 - CLN3
3232028 3246628 14600 - MEFV
14938800 14953400 14600 + NPIP
65767007 65781580 14573 - EXOC3L
48058 62591 14533 - RHBDF1
56063374 56077828 14454 - DOK4
11838711 11852896 14185 - RSL1D1
83689465 83703615 14150 - FAM92B
28741914 28756057 14143 + ATXN2L
69237968 69252085 14117 + C16orf77
560004 574109 14105 + PIGQ
21116273 21130369 14096 - ZP2
79673429 79687481 14052 - GCSH
3036682 3050723 14041 + MMP25
70654625 70668645 14020 + HPR
65552638 65566552 13914 + FLJ21736
15397136 15411044 13908 + MPV17L
23475892 23489769 13877 + UBPH
83239631 83253416 13785 + C16orf44
56038902 56052679 13777 + COQ9
5061820 5075588 13768 + ALG1
31036487 31050206 13719 + MYST1
67902787 67916446 13659 + VPS4A
56983923 56997536 13613 + GINS3
10930250 10943758 13508 - DEXI
65143972 65157471 13499 + CKLF
88251710 88265176 13466 + C16orf55
30979672 30993005 13333 - ZNF668
682506 695809 13303 - FBXL16
4451696 4464897 13201 - NMRAL1
73000031 73013150 13119 - LOC348174
3295486 3308575 13089 + ZNF75A
3212344 3225410 13066 - ZNF200
68333275 68346330 13055 - NOB1
30681130 30694037 12907 + RNF40
68765428 68778297 12869 + MGC34761
88517245 88530006 12761 + TUBB3
73000031 73012791 12760 - LOC497190
56019581 56032341 12760 - CIAPIN1
65157796 65170537 12741 + CMTM1
85983319 85995880 12561 + MAP1LC3B
5075235 5087782 12547 - FAM86A
55963914 55976455 12541 + CX3CL1
30275923 30288402 12479 - TBC1D10B
67697660 67710118 12458 + HAS3
18986427 18998851 12424 + COQ7
70117561 70129917 12356 + CHST4
2651151 2663443 12292 - LOC283874
2213589 2225743 12154 + E4F1
66578800 66590857 12057 - DPEP2
55523248 55535294 12046 + HERPUD1
52082693 52094671 11978 - AKTIP
25135785 25147753 11968 + AQP8
48616689 48628499 11810 + C16orf69
2229898 2241604 11706 - DCI
31098953 31110598 11645 + FUS
4361885 4373527 11642 + VASN
74157749 74169279 11530 + GABARAPL2
79626958 79638452 11494 + ASCIZ
23597701 23609191 11490 + PLK1
1341932 1353352 11420 + GNPTG
66464499 66475906 11407 + EDC4
21560107 21571464 11357 - IGSF6
84268781 84280081 11300 - GINS2
55996179 56007475 11296 + CCL17
30326977 30338229 11252 + ZNF771
719771 730998 11227 - NARFL
65869665 65880879 11214 + PLEKHG4
87245848 87256996 11148 - MVD
31057749 31068888 11139 - PRSS36
31132915 31144011 11096 + TRIM72
4330253 4341301 11048 - Magmas
56567839 56578853 11014 + TEPP
67920024 67931014 10990 - COG8
29880884 29891869 10985 + LOC124446
65499525 65510267 10742 - CDH16
11669817 11680508 10691 + SNN
4767674 4778348 10674 - SEPT12
65525847 65536500 10653 + CES2
391858 402487 10629 + DECR2
66892020 66902349 10329 - SLC7A6OS
70158254 70168496 10242 - TAT
28782814 28793027 10213 + SH2B1
1934581 1944680 10099 - RPL3L
361860 371908 10048 - TMEM8
87290410 87300301 9891 - RNF166
18710491 18720358 9867 - ARL6IP1
65435782 65445548 9766 + CA7
28893649 28903364 9715 + SPIN1
79132354 79142040 9686 + DYNLRB2
88280578 88290262 9684 + CDK10
74239184 74248829 9645 + TERF2IP
24580243 24589884 9641 - FLJ45256
29915031 29924613 9582 + CCDC95
65195713 65205294 9581 + CMTM3
76613991 76623498 9507 + CLEC3A
72888181 72897685 9504 + PSMD7
778647 788073 9426 + CHTF18
56054079 56063416 9337 + POLR2C
29994884 30004196 9312 + PPP4C
2510427 2519732 9305 + AMDHD2
82768961 82778163 9202 - TAF1C
30113969 30123150 9181 + SULT1A3
30032927 30042039 9112 - MAPK3
5014847 5023916 9069 - NAGPA
30993268 31002332 9064 + ZNF646
87300391 87309285 8894 + LOC348180
65170851 65179676 8825 + CMTM2
70676258 70685015 8757 - TXNL4B
45281058 45289806 8748 + ORC6L
30023632 30032359 8727 - GDPD3
75782336 75791042 8706 + MON1B
67934660 67943190 8530 - TMED6
55836538 55845046 8508 + ARL2BP
49264386 49272667 8281 - SLIC1
20652490 20660700 8210 - THUMPD1
31377817 31385988 8171 + ARMC5
2702423 2710553 8130 - PRSS27
750797 758866 8069 + MSLN
2029816 2037868 8052 - NTHL1
1078226 1086245 8019 - C1QTNF8
3273487 3281458 7971 + ZNF263
3391420 3399363 7943 + ZNF174
3102606 3110517 7911 + ZNF205
87237198 87244950 7752 - CYBA
66819950 66827637 7687 - RBM35B
2962794 2970475 7681 - PKMYT1
68168 75841 7673 + MPG
3125139 3132805 7666 + ZNF213
31401939 31409590 7651 + SLC5A2
258310 265915 7605 - RGS11
28418184 28425656 7472 - IL27
65471936 65479356 7420 + PDP2
84390696 84398109 7413 + COX4I1
28850778 28858164 7386 + CD19
55950218 55957602 7384 + CCL22
3426111 3433491 7380 - ZNF597
18701789 18709157 7368 - RPS15A
69873706 69881014 7308 - FLJ11171
30522202 30529183 6981 - ZNF689
30815428 30822381 6953 + CTF1
65783568 65790322 6754 + E2F4
1962064 1968752 6688 + TBL3
74119933 74126569 6636 - CHST5
631849 638475 6626 + C16orf14
36999 43625 6626 - POLR3K
30952403 30958985 6582 + STX4
70646008 70652458 6450 + HP
66022536 66028953 6417 + HSD11B2
78185735 78192112 6377 - MAF
30342521 30348874 6353 - XTP3TPA
11346811 11353118 6307 + C16orf75
30806618 30812900 6282 - BCL7C
2503953 2510219 6266 + ATP6V0C
1772959 1779187 6228 + NUBP2
53915971 53922172 6201 + IRX6
29943249 29949405 6156 - FAM57B
30004582 30010709 6127 - TBX6
658133 664171 6038 + RHOT2
82782244 82788273 6029 + LOC161931
4598886 4604871 5985 - FAM100A
2761416 2767298 5882 - TCEB2
1766714 1772582 5868 - SPSB3
30867915 30873759 5844 + TMEM142C
88650476 88656234 5758 - PRDM7
66419562 66425301 5739 - CENPT
28903887 28909597 5710 + LAT
4786969 4792675 5706 - ROGDI
65745604 65751306 5702 - TRADD
674702 680401 5699 - WDR24
4322225 4327803 5578 + GLIS2
29924335 29929902 5567 - DOC2A
30584127 30589629 5502 + FBS1
30569741 30575234 5493 + PRR14
2138651 2144141 5490 + RAB26
87397686 87403166 5480 + CDT1
30102448 30107898 5450 + CORO1A
2842728 2848172 5444 - PRSS22
46951946 46957285 5339 - SIAH1
88290266 88295600 5334 - SPATA2L
88598781 88604030 5249 - DBNDD1
56586073 56591263 5190 - ZNF319
971808 976979 5171 + SOX8
3642940 3648096 5156 + DNASE1
550422 555529 5107 + LOC146325
1928234 1933295 5061 - SEPX1
30499494 30504511 5017 - ZNF785
82399093 82404095 5002 + HSBP1
73703259 73708166 4907 - LDHD
29777179 29782012 4833 - CDIPT
2450146 2454964 4818 + C16orf59
66567067 66571867 4800 - DPEP3
31392026 31396781 4755 + TGFB1I1
30296957 30301672 4715 - SEPT1
2807164 2811717 4553 + PRSS21
28510766 28515302 4536 - SULT1A2
30472586 30477085 4499 - ZNF764
65790912 65795407 4495 + ELMO3
43016 47443 4427 + C16orf33
8856271 8860694 4423 - CARHSP1
31050256 31054652 4396 - PRSS8
3055313 3059668 4355 + IL32
23673448 23677757 4309 + LOC63928
1979968 1984276 4308 + SYNGR3
28413493 28417773 4280 + APOB48R
66531287 66535516 4229 - LCAT
31027221 31031420 4199 + BCKDK
65751391 65755578 4187 + FBXL8
2954217 2958381 4164 + KREMEN2
57106927 57111051 4124 + SETD6
31009676 31013777 4101 - VKORC1
87451008 87455020 4012 + TRAPPC2L
3078895 3082862 3967 - ZSCAN10
30904032 30907972 3940 + HSD3B7
2195495 2199414 3919 + GBL
85101658 85105548 3890 + FOXF1
2959598 2963484 3886 + PAQR4
712588 716457 3869 - CCDC78
65513088 65516920 3832 - RRAD
55156541 55160345 3804 + MT4
66254350 66258129 3779 - C16orf48
65981214 65984922 3708 - CGI-38
30112717 30116381 3664 + GIYD2
30314557 30318216 3659 + ZNF553
3014093 3017751 3658 + THOC6
29735332 29738935 3603 + C16orf53
1211654 1215255 3601 - TPSG1
1974150 1977749 3599 + GFER
29731019 29734603 3584 + PRRT2
387192 390754 3562 + NME4
28761613 28765144 3531 - TUFM
67931046 67934508 3462 + NIP7
3004714 3008163 3449 - CLDN6
30450280 30453695 3415 - ZNF747
774975 778384 3409 - RPUSD1
1780421 1783710 3289 - IGFALS
53522611 53525894 3283 + IRX5
66248933 66252214 3281 - ACD
30293623 30296811 3188 + MYLPF
52874712 52877879 3167 - IRX3
357396 360541 3145 - MRPL28
621012 624117 3105 + WFIKKN1
270627 273701 3074 + ARHGDIG
29911817 29914888 3071 - HIRIP3
73795547 73798556 3009 - CTRB1
47870201 47873184 2983 - CBLN1
11966464 11969426 2962 + TNFRSF17
66612674 66615460 2786 - DDX28
671667 674440 2773 - LOC339123
716958 719716 2758 + HAGHL
88563702 88566443 2741 - MGC16385
88154631 88157349 2718 + RPL13
788042 790700 2658 - GNG13
670115 672768 2653 + STUB1
2461500 2464147 2647 + NTN2L
1339243 1341874 2631 - C16orf42
32172144 32174744 2600 + TP53TG3
30442828 30445411 2583 - ZNF768
3288832 3291401 2569 - TIGD7
1952062 1954630 2568 - RPS2
1968919 1971441 2522 - NOXO1
87403379 87405879 2500 - APRT
557032 559495 2463 + FLJ36208
26985528 26987988 2460 + TNT
30271669 30274128 2459 - CD2BP2
1949519 1951977 2458 + NDUFB10
88512526 88514885 2359 + MC1R
66525907 66528254 2347 - PSMB10
65523466 65525804 2338 - FAM96B
705173 707479 2306 + METRN
66520974 66523266 2292 - CTRL
2829576 2831850 2274 - MGC52282
30362453 30364725 2272 - SEPHS2
29582079 29584328 2249 + SPN
2226468 2228712 2244 + DNASE1L2
1246273 1248495 2222 + TPSD1
666075 668268 2193 + RHBDL1
8796820 8798991 2171 - TMEM186
4683716 4685846 2130 + NUDT16L1
67625389 67627446 2057 + FLJ12331
2820233 2822280 2047 + LOC124220
3010360 3012382 2022 + TNFRSF12A
30488525 30490508 1983 - ZNF688
67920024 67921999 1975 - PDF
66258219 66260156 1937 + LOC388284
6367764 6369683 1919 + LOC440337
624430 626317 1887 - MGC13114
66433713 66435598 1885 + THAP11
87232501 87234382 1881 + IL17C
1230678 1232555 1877 + TPSAB1
66252362 66254177 1815 + PARD6A
11255774 11257540 1766 - SOCS1
2199254 2201012 1758 - C16orf79
65765370 65767125 1755 + NOL3
55180767 55182500 1733 + MT3
55273895 55275608 1713 + MT1X
68841634 68843334 1700 - EXOSC6
1817225 1818909 1684 + FAHD1
28456162 28457831 1669 - NUPR1
3012626 3014288 1662 - HCFC1R1
142853 144504 1651 + HBZ
55235099 55236659 1560 + MTM
85158442 85159948 1506 + FOXC2
66476281 66477772 1491 + NRN1L
11269214 11270661 1447 - TNP2
31120309 31121752 1443 - PYCARD
711158 712590 1432 + C16orf24
55230081 55231498 1417 + MT1A
1760322 1761711 1389 - NME3
55249355 55250713 1358 + MT1F
55258153 55259478 1325 - MT1G
55224072 55225392 1320 + MT1M
55217218 55218525 1307 + MT1E
55243311 55244616 1305 + MT1B
55261274 55262541 1267 + MT1H
1761897 1763141 1244 - MRPS34
66073974 66075217 1243 - AGRP
31134784 31135896 1112 - PYDC1
1068869 1069964 1095 + SSTR5
85169830 85170868 1038 + FOXL1
54158084 54159093 1009 + CAPNS2
88622816 88623810 994 - C16orf3
3345941 3346880 939 + OR2C1
3194247 3195186 939 + OR1F1
31446703 31447624 921 + ERAF
55200011 55200892 881 + MT2A
170334 171178 844 + HBQ1
166678 167520 842 + HBA1
162874 163705 831 + HBA2
155972 156767 795 + HBM
31346555 31347222 667 - COX6A2
11282199 11282685 486 - PRM1
