START STOP SIZE STRAND GENE
113173807 113251466 77659 - USP28
71391566 71469209 77643 - NUMA1
31410524 31487745 77221 - IMMP1L
122258682 122335639 76957 + C11orf63
73176374 73253303 76929 + MRPL48
33062727 33139578 76851 - CSTF3
93790120 93866688 76568 - MRE11A
82213057 82289205 76148 - PRCP
128751044 128827025 75981 + BARX2
13366436 13441402 74966 - BTBD10
129445010 129519910 74900 + APLP2
1367704 1439902 72198 + BRSK2
133527550 133599058 71508 - NCAPD3
8998510 9069731 71221 - SCUBE2
44838452 44909459 71007 + TSPAN18
76605251 76676111 70860 - GDPD4
47756245 47826633 70388 - NUP160
73423126 73492291 69165 - DKFZP586P0123
71317730 71386289 68559 + RNF121
67576903 67645434 68531 - CHKA
73719008 73787150 68142 - PGM2L1
107166927 107234864 67937 - SLC35F2
8016755 8084228 67473 + TUB
109605377 109672647 67270 - RDX
33264532 33331690 67158 + HIPK3
9439088 9506188 67100 + ZNF143
27633019 27699872 66853 - BDNF
61204485 61271048 66563 + C11orf11
62687871 62753700 65829 - LOC387601
112785527 112851103 65576 - DRD2
61039361 61104874 65513 - SYT7
12271945 12337267 65322 + MICALCL
107533329 107598507 65178 - NPAT
85243791 85308699 64908 + CCDC83
92851285 92916162 64877 - C11orf75
36572668 36637394 64726 + C11orf74
85082914 85146692 63778 - SYTL2
13646846 13710467 63621 + MLSTD2
120400039 120463333 63294 + TBCEL
87486078 87548247 62169 - RAB38
49124763 49186798 62035 - FOLH1
46834994 46896749 61755 - LRP4
106880545 106941637 61092 - ALKBH8
9362779 9423651 60872 + IPO7
47247534 47308158 60624 + MADD
72697316 72757783 60467 + ARHGEF17
8087070 8147144 60074 - RIC3
19095267 19154542 59275 + ZDHHC13
112690538 112749226 58688 + TTC12
125731305 125789741 58436 + ST3GAL4
94545780 94603894 58114 - SESN3
89507529 89565418 57889 + NAALAD2
57285844 57343226 57382 + CTNND1
67680082 67737360 57278 - SUV420H1
18509820 18566828 57008 - UEVLD
46595702 46652643 56941 + KIAA0652
2978735 3035247 56512 - CARS
101772276 101828780 56504 - TMEM123
10428799 10485247 56448 + AMPD3
128343051 128399222 56171 - RICS
20577526 20633039 55513 + SLC6A5
47637720 47692878 55158 - AGBL2
74539810 74594945 55135 + SLCO2B1
61861540 61916616 55076 + ASRGL1
17254887 17309646 54759 + NUCB2
82583198 82637661 54463 + ANKRD42
44543783 44597891 54108 + CD82
93940181 93994234 54053 + PIWIL4
93501741 93554783 53042 + PANX1
32580367 32633019 52652 - CCDC73
117982422 118033951 51529 + PHLDB1
634224 685740 51516 - DEAF1
77209855 77261045 51190 + C11orf67
34029805 34080733 50928 + GPIAP1
118984344 119035204 50860 + FLJ45300
47694645 47745443 50798 - FNBP4
73265680 73316427 50747 + WDR71
129534932 129585466 50534 + ST14
17472017 17522519 50502 - USH1C
124820859 124871333 50474 - FEZ1
92520499 92570743 50244 - SLC36A4
73981276 74031413 50137 + POLD3
58050921 58099910 48989 - LPXN
60495749 60544422 48673 + CD6
101952775 102001273 48498 - MMP20
85763425 85811798 48373 + CCDC81
70841864 70890227 48363 + NADSYN1
2922236 2970183 47947 - NAP1L4
32365896 32413653 47757 - WT1
5574461 5622199 47738 + TRIM6-TRIM34
46311314 46358680 47366 + DGKZ
59279464 59326752 47288 + STX3
18458435 18505065 46630 - TSG101
58103224 58149778 46554 + ZFP91
11941228 11987205 45977 - DKK3
45218428 45264383 45955 - SYT13
44242733 44288292 45559 - ALX4
73655350 73700347 44997 - P4HA3
110843467 110888274 44807 - BTG4
18300718 18345152 44434 + GTF2H1
133707018 133751427 44409 + LOC89944
130048060 130092457 44397 + C11orf44
87666407 87710586 44179 - CTSC
129190950 129235108 44158 + TMEM45B
4072586 4116681 44095 + RRM1
85690935 85734632 43697 + C11orf73
18256792 18300297 43505 - HPS5
46256135 46299546 43411 + CREB3L1
63153012 63195659 42647 - DKFZP564J0863
111551567 111594072 42505 + BCDO2
858395 900823 42428 - CHID1
14435628 14477974 42346 - COPB1
95163289 95205502 42213 + CEP57
125678856 125720853 41997 + DCPS
59098446 59140193 41747 - OSBP
113280798 113322492 41694 + HTR3B
118125622 118167082 41460 - DDX6
117452975 117494380 41405 + TMPRSS4
22316242 22357619 41377 + SLC17A6
34083724 34125033 41309 + NAT10
440279 481386 41107 + PTDSS2
130250984 130291572 40588 - SNX19
113109119 113149635 40516 - ZW10
62893836 62934286 40450 + SLC22A9
34599243 34639657 40414 + EHF
117212902 117252577 39675 - FXYD6
63098824 63138469 39645 - HRASLS3
68572940 68612568 39628 + TPCN2
117735511 117775134 39623 + UBE4A
8202432 8241982 39550 - LMO1
89032112 89071533 39421 + PSMAL
43858972 43898389 39417 + ALKBH3
1830775 1870068 39293 + LSP1
61352288 61391401 39113 + FADS2
18390428 18429366 38938 + LDHC
77489638 77528343 38705 - ALG8
111401387 111439798 38411 + DLAT
113897647 113935790 38143 - FAM55A
69922291 69960337 38046 + CTTN
124010903 124048927 38024 - SIAE
72073761 72111028 37267 - CENTD2
95725588 95762710 37122 - CCDC82
60782335 60819122 36787 - VWCE
68427947 68464635 36688 + IGHMBP2
17714112 17750753 36641 + KCNC1
66209298 66245446 36148 - SPTBN2
101423408 101459354 35946 + C11orf70
45825604 45861372 35768 + CRY2
566485 602220 35735 + KIAA1542
64786007 64821663 35656 + POLA2
1252176 1287415 35239 - TOLLIP
109805803 109840814 35011 + FDX1
34456917 34491906 34989 - ELF5
107304486 107339416 34930 + RAB39
74085122 74119834 34712 - CHRDL2
6599133 6633431 34298 - DCHS1
122214464 122248557 34093 + CRTAM
34860420 34894484 34064 - APIP
85633462 85667426 33964 + EED
124141603 124175509 33906 - C11orf61
33017719 33051449 33730 + TCP11L1
33836700 33870412 33712 - LMO2
60823499 60857125 33626 - DDB1
33719065 33752647 33582 - FBXO3
33681133 33714600 33467 - CD59
125604329 125637750 33421 + FAM118B
133753611 133787022 33411 - B3GAT1
57192049 57225235 33186 + ZDHHC5
61279436 61312565 33129 + C11orf9
34417053 34450179 33126 + CAT
7016372 7049333 32961 + NLRP14
82290416 82323345 32929 + FLJ25416
62380093 62412928 32835 + SLC3A2
75157455 75190225 32770 + DGAT2
43290108 43322655 32547 + API5
56862524 56894125 31601 + P2RX3
123491320 123522826 31506 + LOH11CR2A
101723175 101754610 31435 + BIRC2
60654303 60685492 31189 - VPS37C
57008583 57039735 31152 - SLC43A1
75738651 75769528 30877 - PRKRIR
116661624 116692182 30558 - BACE1
117948320 117978854 30534 + ARCN1
26669782 26700122 30340 - SLC5A12
110631916 110662180 30264 + C11orf53
64705918 64736052 30134 + CAPN1
114054466 114084572 30106 + FAM55B
102438030 102468079 30049 - DCUN1D5
10489800 10519350 29550 - RNF141
1064874 1094416 29542 + MUC2
128213124 128242478 29354 - KCNJ1
125001546 125030847 29301 + CHEK1
66004470 66033700 29230 + DPP3
93157095 93186102 29007 + CRSP6
82545860 82574481 28621 + PCF11
129239574 129268114 28540 - NFRKB
10729386 10757870 28484 + CTR9
74337980 74366427 28447 + SPCS2
57236617 57265020 28403 + TXNDC14
59804714 59833020 28306 + MS4A4A
124967966 124996162 28196 + STT3A
18584524 18612596 28072 - SPTY2D1
62987385 63015242 27857 - HRASLS5
66547466 66574905 27439 + SYT12
110728191 110755627 27436 - POU2AF1
60039461 60066765 27304 + MS4A13
60926778 60953849 27071 - FLJ12529
116580999 116608021 27022 - PCSK7
64910698 64937569 26871 + FKSG44
119487204 119514073 26869 - TRIM29
128266522 128293174 26652 + KCNJ5
72660894 72687312 26418 + P2RY6
105427035 105453396 26361 - KBTBD3
107848057 107874321 26264 - KDELC2
107497467 107523485 26018 + ACAT1
64376783 64402767 25984 - EHD1
124438441 124464342 25901 + SLC37A2
101266615 101292463 25848 - ANGPTL5
94346492 94372322 25830 + JMJD2D
18058466 18084193 25727 - SAAL1
62642569 62668269 25700 - MGC34821
104318804 104344503 25699 - CASP4
7463573 7489137 25564 + OLFML1
2877526 2903051 25525 + SLC22A18
118732162 118757575 25413 - USP2
6426419 6451781 25362 - TRIM3
47595443 47620640 25197 - MTCH2
62330945 62356116 25171 - STX5
82650153 82675025 24872 - CCDC90B
129824078 129848926 24848 + ADAMTS15
116124102 116148914 24812 - BUD13
27316636 27341371 24735 - CCDC34
32808064 32832679 24615 + PRRG4
61652209 61676800 24591 + INCENP
5597749 5622199 24450 + TRIM34
6372930 6397220 24290 - APBB1
832823 857109 24286 + TSPAN4
47193088 47217339 24251 + DDB2
93750130 93774066 23936 - GPR83
116520249 116544024 23775 + PAFAH1B2
18434006 18457723 23717 + LDHAL6A
47332987 47356674 23687 - SPI1
129780424 129804098 23674 - ADAMTS8
6475106 6498664 23558 + C11orf47
46655209 46678696 23487 - ARHGAP1
123007132 123030522 23390 - SCN3B
6189152 6212451 23299 - C11orf56
58232806 58256023 23217 - GLYAT
62516872 62539887 23015 - SLC22A8
66034694 66057660 22966 + BBS1
65358025 65380938 22913 + FLJ30934
117605545 117628221 22676 - LOC196264
64418594 64441239 22645 - KIAA0404
56823693 56846247 22554 - TNKS1BP1
110890719 110912965 22246 + FLJ46266
59160769 59182994 22225 - FLJ36874
18682434 18704353 21919 - IGSF22
62148875 62170680 21805 - GANAB
77004846 77026495 21649 - CLNS1A
696122 717726 21604 + EPS8L2
89574264 89595854 21590 - CHORDC1
5641363 5662869 21506 - TRIM5
117920470 117941960 21490 - C11orf60
93114440 93135894 21454 + C11orf54
205030 226361 21331 - SIRT3
31768057 31789341 21284 - PAX6
59920555 59941734 21179 + NYD-SP21
8960965 8982124 21159 - NRIP3
105453501 105474629 21128 + AASDHPPT
36467298 36488398 21100 - TRAF6
133599783 133620833 21050 + VPS26B
63412650 63433628 20978 + MARK2
124048949 124069895 20946 + SPA17
111519185 111540050 20865 - IL18
45863777 45884591 20814 + MAPK8IP1
72765360 72786166 20806 + TNFRSF19L
95141764 95162424 20660 - FAM76B
110916442 110936998 20556 + LAYN
3336515 3356891 20376 - ZNF195
66790668 66810945 20277 + ADRBK1
101693403 101713674 20271 + BIRC3
61421349 61441573 20224 - RAB3IL1
75575017 75595222 20205 - WNT11
58631285 58651443 20158 + FAM111B
64348496 64368617 20121 - CDC42BPG
2355122 2375225 20103 + CD81
56931004 56951099 20095 - SLC43A3
19160153 19180177 20024 - CSRP3
76978327 76998339 20012 + AQP11
20341923 20361904 19981 + HTATIP2
73339011 73358980 19969 + DNAJB13
17999113 18018885 19772 - TPH1
60281051 60300780 19729 + MGC35295
117509301 117528745 19444 - SCN4B
117569887 117589284 19397 - AMICA1
3622936 3642222 19286 + ART1
65062851 65082006 19155 - LTBP3
64857921 64877027 19106 + DPF2
119586956 119605859 18903 + OAF
113063482 113082305 18823 - TMPRSS5
32561966 32580588 18622 + PCID1
64250958 64269504 18546 - RASGRP2
2382335 2400851 18516 - TRPM5
65485775 65504183 18408 + SART1
63710247 63728591 18344 + STIP1
59953637 59971840 18203 + MS4A5
72606991 72625041 18050 + P2RY2
61397574 61415582 18008 - FADS3
63463043 63481020 17977 + NAT11
3786359 3804159 17800 + FRAG1
44044432 44062145 17713 + PHACS
4657976 4675645 17669 - OR51E2
118374061 118391665 17604 + CCDC84
737431 755023 17592 + TALDO1
18099077 18116601 17524 + MRGPRX3
59902533 59920000 17467 + MS4A7
527526 544914 17388 + LRRC56
16716769 16734149 17380 + C11orf58
123100206 123117573 17367 - ZNF202
63864270 63881581 17311 + CCDC88
61323674 61340886 17212 - FADS1
57121733 57138895 17162 + SERPING1
63730788 63747939 17151 + URP2
8925415 8942565 17150 - TMEM9B
45349523 45366635 17112 + FLJ41423
62214322 62231395 17073 - BSCL2
9550915 9567874 16959 + WEE1
19202189 19219083 16894 - E2F8
124294298 124311156 16858 - HEPACAM
5573922 5590764 16842 + TRIM6
45627002 45643748 16746 - CHST1
113671744 113688448 16704 + NNMT
73034870 73051510 16640 + PLEKHB1
60954172 60970803 16631 + C11orf79
65576391 65592958 16567 + SF3B2
62099096 62115592 16496 - TUT1
65121801 65138296 16495 - MAP3K11
60223622 60239858 16236 + MS4A8B
59353323 59369550 16227 - GIF
2279818 2296006 16188 + TSPAN32
124240491 124256572 16081 + ROBO3
57075704 57091756 16052 - UBE2L6
56984914 57000960 16046 + RTN4RL2
71469552 71485584 16032 + LRRC51
226976 242981 16005 + PSMD13
60309396 60325354 15958 + MS4A10
62295450 62311390 15940 + TAF6L
63775697 63791604 15907 + PLCB3
64079673 64095574 15901 + SLC22A11
60414779 60430632 15853 - PRPF19
120668707 120684556 15849 + SC5DL
1900668 1916510 15842 + TNNT3
1533958 1549726 15768 - DUSP8
2865903 2881546 15643 - SLC22A18AS
7669019 7684517 15498 - OVCH2
64620258 64635756 15498 + C11orf2
36252085 36267555 15470 - COMMD9
63627937 63643221 15284 + FLRT1
118544649 118559933 15284 + NLRX1
72203098 72218326 15228 + ATG16L2
66580896 66596059 15163 + RHOD
113351119 113366242 15123 + HTR3A
117362318 117377404 15086 + IL10RA
76171932 76186845 14913 + TSKU
63793877 63808657 14780 - BAD
104370179 104384909 14730 - CASP5
60461135 60475833 14698 - SLC15A3
60016826 60031475 14649 + MS4A12
118272262 118286823 14561 - BCL9L
30301224 30315741 14517 + C11orf46
59580706 59595177 14471 + MS4A3
46580986 46595353 14367 - C11orf77
105383839 105398164 14325 - KIAA1826
71613472 71627796 14324 + INPPL1
62083648 62097927 14279 - EEF1G
63337498 63351765 14267 + LOC144097
14856133 14870327 14194 - CYP2R1
64288653 64302817 14164 - SF1
64270605 64284763 14158 - PYGM
64313185 64327289 14104 - MAP4K2
61474423 61488495 14072 + BEST1
102067624 102081655 14031 - MMP27
3804787 3818760 13973 - RHOG
70823110 70837047 13937 - DHCR7
117538728 117552546 13818 - SCN2B
58467297 58481092 13795 + GLYATL1
59376859 59390594 13735 - TCN1
71176215 71189928 13713 + FAM86C
64568872 64582585 13713 - NAALADL1
124259324 124272951 13627 - ROBO4
118524959 118538582 13623 + ABCG4
64737886 64751438 13552 + FLJ16331
118497497 118510974 13477 + MIZF
60872855 60886305 13450 - CYBASC3
75106581 75119979 13398 + MOGAT2
69165053 69178422 13369 + CCND1
62316219 62329529 13310 - NXF1
18372686 18385969 13283 + LDHA
59979864 59993129 13265 + MS4A1
92342436 92355596 13160 + MTNR1B
66813394 66826530 13136 + ANKRD13D
64551485 64564618 13133 + SNX15
63883200 63896262 13062 + RPS6KA4
118420109 118433122 13013 - HYOU1
8898199 8911098 12899 - C11orf16
62432727 62445588 12861 - CHRM1
66189046 66201851 12805 - RBM4B
66117265 66130065 12800 + CCS
102318933 102331672 12739 - MMP13
60448521 60461206 12685 + TMEM132A
112763722 112776350 12628 + ANKK1
67015815 67028416 12601 - PITPNM1
47142427 47154995 12568 - ZNF289
68415322 68427879 12557 - MRPL21
67186212 67198641 12429 - ALDH3B2
118259776 118272180 12404 + BLR1
6237541 6249932 12391 + CCKBR
133628616 133640954 12338 + ACAD8
102088539 102100868 12329 - MMP8
76046222 76058543 12321 - LRRC32
484511 496821 12310 - RNH1
60858725 60870967 12242 + DAK
27472699 27484879 12180 - LIN7C
63510460 63522463 12003 + OTUB1
359803 371792 11989 + B4GALNT4
26538427 26550356 11929 - MUC15
67563058 67574941 11883 + TCIRG1
10775177 10787047 11870 - EIF4G2
36546138 36557871 11733 + RAG1
395715 407397 11682 - SIGIRR
59695656 59707250 11594 - MS4A6A
64114857 64126396 11539 + SLC22A12
123997980 124009440 11460 + TBRG1
117680661 117692099 11438 + CD3E
47415890 47427306 11416 - RAPSN
70915994 70927313 11319 + KRTAP5-8
93103016 93114308 11292 - JOSD3
1730560 1741798 11238 - CTSD
63829619 63840786 11167 + ESRRA
89170470 89181391 10921 - TRIM49
117629344 117640219 10875 - EVA1
10535989 10546855 10866 - XLKD1
111450220 111461082 10862 + C11orf57
113815386 113826208 10822 + REXO2
58358117 58368833 10716 - GLYATL2
66140672 66151387 10715 + RBM14
86189210 86199919 10709 + PRSS23
384216 394907 10691 + PKP3
63030131 63040815 10684 + LGALS12
74950817 74961492 10675 + SERPINH1
67785382 67795997 10615 - C11orf24
63076817 63087431 10614 - HRASLS2
65990973 66001381 10408 + PELI3
757224 767484 10260 - PDDC1
58668827 58679085 10258 + FAM111A
60765244 60775489 10245 + PGA5
62252527 62262683 10156 + TTC9C
65311104 65321259 10155 + OVOL1
102146443 102156554 10111 - MMP10
65781823 65791906 10083 + KLC2
125658211 125668281 10070 + TIRAP
56850035 56859927 9892 - SSRP1
59612712 59622593 9881 + MS4A2
69189514 69199346 9832 - ORAOV1
61005167 61014975 9808 + C11orf66
64448755 64458523 9768 + PPP2R5B
65540799 65550560 9761 - CATSPER1
6409016 6418769 9753 - HPX
118483302 118493036 9734 + TMEM24
125268590 125278315 9725 - PUS3
86334369 86344081 9712 - FZD4
47237308 47246972 9664 + NR1H3
63060855 63070505 9650 + RARRES3
104401448 104411067 9619 - CASP1
118347626 118357204 9578 + FOXR1
66888216 66897782 9566 - CLCF1
4576477 4586013 9536 - TRIM68
47217428 47226939 9511 - ACP2
116154486 116163949 9463 - ZNF259
62126266 62135645 9379 - EML3
65886568 65895867 9299 - SLC29A2
1925113 1934408 9295 + MRPL23
60438252 60447489 9237 + TMEM109
125577518 125586751 9233 - RPUSD4
69333916 69343129 9213 - FGF3
124128241 124137385 9144 - ESAM
64511992 64521093 9101 - BATF2
66827576 66836646 9070 + SSH3
60366119 60375129 9010 + CCDC86
125644264 125653236 8972 + FOXRED1
104468405 104477368 8963 - INCA
62186864 62195817 8953 - C11orf48
117720310 117729261 8951 + CD3G
54786233 54795170 8937 + TRIM48
8889276 8898200 8924 + C11orf17
111462831 111471727 8896 + SDHD
47155660 47164534 8874 - PACSIN3
68528442 68537311 8869 - MRGPRF
118684187 118693050 8863 - MCAM
65792680 65801539 8859 + RAB1B
7965469 7974287 8818 + EIF3S5
4362702 4371502 8800 - TRIM21
123986662 123995459 8797 + PANX3
73388984 73397778 8794 - UCP3
125047439 125056152 8713 - ACRV1
118460802 118469467 8665 + HMBS
62117250 62125879 8629 - MTA2
65178392 65186951 8559 - RELA
85036692 85045235 8543 + TMEM126A
7642908 7651397 8489 - CYB5R2
685642 694127 8485 + TMEM80
57227764 57236249 8485 - MED19
117777313 117785771 8458 + ATP5L
62500644 62509045 8401 - SLC22A6
45887796 45896182 8386 - PEX16
56705796 56714154 8358 + LRRC55
65416267 65424573 8306 - FOSL1
67155350 67163607 8257 - TBX10
113776593 113784843 8250 + RBM7
102165860 102174104 8244 - MMP1
73363363 73371537 8174 - UCP2
67166602 67174706 8104 - ACY3
67007096 67015150 8054 + AIP
117195999 117204017 8018 - FXYD2
64538244 64546231 7987 + ARL2
111294846 111302804 7958 + C11orf52
2141735 2149611 7876 - TH
85017309 85025183 7874 + TMEM126B
47386757 47394622 7865 + SLC39A13
102211742 102219550 7808 - MMP3
64327571 64335342 7771 - MEN1
59564323 59572090 7767 + PLAC1L
65861386 65869132 7746 - BRMS1
607258 614972 7714 - MUCDHL
47396895 47404565 7670 - PSMC3
111602308 111609903 7595 + PTS
65236064 65243650 7586 + HTATIP
64838906 64846475 7569 + CDC42EP2
128310481 128318032 7551 - P53AIP1
76423107 76430651 7544 + B3GNT6
77404409 77411934 7525 - KCTD14
45899771 45907223 7452 + GYLTL1B
124114951 124122309 7358 + NRGN
64651328 64658579 7251 - SYVN1
62356959 62364204 7245 - WDR74
45783911 45791142 7231 + SLC35C1
65566028 65573227 7199 - GAL3ST3
66952510 66959454 6944 + RPS6KB2
66063310 66070247 6937 - ZDHHC24
6581782 6588673 6891 + ILK
60886431 60893254 6823 + TMEM138
47550325 47557078 6753 - KBTBD4
268569 275304 6735 + NLRP6
29988340 29995064 6724 - KCNA4
62139344 62146024 6680 - B3GAT3
6590575 6597236 6661 - TPP1
68208610 68215219 6609 + GAL
64601502 64608100 6598 - CDCA5
198529 205108 6579 + RIC8A
66915998 66922458 6460 + RAD9A
62170896 62177350 6454 - INTS5
111255474 111261908 6434 + C11orf1
4549228 4555626 6398 - C11orf40
110669379 110675749 6370 - FLJ45803
808901 815216 6315 + PNPLA2
65390494 65396793 6299 - EFEMP2
36570070 36576362 6292 - RAG2
60916654 60922891 6237 + MGC13379
19032580 19038804 6224 - MRGPRX2
74788221 74794380 6159 + RPS3
66927987 66934135 6148 + TBC1D10C
128274670 128280802 6132 - C11orf45
69222187 69228287 6100 - FGF19
59858930 59865017 6087 + MS4A6E
71578905 71584990 6085 + FOLR1
789178 795245 6067 - LRDD
2110531 2116578 6047 - IGF2
67554684 67560690 6006 + NDUFS8
65802271 65808259 5988 + CNIH2
71485986 71491970 5984 - C11orf59
18676926 18682908 5982 + TMEM86A
65384524 65390482 5958 + MUS81
93916774 93922712 5938 + FUT4
544857 550779 5922 - C11orf35
125638042 125643960 5918 - SRPR
6543910 6549825 5915 + DNHD1
822985 828834 5849 + CD151
55410031 55415858 5827 + SPRYD5
3643393 3649190 5797 - CHRNA10
780475 786221 5746 - SLC25A22
118716835 118722580 5745 - MFRP
65945050 65950753 5703 + NPAS4
6453503 6459171 5668 - ARFIP2
63435279 63440892 5613 - RCOR2
67130982 67136581 5599 + NDUFV1
93866800 93872391 5591 + ANKRD49
118472422 118477995 5573 - DPAGT1
65520592 65526154 5562 - MGC11102
6183373 6188935 5562 + C11orf42
47557207 47562689 5482 + NDUFS3
116575249 116580717 5468 + TAGLN
8915694 8921156 5462 - ASCL3
18209478 18214910 5432 - SAA4
66962093 66967509 5416 - CORO1B
111443735 111449140 5405 - PIH1D2
69177024 69182379 5355 - FLJ42258
119701225 119706556 5331 + TMEM136
10830920 10836190 5270 - ZBED5
61732715 61737984 5269 + SCGB2A1
111543304 111548489 5185 + TEX12
62285590 62290757 5167 + POLR2G
71605490 71610635 5145 + FOLR2
64646303 64651417 5114 + MRPL49
66087515 66092623 5108 - CTSF
46678943 46684037 5094 + ZNF408
133623382 133628470 5088 - THYN1
71627769 71632852 5083 - PHOX2A
60374982 60380020 5038 - GPR44
15051721 15056753 5032 + CALCB
280681 285675 4994 + ATHL1
118794097 118799064 4967 - THY1
66988405 66993319 4914 - TMEM134
133215726 133220602 4876 - SPATA19
57169136 57173993 4857 - YPEL4
73882132 73886934 4802 + MGC12965
65407786 65412586 4800 - FIBP
65815916 65820707 4791 + TMEM151
3196193 3200932 4739 + C11orf36
124122580 124127319 4739 - VSIG2
59330189 59334921 4732 - MRPL16
118561404 118566128 4724 + PDZD3
57181205 57185912 4707 + CLP1
71387756 71392447 4691 + IL18BP
47567791 47572479 4688 - C1QTNF4
107083318 107087992 4674 - SLN
122433410 122438054 4644 - HSPA8
6368230 6372801 4571 + SMPD1
61316725 61321284 4559 + FEN1
65808627 65813148 4521 - YIF1A
77452554 77457044 4490 + THRSP
192923 197382 4459 - BET1L
67042993 67047443 4450 - CABP2
