START STOP SIZE STRAND GENE
41817500 41906221 88721 - PSTPIP2
58039436 58124183 84747 + KIAA1468
53466585 53550037 83452 - ATP8B1
6824483 6905710 81227 + ARHGAP28
32021479 32102682 81203 + MOCOS
57631582 57711284 79702 - RNF152
54489597 54568350 78753 + MALT1
42513078 42591037 77959 - ST8SIA5
31823791 31901371 77580 - P15RS
75540852 75615495 74643 + CTDP1
21850216 21924609 74393 - SS18
69891585 69965929 74344 - FBXO15
17363259 17434627 71368 - ESCO1
49934572 50005156 70584 - MBD2
46659432 46728256 68824 + ME2
41448763 41517056 68293 + SLC14A2
9536841 9604567 67726 - PPP4R1
9324850 9392417 67567 + TWSG1
2837027 2904088 67061 + EMILIN2
57308754 57373345 64591 + CDH20
19434007 19496847 62840 - ANKRD29
9465529 9528105 62576 + RALBP1
27457130 27518626 61496 - B4GALT6
50646837 50708205 61368 + RAB27B
58143527 58204482 60955 + TNFRSF11A
13655744 13716559 60815 - C18orf19
41691688 41751659 59971 - KIAA1632
50719790 50777635 57845 - CCDC68
31488593 31545792 57199 + GALNT1
19365461 19420426 54965 - NPC1
148552 202601 54049 + USP14
17484855 17538724 53869 - ABHD3
204521 258023 53502 - THOC1
586997 640291 53294 + CLUL1
26825028 26876687 51659 - DSC3
27852442 27903161 50719 + RNF125
70352671 70403239 50568 + CNDP1
11971454 12020876 49422 + IMPA2
75763475 75812605 49130 - PQLC1
27332202 27380855 48653 + DSG2
12319107 12367194 48087 - AFG3L2
9903983 9949571 45588 + VAPA
2561604 2606626 45022 + KNTC2
31963884 32008605 44721 + STATIP1
42887778 42930869 43091 - HDHD2
64491906 64533333 41427 - TXNDC10
53253914 53295062 41148 + ONECUT2
27925834 27965521 39687 + RNF138
12937982 12977533 39551 + SEH1L
46007561 46046863 39302 - CCDC11
58357893 58396796 38903 + ZCCHC2
663914 702642 38728 - ENOSF1
70071507 70110201 38694 - CYB5A
53366534 53404988 38454 - FECH
27152049 27190453 38404 + DSG1
66107242 66145328 38086 + SOCS6
13716703 13754554 37851 + RNMT
72820710 72857962 37252 - MBP
27210737 27247877 37140 + DSG4
26900004 26936375 36371 - DSC2
75724655 75760804 36149 + KCNG2
52421050 52456874 35824 - TXNL1
10444624 10478692 34068 + APCDD1
2527529 2561470 33941 - METTL4
26963213 26996817 33604 - DSC1
59207406 59240673 33267 - VPS4B
32630031 32662938 32907 - C18orf10
18003413 18036225 32812 + GATA6
9092724 9124336 31612 + NDUFV2
44700221 44731079 30858 - SMAD7
45342424 45373274 30850 + LIPG
28023985 28054362 30377 + MEP1B
75967902 75998276 30374 + ZNF508
12662631 12692703 30072 - CEP76
45563872 45593900 30028 - ACAA2
59593623 59623590 29967 + SERPINB7
50105059 50134941 29882 - STARD6
19287253 19317031 29778 + RIOK3
31302295 31331953 29658 - C18orf37
55148087 55177461 29374 - LMAN1
27281755 27310474 28719 + DSG3
19337470 19365740 28270 + C18orf8
59295198 59323297 28099 + SERPINB5
14094723 14122429 27706 - ZNF519
41558156 41585297 27141 + SLC14A1
10660859 10687814 26955 - FAM38B
20260679 20287480 26801 + IMPACT
50049922 50075090 25168 + POLI
11873473 11898641 25168 - MPPE1
70314576 70339336 24760 + CNDP2
10516030 10540371 24341 + NAPG
12397927 12422234 24307 + SLMO1
41938322 41962296 23974 + CCDC5
55113633 55136861 23228 - CPLX4
12244369 12267592 23223 + CIDEA
50139168 50162382 23214 + C18orf54
12693063 12715737 22674 + TNFSF5IP1
19972952 19995562 22610 + CABYR
46954919 46977380 22461 - RKHD2
46578571 46600366 21795 - MRO
42935412 42956712 21300 - IER3IP1
53418893 53440011 21118 - NARS
73090720 73111081 20361 + GALR1
46748384 46768488 20104 + ELAC1
41918107 41938197 20090 - ATP5A1
31943196 31963203 20007 - SLC39A6
59733724 59753456 19732 + SERPINB10
59788242 59807587 19345 + SERPINB8
20294590 20313918 19328 + HRH4
46155400 46174534 19134 + C18orf24
54958104 54977041 18937 + SEC11C
12298256 12316567 18311 + TUBB6
17446257 17464206 17949 + SNRPD1
74841262 74859182 17920 + SALL3
31124297 31142072 17775 + ZNF271
31075016 31092356 17340 + ZNF397
41659542 41676519 16977 + CD33L3
59705921 59722100 16179 + SERPINB2
3252134 3268179 16045 + MRLC2
75833855 75849520 15665 - TXNL4A
22686007 22699714 13707 - AQP4
46049213 46061844 12631 - MBD1
75895345 75907375 12030 + C18orf22
59405579 59417412 11833 + SERPINB13
59374372 59385224 10852 + SERPINB12
31200658 31211299 10641 - ZNF396
71039470 71050105 10635 - ZADH2
55038379 55048980 10601 + GRP
69966824 69977067 10243 + C18orf55
63324798 63334947 10149 - DSEL
53169041 53178830 9789 + ST8SIA3
39101856 39111342 9486 - SYT4
639620 648340 8720 - C18orf56
3237527 3246233 8706 + MRCL3
31169956 31178403 8447 - ZNF24
50409387 50417722 8335 + C18orf26
3440171 3448404 8233 + TGIF1
68354894 68362542 7648 - CBLN2
59455481 59462470 6989 - SERPINB4
27425837 27432781 6944 + TTR
59473410 59480094 6684 - SERPINB3
31806745 31813238 6493 + C18orf21
895386 901050 5664 + ADCYAP1
71125160 71130665 5505 + TSHZ1
46062716 46068186 5470 - CXXC1
55086732 55091605 4873 - RAX
55718216 55722517 4301 + PMAIP1
45268855 45272849 3994 - RPL17
5279378 5283313 3935 - ZFP161
72530973 72534580 3607 + FLJ44881
42812940 42815986 3046 - TCEB3B
9875801 9878155 2354 + TXNDC2
42802655 42804532 1877 - TCEB3C
11841425 11842696 1271 + CHMP1B
570368 571524 1156 + CETN1
56189563 56190562 999 - MC4R
13815764 13816742 978 + MC5R
13874623 13875517 894 - MC2R
