START STOP SIZE STRAND GENE
117622126 117780362 158236 + MAN1A2
120166219 120324318 158099 - NOTCH2
17611635 17769675 158040 + ARHGEF10L
11100857 11256830 155973 - FRAP1
10469284 10625079 155795 + PEX14
55758730 55912696 153966 + FLJ45337
166622127 166775537 153410 - KIFAP3
224702595 224855685 153090 + OBSCN
35403660 35556637 152977 + ZMYM4
161904582 162056675 152093 - LMX1A
65442450 65593573 151123 + DNAJC6
196728426 196878205 149779 + NR5A2
88862276 89011443 149167 + PKN2
10027308 10175560 148252 + UBE4B
159333885 159481895 148010 + DDR2
45478648 45625926 147278 - TESK2
150778233 150925401 147168 - NUP210L
85496189 85642844 146655 - DDAH1
204057896 204202381 144485 + CR1
142340469 142484066 143597 - PDE4DIP
200919638 201060701 141063 - PLEKHA6
115109496 115250030 140534 + SYCP1
217089962 217225667 135705 + MARK1
19146631 19282048 135417 - ZUBR1
2014070 2148996 134926 + PRKCZ
181857947 181992475 134528 + C1orf26
31073445 31207635 134190 - PUM1
68276172 68410274 134102 - GPR177
67879242 68011129 131887 - GNG12
189822817 189952713 129896 + CDC73
52600967 52730764 129797 - ZCCHC11
5857135 5986797 129662 - NPHP4
6258598 6388087 129489 - ACOT7
84047467 84176836 129369 - TTLL7
93010473 93139034 128561 - FAM69A
94170416 94298700 128284 - ABCA4
77269409 77397132 127723 - PIGK
198894774 199020545 125771 + LGR6
36065864 36191155 125291 + EIF2C3
53104968 53229303 124335 + SCP2
221110913 221234984 124071 + CNIH3
35568183 35692097 123914 - KIAA0319L
179724209 179846384 122175 + LAMC1
216712121 216834147 122026 - RAB3GAP2
175808413 175930393 121980 - ABL2
236979833 237101430 121597 - GREM2
197440342 197561486 121144 + CAMSAP1L1
13776655 13896881 120226 + PRDM2
93739371 93859406 120035 - BCAR3
77742210 77860364 118154 - ZZZ3
195339881 195457987 118106 + PTPRC
238172922 238290806 117884 + WDR64
19754040 19871716 117676 - TMCO4
241459732 241577179 117447 + EFCAB2
200327584 200444864 117280 + ATP2B4
228840448 228957224 116776 - SIPA1L2
75974650 76090944 116294 + MSH4
21894042 22009053 115011 - HSPG2
99067830 99182428 114598 - PAP2D
27984960 28099273 114313 - EYA3
89999533 90113580 114047 + LRRC8D
114652284 114765823 113539 - TRIM33
66990594 67102591 111997 - WDR78
173872289 173983214 110925 + FAM5B
153717705 153828235 110530 - ARHGEF11
119285882 119395329 109447 - WARS2
168186323 168294307 107984 + BAT2D1
111127814 111234716 106902 + CD53
91092879 91199692 106813 - ZNF644
119137707 119244221 106514 - TBX15
223126126 223231930 105804 - ITPKB
1748891 1854657 105766 - GNB1
233284758 233390001 105243 + MTR
18702805 18807938 105133 + PAX7
21750393 21854960 104567 - USP48
164510540 164614998 104458 - SAC
220721771 220824607 102836 - NVL
154776135 154878919 102784 + KIRREL
170201259 170303837 102578 - SLC9A11
16321865 16424254 102389 - FBXO42
180636627 180738520 101893 - GLT25D2
164675829 164776731 100902 + IQWD1
239613771 239714664 100893 - CEP170
243055846 243156467 100621 + C1orf71
56896497 56997065 100568 - C1orf168
94596031 94696105 100074 + ABCD3
232040173 232140095 99922 - GNG4
176292681 176392055 99374 + TDRD5
52904201 53003346 99145 + ZYG11B
24817153 24916064 98911 + CLIC4
98839233 98938075 98842 + SNX7
77957329 78056113 98784 + FAM73A
93357940 93456287 98347 + CCDC18
144950038 145046845 96807 - FLJ39739
162770914 162867616 96702 - FAM78B
112778184 112874082 95898 - ST7L
193352797 193448288 95491 + CFH
9723345 9818816 95471 - CLSTN1
214908262 215003365 95103 + TGFB2
208503092 208597279 94187 - INTS7
111874446 111968142 93696 + RAP1A
70438940 70532438 93498 - ANKRD13C
67344189 67437669 93480 + IL23R
116829072 116922356 93284 - IGSF3
96899398 96992367 92969 + PTBP2
116231163 116324068 92905 + SLC22A15
224057978 224150860 92882 + ZNF678
43665639 43758427 92788 + PTPRF
15919664 16012256 92592 + SPEN
46217832 46310334 92502 - PIK3R3
50286657 50379074 92417 + ELAVL4
152547650 152640045 92395 - GON4L
91438342 91530215 91873 - SEC63D1
78223609 78315132 91523 + GIPC2
243329887 243420764 90877 - AHCTF1
232883720 232974049 90329 + EDARADD
29383643 29473927 90284 + PTPRU
95160319 95250504 90185 - ALG14
51966904 52056443 89539 - NRD1
67485067 67574604 89537 + IL12RB2
109368574 109457895 89321 + KIAA1324
92476627 92565750 89123 + C1orf82
109564233 109652605 88372 - SORT1
232466151 232554503 88352 - NID1
64922798 65010933 88135 + RAVER2
164131542 164219484 87942 - CD247
114837508 114924774 87266 - DENND2C
194933338 195020426 87088 + NEK7
148397734 148484628 86894 + SNX27
54725921 54812438 86517 + ACOT11
37995461 38081786 86325 - INPP5B
26706666 26792737 86071 + ARID1A
208306723 208392509 85786 - LPGAT1
56672455 56757278 84823 - PPAP2B
27416267 27500811 84544 - WASF2
172023591 172107588 83997 - TNR
23156756 23240644 83888 - LUZP1
60168087 60251447 83360 - C1orf87
101073698 101157013 83315 + SLC30A7
53423232 53505842 82610 - LRP8
63618482 63700856 82374 - ITGB3BP
62414841 62497104 82263 - ANKRD38
89810782 89892602 81820 + LRRC8C
180173290 180254982 81692 + SMG7
231856811 231938321 81510 + TBCE
199428188 199509206 81018 - JARID1B
12057699 12138528 80829 + TNFRSF8
3592285 3673013 80728 + TP73
162528547 162608995 80448 + UCK2
117164730 117245014 80284 + PTGFRN
62961823 63042070 80247 + ATG4C
171768650 171848859 80209 + TNN
203069273 203149439 80166 + RASSF5
36359139 36439250 80111 + THRAP3
65325533 65405194 79661 + AK3L1
40296153 40375684 79531 + RLF
169233145 169312628 79483 + C1orf9
2192295 2271618 79323 + SKI
108815140 108893990 78850 + FAM102B
222725595 222803933 78338 - LIN9
6096118 6174449 78331 - CHD5
216530338 216608395 78057 - EPRS
143100079 143177770 77691 + ZNF364
146852935 146930577 77642 + VPS45
233175848 233253281 77433 + ACTN2
9646068 9723240 77172 + PIK3CD
199791438 199868189 76751 + ADORA1
22523655 22600286 76631 + ZBTB40
208847273 208923599 76326 + PPP2R5A
164330987 164407143 76156 + RCSD1
95295004 95370895 75891 + TMEM56
167364970 167440199 75229 + PRRX1
94998197 95072629 74432 + SLC44A3
6020645 6094789 74144 + KCNAB2
142698157 142771870 73713 + NOTCH2NL
27245300 27318877 73577 + WDTC1
194210426 194283962 73536 - FLJ20054
100028065 100101597 73532 + AGL
21668020 21741105 73085 - RAP1GAP
176443954 176516988 73034 + C1orf76
227348724 227421319 72595 - TTC13
179189074 179261389 72315 + RGSL1
166215066 166287379 72313 - F5
109224877 109296777 71900 - WDR47
170415736 170487495 71759 + KLHL20
17827149 17898862 71713 + ACTL8
85103287 85174817 71530 - MCOLN2
52096857 52168369 71512 - RAB3B
85240027 85310840 70813 + WDR63
53945409 54016196 70787 - TMEM48
21291657 21362213 70556 - ECE1
2284857 2355155 70298 - MORN1
63545318 63614897 69579 + ALG6
201843289 201912347 69058 - RIPK5
208597525 208666581 69056 + DTL
21581174 21650208 69034 + ALPL
164422865 164491716 68851 + MPZL1
115954684 116023312 68628 - CASQ2
197252963 197321519 68556 - KIF14
201317961 201386138 68177 - LRRN2
31438934 31506873 67939 + ZCCHC17
201123420 201191131 67711 - PIK3C2B
6628496 6696139 67643 - DNAJC11
92257913 92325414 67501 + BTBD8
225883778 225950823 67045 - NUP133
147595258 147662259 67001 - ARNT
63770967 63837935 66968 + PGM1
15225534 15292178 66644 + TMEM51
232631914 232698247 66333 + GPR137B
58658412 58724467 66055 - OMA1
220274525 220340354 65829 - TP53BP2
108389488 108454940 65452 - SLC25A24
94349914 94415210 65296 - ARHGAP29
32242749 32307867 65118 + KPNA6
144625329 144690389 65060 + GPR89A
92127152 92192004 64852 + BRDT
232706501 232771326 64825 - ERO1LB
23091251 23155490 64239 + AOF2
181391294 181455361 64067 - EDEM3
47427868 47491839 63971 - STIL
77873696 77937558 63862 - USP33
220206935 220270453 63518 + CAPN2
57032499 57095915 63416 + C8A
112650901 112714256 63355 + CTTNBP2NL
238021747 238084984 63237 + KMO
56823040 56886142 63102 + PRKAA2
67102662 67165734 63072 + MIER1
109001349 109064190 62841 + STXBP3
151190741 151253261 62520 + IL6R
243434904 243497348 62444 - ZNF695
193785110 193847224 62114 - ASPM
114346428 114408514 62086 - SYT6
9842599 9904582 61983 - CTNNBIP1
170309131 170370658 61527 - ANKRD45
113951878 114013398 61520 - PHTF1
183014615 183076114 61499 - TPR
175994673 176056109 61436 + SOAT1
211164926 211226307 61381 + CENPF
70322517 70383296 60779 - LRRC40
159843754 159904530 60776 - RGS5
7779028 7839503 60475 + PER3
118124081 118184248 60167 - GDAP2
227808165 227867525 59360 - EGLN1
227605408 227664049 58641 + TRIM67
179887055 179945696 58641 + LAMC2
25434114 25492679 58565 - RHCE
93256863 93315144 58281 + MTF2
230056484 230114719 58235 + KCNK1
59992553 60050663 58110 + HOOK1
114068480 114126376 57896 - PTPN22
166496207 166553887 57680 + C1orf112
181746207 181803397 57190 + RNF2
99886279 99943370 57091 - FRRS1
24487623 24544704 57081 + NPAL3
89113476 89170537 57061 - CCBL2
148188272 148245005 56733 - POGZ
163619653 163676219 56566 - C1orf32
116769198 116825645 56447 - CD58
207821720 207877972 56252 + RCOR3
229770248 229826486 56238 + KIAA1804
27109448 27165543 56095 - SLC9A1
39020571 39076549 55978 - RHBDL2
226764127 226820102 55975 - PGBD5
241142414 241198373 55959 + C1orf121
210842970 210898868 55898 + SMYD2
17379997 17435801 55804 + PADI4
23500361 23555977 55616 - DDEFL1
85830512 85886122 55610 - C1orf181
53264876 53320270 55394 - SLC1A7
43784930 43840231 55301 + JMJD2A
200500119 200554906 54787 + ZC3H11A
40918776 40973453 54677 + KCNQ4
200773902 200828526 54624 + SOX13
227189895 227244484 54589 + CAPN9
231939287 231993822 54535 - B3GALNT2
212129129 212183542 54413 + KCTD3
157072134 157126528 54394 - COPA
224501486 224555696 54210 + WNT3A
209299355 209353519 54164 - NSL1
20735814 20789816 54002 - KIF17
216655849 216709778 53929 + IARS2
112722081 112775947 53866 + WNT2B
100147560 100201027 53467 + SLC35A3
24627907 24681122 53215 + C1orf130
6461138 6514335 53197 - PLEKHG5
109131868 109185060 53192 + GPSM2
143939149 143992257 53108 + CHD1L
92424067 92476565 52498 - GLMN
84476069 84528500 52431 + SAMD13
84991521 85043863 52342 - EDG7
115540580 115592899 52319 - NGFB
87040150 87092128 51978 - SEP15
33458319 33510287 51968 - PHC2
31786940 31838742 51802 - COL16A1
65012228 65064007 51779 - JAK1
112874508 112926276 51768 + CAPZA1
110405149 110456863 51714 + SLC6A17
164785656 164837282 51626 - GPR161
28959269 29010821 51552 + OPRD1
113327872 113379384 51512 + LRIG2
227084992 227136462 51470 + COG2
27783924 27834956 51032 + STX12
16993750 17044766 51016 + CROCC
208925667 208976632 50965 - C1orf75
147984144 148035078 50934 + PIP5K1A
147431778 147482706 50928 - GOLPH3L
44809486 44860354 50868 + MGC33556
47245179 47296012 50833 + CYP4Z1
17140558 17191236 50678 - PADI2
175726730 175777354 50624 + FAM20B
114016496 114067112 50616 - RSBN1
143502196 143552293 50097 - NBPF11
198597238 198647255 50017 - LMOD1
12562205 12612086 49881 - DHRS3
67181871 67231749 49878 - SLC35D1
177673835 177723703 49868 - STX6
202781938 202831714 49776 - C1orf186
207944555 207994271 49716 + C1orf97
197984236 198033772 49536 + PKP1
152471946 152521390 49444 + DAP3
100261124 100310532 49408 - SASS6
203246683 203296021 49338 + MAPKAPK2
147856152 147905469 49317 + MGC29891
40508820 40558085 49265 + SMAP1L
63701288 63750384 49096 + KIAA1799
48905561 48954523 48962 - C1orf165
158097242 158146049 48807 + SDHC
206247944 206296690 48746 + HSD11B1
99823618 99872280 48662 + PALMD
220879927 220928447 48520 - WDR26
114184037 114232464 48427 + HIPK1
207888434 207936679 48245 + TRAF5
169121486 169169623 48137 + C1orf105
210550254 210598155 47901 + PROX1
35118484 35166343 47859 - ZMYM6
78668748 78716495 47747 + PTGFR
86526441 86574024 47583 - ODF2L
35942920 35990281 47361 + EIF2C4
222855240 222902526 47286 - PARP1
223434723 223481979 47256 + CABC1
153308270 153355469 47199 - IQGAP3
193854470 193901329 46859 - ZBTB41
198529994 198576839 46845 + IPO9
46735110 46781906 46796 - MKNK1
84684033 84730788 46755 + SPATA1
238082955 238129652 46697 - OPN3
10641543 10688228 46685 - CASZ1
84821619 84868201 46582 - SSX2IP
156998577 157045052 46475 - WDR42A
70383385 70429705 46320 + SFRS11
214847046 214893311 46265 + RRP15
36474317 36520578 46261 - STK40
224229431 224275661 46230 + C1orf142
54231294 54277437 46143 + C1orf83
28815859 28862001 46142 + GMEB1
197324699 197370692 45993 - DDX59
150513639 150559632 45993 + INTS3
151010630 151056401 45771 + UBAP2L
109803342 109849017 45675 + GNAI3
183076657 183122159 45502 + C1orf27
111394290 111439766 45476 + CEPT1
220608547 220653981 45434 + FBXO28
37948943 37994324 45381 - MTF1
201928747 201974127 45380 + TMCC2
26540390 26585662 45272 + RPS6KA1
99441920 99487157 45237 + LPPR4
155792779 155838011 45232 + IFI16
155714422 155759591 45169 + PYHIN1
100215809 100260948 45139 + HIAT1
3751809 3796908 45099 - KIAA0562
40755444 40800417 44973 - RIMS3
47511607 47556530 44923 + CMPK
21511936 21556698 44762 + NBPF3
176931098 176975845 44747 + LHX4
26244834 26289441 44607 + CCDC21
24428794 24473255 44461 - C1orf201
61858739 61903116 44377 - TM2D1
89309490 89353744 44254 - GBP7
33391266 33435413 44147 + FLJ25476
203360609 203404719 44110 + IL19
162102008 162146088 44080 - RXRG
243213418 243257478 44060 + SCCPDH
219230222 219274211 43989 - C1orf80
113166895 113210847 43952 - SLC16A1
46852852 46896756 43904 - KIAA0494
23452860 23496567 43707 - TCEA3
189716556 189760178 43622 - UCHL5
240897836 240941454 43618 - ADSS
204313796 204357253 43457 + CD46
148325853 148369131 43278 + TUFT1
9533823 9577099 43276 + SLC25A33
176855624 176898826 43202 + QSCN6
37848653 37891456 42803 - EPHA10
32909932 32952726 42794 - YARS
157779056 157821807 42751 - F11R
15689375 15732054 42679 + DDI2
117314990 117357531 42541 + TTF2
39975821 40018270 42449 - TRIT1
2554242 2596591 42349 - MMEL1
12161325 12203542 42217 + TNFRSF1B
225959064 226001177 42113 - ABCB10
222639116 222681158 42042 - ACBD3
243526127 243568110 41983 - ZNF670
15598613 15640162 41549 + DNAJC16
3429640 3471169 41529 - MEGF6
32426800 32468317 41517 + HDAC1
238337575 238379088 41513 + EXO1
115302676 115344157 41481 - TSPAN2
34312363 34353822 41459 + C1orf94
162428436 162469784 41348 - TMCO1
166289747 166331065 41318 - SELP
32952268 32993568 41300 + S100PBP
36017902 36058992 41090 + EIF2C1
114971579 115012666 41087 - CSDE1
11929011 11969860 40849 + PLOD1
166553888 166594695 40807 - SCYL3
174629937 174670707 40770 - LZTR2
203666001 203706703 40702 + C4BPA
218263160 218303856 40696 - DUSP10
202082169 202122838 40669 - LEMD1
158684639 158725302 40663 - OLFML2B
64381510 64422048 40538 + UBE2U
115906064 115946517 40453 + VANGL1
209512371 209552641 40270 + VASH2
22124487 22164741 40254 + CDC42
22635309 22675393 40084 + EPHA8
28750228 28790201 39973 - TAF12
17276935 17316654 39719 + PADI1
43524648 43564253 39605 + C1orf84
23945765 23985123 39358 - CNR2
33215806 33255087 39281 + ADC
154296239 154335383 39144 - FCRL5
143882653 143921738 39085 - FMO5
26442943 26481935 38992 + DHDDS
203883259 203922241 38982 + CD55
75902302 75941204 38902 + ACADM
181818893 181857740 38847 - C1orf25
16470443 16509225 38782 - SPATA21
86882524 86921290 38766 + SH3GLB1
89030635 89069275 38640 - GTF2B
179150948 179189540 38592 + RGSL2
43307118 43345642 38524 + WDR65
35737832 35776236 38404 - PSMB2
147711960 147750284 38324 + SETDB1
159262980 159301284 38304 + UAP1
157267892 157306115 38223 - SLAMF6
54029427 54067474 38047 - YIPF1
215735617 215773553 37936 + LYPLAL1
227971133 228009002 37869 + TSNAX
176583076 176620868 37792 + TOR1AIP1
163753739 163791526 37787 - GPA33
110239349 110277038 37689 + AHCYL1
55027320 55064926 37606 - DHCR24
167949320 167986769 37449 + FMO1
20814933 20852339 37406 - HP1BP3
25971456 26008790 37334 - PAFAH2
51413991 51451231 37240 + RNF11
179493050 179530245 37195 + NPL
209419991 209457150 37159 + FLVCR
29340949 29378060 37111 - MECR
31401613 31438704 37091 - WDR57
153246591 153283602 37011 - MEF2D
157392961 157429942 36981 - SLAMF1
31861811 31898729 36918 - BAI2
11800559 11837451 36892 + CLCN6
222339974 222376783 36809 - TMEM63A
162363110 162399758 36648 - ALDH9A1
227683716 227720270 36554 + GNPAT
15187754 15224266 36512 - C1orf126
206176613 206213074 36461 - LAMB3
240841977 240878432 36455 + C1orf100
67269879 67306241 36362 - C1orf141
143216769 143253117 36348 + PDZK1
33280096 33316360 36264 - TRIM62
54983756 55019944 36188 + C1orf177
199591886 199628028 36142 - KLHL12
40392871 40428944 36073 + ZMPSTE24
24391186 24427113 35927 + GRHL3
217310070 217345989 35919 + MOSC2
995569 1031415 35846 + AGRN
101167537 101203352 35815 - DPH5
171857779 171893586 35807 - KIAA0040
147515623 147551378 35755 - CTSS
27736631 27772256 35625 + FAM76A
204016064 204051633 35569 + CR2
31015074 31050573 35499 - SDC3
148659605 148695052 35447 - THEM4
156934435 156969836 35401 + ATP1A4
17090558 17125952 35394 - SDHB
180256354 180291668 35314 - NCF2
52197826 52233068 35242 - TXNDC12
145340581 145375749 35168 + NBPF15
201787635 201822788 35153 - RBBP5
17320898 17356031 35133 + PADI3
89736292 89771236 34944 + LRRC8B
45718809 45753660 34851 + NASP
32386024 32420854 34830 + LCK
201743996 201778793 34797 + CNTN2
117256475 117291081 34606 + IGSF2
23381581 23416090 34509 - HNRPR
42515574 42549936 34362 + FAM80A
148077485 148111797 34312 - PIK4CB
39626410 39660700 34290 + BMP8A
1057127 1091392 34265 - C1orf159
13655557 13689756 34199 + PDPN
16013671 16047820 34149 - ZBTB17
29294980 29328977 33997 - SFRS4
226068715 226102681 33966 + KIAA0133
45762075 45795904 33829 - GPBP1L1
160023382 160057205 33823 + NUF2
35870910 35904644 33734 - CLSPN
170525614 170559339 33725 + DARS2
165396364 165430086 33722 - DPT
86724781 86758451 33670 + CLCA4
225713613 225747252 33639 + RAB4A
153032089 153065689 33600 - SMG5
92207578 92241114 33536 + ABHD7
157328867 157362336 33469 - CD84
19289890 19323352 33462 - KIAA0090
60071001 60104444 33443 - CYP2J2
164981935 165015320 33385 + TBX19
153550346 153583681 33335 + PRCC
46812732 46846048 33316 - ATPAF1
11060942 11094204 33262 - EXOSC10
1562320 1595529 33209 - SSU72
11974634 12007833 33199 + MFN2
202269821 202302994 33173 + MFSD4
38091746 38124854 33108 - SF3A3
24225952 24259057 33105 - IL28RA
90172700 90205802 33102 + ZNF326
75306139 75339237 33098 + LHX8
157461610 157494658 33048 - CD48
24574692 24607734 33042 + DSCR1L2
43060611 43093594 32983 - SLC2A1
176545610 176578591 32981 - TOR1AIP2
17478584 17511526 32942 - RCC2
28653183 28686118 32935 + RCC1
163690176 163723105 32929 + MAEL
226035602 226068460 32858 - TAF5L
41114535 41147321 32786 + CTPS
157613023 157645718 32695 - CD244
9031272 9063936 32664 - SLC2A5
166095771 166128328 32557 - C1orf114
36552600 36585145 32545 - C1orf102
74910860 74943329 32469 + TYW3
86601845 86634259 32414 + CLCA2
216619220 216651579 32359 - BPNT1
119966551 119998878 32327 + PHGDH
157579000 157611116 32116 + LY9
193678364 193710461 32097 + CFHR5
52233993 52266083 32090 + BTF3L4
156821107 156853111 32004 - KCNJ10
15564102 15596096 31994 - CASP9
40175520 40207413 31893 + CAP1
86646071 86677963 31892 + CLCA1
16196138 16227870 31732 - EPHA2
9229099 9260797 31698 + H6PD
147107090 147138741 31651 + PRPF3
52550521 52582152 31631 - ORC1L
219120060 219151650 31590 - TAF1A
116627877 116659436 31559 + ATP1A1
109186649 109218121 31472 - CLCC1
243789663 243821086 31423 - ZNF496
227279600 227311012 31412 - C1orf198
154528598 154559982 31384 - FCRL2
152729718 152761024 31306 - ARHGEF2
78125613 78156798 31185 - FUBP1
18943231 18974378 31147 - ALDH4A1
243907391 243938445 31054 + NLRP3
224310152 224340906 30754 + MPN2
46425436 46456165 30729 + RAD54L
118184432 118215091 30659 + WDR3
39892995 39923626 30631 - BMP8B
193588868 193619419 30551 + CFHR4
202613832 202644245 30413 - SLC26A9
85195786 85226190 30404 - MCOLN3
155954492 155984874 30382 + CADM3
24971363 25001674 30311 - RUNX3
206145439 206175678 30239 + CAMK1G
95074529 95104722 30193 - CNN3
24714899 24745067 30168 + SRRM1
111980411 112010461 30050 - C1orf183
32148583 32178565 29982 + KHDRBS1
32207621 32237558 29937 + TMEM39B
32043161 32073048 29887 - PTP4A2
20660836 20690702 29866 + CDA
111545525 111575227 29702 + CHIA
231620990 231650612 29622 - RBM34
152442318 152471864 29546 - YY1AP1
206389770 206419305 29535 + C1orf107
153091824 153121268 29444 - CCT3
32785916 32815345 29429 + RBBP4
6519475 6548847 29372 - NOL9
100326433 100355792 29359 - LRRC39
103780598 103809878 29280 + RNPC3
32499870 32529120 29250 - BSDC1
8940207 8969412 29205 + CA6
16439025 16468170 29145 + C1orf144
37701510 37730589 29079 - GNL2
26837342 26866350 29008 + ZDHHC18
32756401 32785278 28877 - ZBTB8OS
93329427 93358267 28840 - TMED5
15828459 15857159 28700 + FBLIM1
166068851 166097436 28585 + BLZF1
70588975 70617273 28298 + CTH
202205383 202233572 28189 + PCTK3
3797001 3825149 28148 + DFFB
110617546 110645678 28132 - SLC16A4
157183439 157211537 28098 + VANGL2
193739977 193768021 28044 - F13B
42951868 42979753 27885 + ERMAP
44874643 44902506 27863 + KIF2C
229393104 229420954 27850 + C1orf57
156898620 156926445 27825 + ATP1A2
92395593 92423387 27794 + C1orf146
168015143 168042880 27737 + FMO4
33071139 33098807 27668 - IBRDC3
199751967 199779520 27553 + PPFIA4
74883204 74910748 27544 - CRYZ
217348665 217376124 27459 + MOSC1
33144117 33171564 27447 - AK2
167886045 167913480 27435 + FMO2
244038491 244065887 27396 + C1orf150
188859248 188886600 27352 + RGS18
28160005 28187333 27328 - PTAFR
148296945 148324238 27293 + CGN
1714834 1742071 27237 - NADK
147794045 147821262 27217 + PRUNE
47201259 47228442 27183 + CYP4X1
152995888 153022899 27011 + PMF1
167791693 167818617 26924 + FMO3
224415431 224442334 26903 - WNT9A
150941914 150968710 26796 - TPM3
221895939 221922519 26580 - LBR
203032190 203058617 26427 + IKBKE
54893576 54920001 26425 + TTC4
66930162 66956491 26329 + TCTEX1D1
233012779 233039037 26258 + LGALS8
179347448 179373706 26258 - RGS8
159199312 159225502 26190 + UHMK1
206317918 206344060 26142 + TRAF3IP3
151367612 151393742 26130 - ADAR
165807604 165833618 26014 + ATP1B1
189760820 189786771 25951 + TROVE2
48400423 48426336 25913 + SLC5A9
112929508 112955399 25891 + MOV10
42565187 42591020 25833 - ZMYND12
17057758 17083573 25815 - ATP13A2
148591621 148617421 25800 - RORC
219084067 219109839 25772 - KIAA1822L
109504682 109530414 25732 + CELSR2
243029908 243055604 25696 - TFB2M
100443783 100469348 25565 + RTCD1
31925117 31950673 25556 - SPOCD1
152642372 152667908 25536 + SYT11
53073925 53099419 25494 - ECHDC2
28700220 28725666 25446 + TRSPAP1
176251332 176276725 25393 - NPHS2
152897570 152922944 25374 + LMNA
30874408 30899760 25352 - LAPTM5
119623443 119648793 25350 + HAO2
25844642 25869991 25349 - C1orf135
55217240 55242544 25304 + PCSK9
154577727 154602964 25237 - FCRL1
46456092 46481295 25203 - LRRC41
153187127 153212257 25130 - C1orf61
