START STOP SIZE STRAND GENE
26916465 27074431 157966 - CDH9
140714951 140872730 157779 + PCDHGA4
24522966 24680668 157702 - CDH10
140215817 140372113 156296 + PCDHA10
131005306 131160608 155302 - FNIP1
65258139 65412606 154467 + ERBB2IP
140719886 140872730 152844 + PCDHGB2
121675831 121827648 151817 + SNCAIP
118203134 118352139 149005 - DTWD2
140724081 140872730 148649 + PCDHGA5
139761612 139909347 147735 + MASK-BP3
171221160 171366482 145322 - FBXW11
79442805 79587626 144821 - SERINC5
171403229 171547865 144636 - STK10
140228014 140372113 144099 + PCDHA11
140730145 140872730 142585 + PCDHGB3
41765924 41906360 140436 - OXCT1
78705542 78845456 139914 - HOMER1
140733834 140872730 138896 + PCDHGA6
139761612 139899623 138011 + ANKHD1
140235114 140372113 136999 + PCDHA12
113725914 113860096 134182 + KCNN2
38977655 39110258 132603 - RICTOR
74710820 74843196 132376 - COL4A3BP
31229552 31360994 131442 + CDH6
31436925 31567925 131000 - RNASEN
357290 488225 130935 + AHRR
140742650 140872730 130080 + PCDHGA7
140242037 140372113 130076 + PCDHA13
101735552 101862590 127038 - SLCO6A1
145296334 145423047 126713 + SH3RF2
140747635 140872730 125095 + PCDHGB4
156628929 156752793 123864 + CYFIP2
142639324 142763087 123763 - NR3C1
86599906 86723488 123582 + RASA1
52892241 53014924 122683 + NDUFS4
140751666 140872730 121064 + PCDHGA8
171693109 171814132 121023 - SH3PXD2B
148501325 148620192 118867 + ABLIM3
77692109 77810634 118525 + SCAMP1
149090056 149207460 117404 + PPARGC1B
54639372 54756562 117190 + SKIV2L2
179315079 179431715 116636 - RNF130
38515661 38631253 115592 - LIFR
140757878 140872730 114852 + PCDHGB5
39141114 39255424 114310 - FYB
146594861 146708581 113720 + STK32A
79021414 79131804 110390 + CMYA5
54756441 54866630 110189 - PPAP2A
140762703 140872730 110027 + PCDHGA9
82803338 82912737 109399 + VCAN
112101482 112209834 108352 + APC
124000508 124108704 108196 - ZNF608
175597975 175705592 107617 + C5orf25
37142086 37249612 107526 - FLJ13231
127447381 127553278 105897 + SLC12A2
140767953 140872730 104777 + PCDHGB6
154072654 154177354 104700 + LARP1
69812625 69917305 104680 - SMA5
140874772 140978691 103919 - DIAPH1
59928496 60031713 103217 - DEPDC1B
52321013 52423947 102934 + ITGA2
43638581 43741346 102765 + NNT
151182360 151284596 102236 - GLRA1
176264611 176366049 101438 - UIMC1
65053840 65155143 101303 + NLN
71551110 71651809 100699 - MRPS27
140772926 140872730 99804 + PCDHGA10
71438890 71538609 99719 + MAP1B
93880919 93980040 99121 - C5orf36
156836890 156935346 98456 - ADAM19
100170802 100266869 96067 - ST8SIA4
140777465 140872730 95265 + PCDHGB7
137301549 137396619 95070 - C5orf5
96297101 96390871 93770 + LNPEP
141953306 142045812 92506 - FGF1
60083379 60175799 92420 - ELOVL7
72148253 72240529 92276 + TNPO1
140780720 140872730 92010 + PCDHGA11
94825879 94916438 90559 - KIAA0372
32390213 32480601 90388 - ZFR
118816123 118905923 89800 + HSD17B4
70787268 70877060 89792 + BDP1
56505700 56594666 88966 + GPBP1
43228083 43316708 88625 + MGC42105
38881892 38970159 88267 + OSMR
161427294 161515106 87812 + GABRG2
74843336 74930889 87553 + POLK
175156215 175243629 87414 + CPLX2
131920528 132007492 86964 + RAD50
54957434 55043852 86418 - FLJ90709
140286485 140372113 85628 + PCDHAC1
77022828 77107886 85058 - TBCA
137716183 137800616 84433 + JMJD1B
149220419 149304549 84130 - PDE6A
179854022 179937959 83937 + CNOT6
44340853 44424541 83688 - FGF10
132244243 132327181 82938 - AFF4
140790341 140872730 82389 + PCDHGA12
10732405 10814339 81934 - DAP
36642447 36724197 81750 + SLC1A3
10406827 10488491 81664 + MARCH6
112877308 112958878 81570 + YTHDC2
172415975 172496567 80592 + LOC153222
82972500 83052454 79954 - HAPLN1
39320764 39400412 79648 - C9
37327697 37406954 79257 - NUP155
55070532 55148363 77831 + DDX4
96057293 96134274 76981 + CAST
145118774 145195092 76318 - PRELID2
32747421 32823009 75588 + NPR3
67558217 67633403 75186 + PIK3R1
108698317 108773469 75152 - PJA2
95248856 95323531 74675 - ELL2
156540484 156614687 74203 + ITK
78944151 79017858 73707 + PAPD4
102493155 102566806 73651 + HISPPD1
87526780 87600421 73641 - TMEM161B
40945355 41018796 73441 + C7
41033880 41107162 73282 - FLJ40243
147423758 147497037 73279 + SPINK5
157145874 157218746 72872 - CLINT1
134122359 134194708 72349 + DDX46
171571006 171643248 72242 - UBTD2
115205517 115277675 72158 + AP3S1
78329185 78401205 72020 - DMGDH
41178092 41249369 71277 - C6
60205414 60276648 71234 - ERCC8
173248794 173319916 71122 + CPEB4
125786999 125857945 70946 + GRAMD3
79739638 79810476 70838 + ZFYVE16
98219348 98290140 70792 - CHD1
176170165 176240503 70338 + UNC5A
149579247 149649529 70282 - CAMK2A
70918909 70988981 70072 + MCCC2
148631650 148701558 69908 + AFAP1L1
122909226 122979039 69813 + CSNK1G3
145473220 145542321 69101 - LARS
60969392 61038119 68727 + FLJ37543
139534926 139603556 68630 + C5orf32
128329111 128397233 68122 + SLC27A6
138920934 138988200 67266 + UBE2D2
134697969 134763476 65507 - H2AFY
115326169 115391199 65030 + FLJ90650
150863846 150928698 64852 - FAT2
134268708 134333243 64535 + PCBD2
145807086 145871263 64177 + TCERG1
71774989 71839005 64016 - ZNF366
80661838 80725712 63874 - ACOT12
95092798 95156560 63762 + RHOBTB3
55185069 55248705 63636 + IL31RA
173405329 173468787 63458 + HMP19
146750565 146813453 62888 - DPYSL3
101597592 101660152 62560 - SLCO4C1
1514543 1577076 62533 - AYTL2
68823874 68885887 62013 + OCLN
175807983 175869680 61697 + UBXD8
76763825 76824088 60263 - WDR41
54444579 54504760 60181 - CDC20B
149413050 149473128 60078 - CSF1R
126140731 126200608 59877 + LMNB1
178910192 178969618 59426 + RUFY1
159612795 159672151 59356 - CCNJL
17270749 17329941 59192 + BASP1
94752803 94811897 59094 + FAM81B
147743738 147802592 58854 + FBXO38
133671590 133730113 58523 - CDKL3
148364376 148422880 58504 - SH3TC2
131317050 131375248 58198 - ACSL6
139604835 139662847 58012 - PFDN1
177082971 177140283 57312 - NY-REN-7
133889696 133946817 57121 + PHF15
150460862 150517585 56723 - ANXA6
159368757 159425128 56371 + TTC1
138637690 138694027 56337 + MATR3
70300065 70356279 56214 - NAIP
159276317 159332129 55812 + ADRA1B
114488365 114544142 55777 - TRIM36
848721 904101 55380 - ZDHHC11
148855741 148910850 55109 - CSNK1A1
122138648 122193699 55051 + SNX2
79819555 79873962 54407 + UNQ9217
55272451 55326520 54069 - IL6ST
135198314 135252223 53909 + LOC153328
132415560 132468608 53048 + HSPA4
36284860 36337761 52901 - RANBP3L
1445908 1498543 52635 - SLC6A3
179660305 179712921 52616 - GFPT2
39408502 39460703 52201 - DAB2
161206982 161258990 52008 + GABRA1
63497426 63549369 51943 + RNF180
180258764 180310510 51746 + BTNL8
54587830 54639259 51429 - DHX29
68612871 68664299 51428 - CCDC125
131774571 131825958 51387 + LOC441108
99899022 99950339 51317 + TMEM157
172343368 172394506 51138 + ATP6V0E1
150389709 150440842 51133 - TNIP1
526424 577447 51023 - SLC9A3
114575475 114626449 50974 - PGGT1B
96453329 96504195 50866 - LIX1
158516996 158567412 50416 - FLJ31951
125908347 125958756 50409 - ALDH7A1
150068502 150118769 50267 - DCTN4
174838188 174888218 50030 + SFXN1
154247962 154297886 49924 - GEMIN5
35033962 35083756 49794 - AGXT2
131658043 131707796 49753 + SLC22A4
169607666 169657400 49734 - LCP2
32160580 32210182 49602 - GOLPH3
94916620 94965638 49018 + ARSK
139155589 139204232 48643 + PSD2
36139170 36187772 48602 - LMBRD2
36229573 36278001 48428 - C5orf33
114942246 114989610 47364 - TICAM2
153351458 153398619 47161 - C5orf3
96122276 96169398 47122 - ARTS-1
179962147 180009171 47024 - FLT4
137648857 137695415 46558 - CDC25C
74052787 74098798 46011 - GFM2
64054268 64100252 45984 - P18SRP
140326295 140372113 45818 + PCDHAC2
179221677 179267462 45785 - TBC1D9B
179595389 179640216 44827 - MAPK9
150807355 150852132 44777 + SLC36A1
141468507 141513128 44621 + NDFIP1
179092456 179136887 44431 + MAML1
112340331 112384565 44234 + DCP2
78609506 78653704 44198 + JMY
68702287 68746384 44097 + RAD17
176382302 176426349 44047 + ZNF346
122709533 122753573 44040 - CCDC100
156278948 156322844 43896 - TIMD4
134331512 134375285 43773 + CATSPER3
324738 368089 43351 + PDCD6
95751874 95794708 42834 - PCSK1
49730233 49772958 42725 - EMB
149717427 149760063 42636 + TCOF1
68566470 68609004 42534 + CDK7
6767717 6810161 42444 + POLS
132059220 132101163 41943 - KIF3A
149473595 149515503 41908 - PDGFRB
1306286 1348159 41873 - TERT
40750335 40791767 41432 - TTC33
665465 706664 41199 + CEP72
64956627 64997648 41021 + FLJ13611
33980477 34020537 40060 - SLC45A2
71651973 71691792 39819 + PTCD2
69550771 69590579 39808 - SMA4
61678712 61717967 39255 + KIF2A
137503358 137542257 38899 - BRD8
40795238 40834046 38808 - PRKAA1
96241023 96279394 38371 + LRAP
271446 309792 38346 + SDHA
35988966 36027256 38290 - UGT3A1
75006011 75044006 37995 - C5orf37
179460409 179497955 37546 - RASGEF1C
170779271 170816781 37510 + FGF18
126881246 126918671 37425 + PRRC1
149880622 149917966 37344 + NDST1
178255521 178292816 37295 + ZFP2
137869686 137906802 37116 - ETF1
140835752 140872730 36978 + PCDHGC3
6686562 6722673 36111 + SRD5A1
74016766 74052869 36103 + HEXB
68425637 68461635 35998 + SLC30A5
16526165 16561937 35772 - FLJ20152
43480110 43515847 35737 - C5orf28
139008129 139043649 35520 + CXXC5
135392596 135427406 34810 + TGFBI
76361987 76396791 34804 + AGGF1
110455768 110490556 34788 + WDR36
64921264 64955943 34679 - TRIM23
35940229 35974638 34409 - CAPSL
131556201 131590458 34257 - P4HA2
6652352 6686157 33805 - NSUN2
133478300 133511818 33518 + TCF7
151131668 151165106 33438 + G3BP1
80564937 80597972 33035 + CKMT2
167846040 167878885 32845 + RARS
133335505 133368332 32827 - VDAC1
150674732 150707312 32580 - SLC36A2
70366706 70399238 32532 - GTF2H2
713890 746421 32531 - TPPP
154178246 154210362 32116 - C5orf4
7922216 7954233 32017 + MTRR
36187945 36219902 31957 + SKP2
179058601 179090532 31931 + CANX
36070880 36102741 31861 - UGT3A2
130723085 130754683 31598 + CDC42SE2
56252230 56283709 31479 - MIER3
162820240 162851523 31283 + HMMR
43562126 43592947 30821 - PAIP1
175924942 175955375 30433 + PCLKC
130534575 130564929 30354 + LYRM7
170143342 170173626 30284 + GABRP
95014411 95044470 30059 - SPATA9
133560046 133589849 29803 - PPP2CA
1062167 1091925 29758 + NKD2
132360577 132390139 29562 - ZCCHC10
156389014 156418548 29534 - HAVCR1
34965420 34994825 29405 + DNAJA5
14634931 14664205 29274 + FAM105A
916855 945915 29060 - BRD9
68746698 68775592 28894 + MARVELD2
141013153 141041984 28831 - CENTD3
114631233 114659864 28631 - CCDC112
10332388 10360959 28571 - CMBL
43522566 43550944 28378 - C5orf34
76181581 76209800 28219 + S100Z
1854508 1882609 28101 + NDUFS6
70256523 70284595 28072 + SMN2
70256523 70284593 28070 + SMN1
111092891 111120854 27963 - C5orf13
138705449 138733305 27856 + PAIP2
140844924 140872730 27806 + PCDHGC4
138775279 138803038 27759 - DNAJC18
134237325 134264851 27526 + C5orf14
33476654 33503953 27299 + TARS
98132899 98160096 27197 + RGMB
150636515 150663520 27005 - SLC36A3
1371001 1398002 27001 - CLPTM1L
6363553 6390405 26852 - FLJ33360
156985264 157012006 26742 - SOX30
133970018 133996426 26408 - SAR1B
154300838 154326721 25883 + MRPL22
131733342 131759202 25860 + SLC22A5
137551235 137576918 25683 - CDC23
151021203 151046710 25507 - SPARC
34053721 34079074 25353 - C1QTNF3
141212858 141238128 25270 - PCDH1
178300829 178326040 25211 + ZNF454
946003 971158 25155 + TRIP13
77816809 77841867 25058 - LHFPL2
74668854 74693681 24827 + HMGCR
178219606 178244021 24415 + ZNF354B
177962271 177986660 24389 - CLK4
137478760 137503031 24271 - NME5
64894890 64919124 24234 + PPWD1
177568196 177592392 24196 - AGXT2L2
175752061 175776146 24085 - CLTB
121493113 121517164 24051 + ZNF474
496374 520407 24033 + EXOC3
37851509 37875539 24030 - GDNF
43325254 43349241 23987 - HMGCS1
114884506 114908490 23984 - FEM1C
167915207 167939166 23959 - PANK3
140848991 140872730 23739 + PCDHGC5
110102652 110126381 23729 + SLC25A46
10279444 10302989 23545 - LOC134145
156445420 156468716 23296 - HAVCR2
10495014 10518137 23123 + ROPN1L
170747461 170770492 23031 + NPM1
159707356 159730207 22851 - C1QTNF2
158622875 158645617 22742 + UBLCP1
65489710 65512395 22685 + SFRS12
137615969 137638152 22183 - GFRA3
31568155 31590043 21888 + C5orf22
179196882 179218446 21564 - LOC51149
180399856 180421121 21265 + BTNL9
149549712 149570827 21115 + SLC6A7
168943354 168964355 21001 + CCDC99
133734768 133755698 20930 + UBE2B
1278469 1299303 20834 + SLC6A18
68521130 68541939 20809 + CENPH
82388234 82408918 20684 - TMEM167
78443438 78463863 20425 + BHMT
34023658 34043963 20305 - AMACR
96524396 96544700 20304 - RIOK2
1254765 1275019 20254 + SLC6A19
141328805 141348936 20131 + RNF14
133520467 133540583 20116 - SKP1A
137918923 137939014 20091 - HSPA9
178420212 178440295 20083 + ZNF354C
137231472 137251440 19968 + MYOT
35892747 35912678 19931 + IL7R
102622340 102642262 19922 + C5orf30
176691356 176711254 19898 - LMAN2
172504145 172523950 19805 + BNIP1
78401338 78421029 19691 + BHMT2
76047546 76067054 19508 + F2R
178071127 178090309 19182 - ZNF354A
86725838 86744592 18754 - CCNH
150020636 150039118 18482 + MYOZ3
176240476 176258921 18445 - HK3
150138059 150156490 18431 + MST150
154218390 154236544 18154 + CNOT8
68683310 68701165 17855 - TAF9
69356851 69374695 17844 + SERF1A
180348506 180366332 17826 + BTNL3
149526551 149544256 17705 + CDX1
140033674 140051155 17481 - HARS
177490633 177508084 17451 + RMND5B
55431264 55448568 17304 - ANKRD55
179180502 179197681 17179 + SQSTM1
176816219 176833271 17052 - DBN1
94040329 94057327 16998 + ANKRD32
178337937 178354730 16793 - GRM6
150000432 150017145 16713 + SYNPO
76284435 76301054 16619 + CRHBP
89789777 89806341 16564 - LOC153364
32621433 32637819 16386 + SUB1
41961112 41977427 16315 + FBXO4
141283592 141299900 16308 + KIAA0141
76150609 76166895 16286 + F2RL1
10303281 10319500 16219 + CCT5
72897353 72913550 16197 + UTP15
150612836 150629000 16164 + GM2A
161045547 161061697 16150 + GABRA6
176786293 176802437 16144 + GRK6
14731835 14747952 16117 + FAM105B
138730787 138746900 16113 - SLC23A1
162862808 162878904 16096 + MAT2B
89725286 89741359 16073 - CETN3
153398751 153414785 16034 + MFAP3
140980626 140996596 15970 - HDAC3
151102576 151118533 15957 - ATOX1
159762734 159778672 15938 - SLU7
131621285 131637046 15761 + PDLIM4
175705670 175721373 15703 - KIAA1191
158674368 158690059 15691 - IL12B
61720107 61735485 15378 - DIMT1L
139719978 139734770 14792 + SLC4A9
172674331 172689112 14781 - STC2
176717449 176732204 14755 + RGS14
52119530 52134206 14676 + PELO
90700297 90714877 14580 - ARRDC3
141670190 141684750 14560 - SPRY4
79308309 79322841 14532 - MTX3
140007567 140022098 14531 + IK
66513871 66528368 14497 - CD180
176744060 176758454 14394 + SLC34A1
175955410 175969737 14327 - GPRIN1
16504628 16518894 14266 - ZNF622
176843000 176857208 14208 - PDLIM7
40877053 40891211 14158 + CARD6
110861920 110876056 14136 - STARD4
141304714 141318811 14097 - PCDH12
102912455 102926389 13934 - NUDT12
40715788 40729592 13804 + PTGER4
147252464 147266258 13794 - MGC23985
139692612 139706358 13746 - HBEGF
151751302 151765017 13715 - NMUR2
134102104 134115740 13636 + CAMLG
222167 235704 13537 + KIAA1909
79888329 79901854 13525 - DP58
257874 271297 13423 - CCDC127
134209268 134222684 13416 + C5orf24
122386976 122400324 13348 - PPIC
72883918 72897254 13336 - ANKRA2
73958990 73972273 13283 - ENC1
133319100 133332377 13277 - C5orf15
172264848 172277940 13092 + ERGIC1
157103332 157116324 12992 + LSM11
148981779 148994720 12941 + FLJ41603
171645281 171657985 12704 + FLJ40453
177473161 177485713 12552 + N4BP3
180582911 180595414 12503 + TRIM41
180150153 180162654 12501 - MGAT1
114977101 114989595 12494 - TMED7
68549342 68561739 12397 + MRPS36
147562596 147574892 12296 + SPINK6
140999052 141011170 12118 - FCHSD1
42835739 42847781 12042 - SEPP1
115168330 115180304 11974 - CDO1
121429917 121441853 11936 - LOX
52429653 52441355 11702 - MOCS2
80633177 80644871 11694 + ZCCHC9
115193713 115205398 11685 - ATG12
176006993 176018664 11671 + TSPAN17
148717801 148729408 11607 + PCYOX1L
169737744 169749216 11472 - KCNMB1
137701866 137713315 11449 + FAM53C
143519025 143530355 11330 - YIPF5
50715025 50726310 11285 + ISL1
180553530 180564783 11253 - TRIM7
72452157 72463397 11240 + TMEM171
176446526 176457730 11204 + FGFR4
68498668 68509824 11156 + CCNB1
149761396 149772511 11115 - CD74
92944798 92955540 10742 + NR2F1
175886305 175897027 10722 - RNF44
76408287 76418786 10499 - ZBED3
150254156 150264584 10428 - ZNF300
175979816 175990163 10347 - SNCB
172319044 172329378 10334 + RPL26L1
153805775 153816064 10289 + SAP30L
150050548 150060817 10269 - RBM22
95008341 95018600 10259 + RFESD
176959777 176969936 10159 + B4GALT7
34944052 34954140 10088 - RAD1
40861119 40871144 10025 - RPL37
76960293 76970278 9985 - OTP
34951576 34961542 9966 + BXDC2
54355867 54365716 9849 + GZMK
7912272 7922115 9843 - FASTKD3
133765703 133775488 9785 - MGC13017
74098858 74108490 9632 + TINP1
178973785 178983276 9491 - HNRPH1
176806401 176815889 9488 + PRR7
159589014 159598300 9286 + FABP6
172967149 172976262 9113 - FAM44B
148705284 148714338 9054 + GRPEL2
179157215 179166231 9016 - MGAT4B
132037271 132046267 8996 + IL4
175319141 175327886 8745 - THOC3
95175430 95184137 8707 - GLRX
150380111 150388741 8630 + GPX3
134934273 134942868 8595 - CXCL14
143171918 143180475 8557 + HMHB1
137447577 137455953 8376 + WNT8A
135310498 135318622 8124 - LECT2
137543247 137551259 8012 + KIF20A
175725110 175733109 7999 + ARL10
75947063 75954996 7933 - F2RL2
56240859 56248769 7910 + C5orf35
137802674 137810556 7882 + REEP2
140051201 140059073 7872 + HARS2
54434229 54441818 7589 + GZMA
149352877 149360410 7533 - TIGD6
162797154 162804598 7444 + CCNG1
176761746 176769183 7437 - F12
147184338 147191453 7115 - SPINK1
72830032 72837080 7048 + BTF3
180596556 180603502 6946 - GNB2L1
159752732 159759638 6906 - LOC63920
159781442 159788323 6881 + PTTG1
138835733 138842476 6743 - TMEM173
177564113 177570789 6676 + HNRPAB
112224891 112231502 6611 + SRP19
6425039 6431639 6600 - MED10
44844783 44851371 6588 + MRPS30
162813164 162819721 6557 - NUDCD2
72499829 72506294 6465 + TMEM174
139918037 139924373 6336 - APBB3
110435288 110441622 6334 + TSLP
174084207 174090507 6300 + MSX2
57785569 57791844 6275 - PLK2
118993152 118999415 6263 + LOC340069
140060215 140066423 6208 + ZMAT2
140024605 140030723 6118 + WDR55
176863357 176869459 6102 - DOK3
130522882 130528935 6053 - HINT1
139999272 140005171 5899 + TMCO6
147529488 147535154 5666 + SPINK5L2
149803996 149809512 5516 - RPS14
176871184 176876573 5389 - DDX41
3649167 3654517 5350 + IRX1
1930548 1935880 5332 - IRX4
52812351 52817659 5308 + FST
135300161 135305266 5105 + FBXL21
148734024 148739031 5007 - IL17B
2799879 2804769 4890 - IRX2
57823086 57827942 4856 + C5orf29
140541163 140545979 4816 + PCDHB16
54491743 54496508 4765 + LOC493869
180615993 180620725 4732 - TRIM52
176666817 176671487 4670 - MXD3
125995312 125999873 4561 + FLJ27505
177509073 177513567 4494 - NOLA2
156498016 156502453 4437 - CRSP9
139924603 139928867 4264 + SLC35A4
131708272 131712332 4060 - FLJ44796
140996776 141000814 4038 + C5orf16
177351841 177355849 4008 - PROP1
132185910 132189901 3991 - SHROOM1
156521923 156525853 3930 - FAM71B
176951818 176955703 3885 + TMED9
137829079 137832903 3824 + EGR1
169465494 169469305 3811 + FOXI1
140532426 140536141 3715 + PCDHB7
156701618 156705257 3639 - MGC27121
140481764 140485385 3621 + PCDHB4
135255833 135259415 3582 - IL9
147672182 147675672 3490 + SPINK7
140573692 140577177 3485 + PCDHB13
147238466 147241946 3480 + SCGB3A2
74359044 74362480 3436 - GCNT4
140568474 140571880 3406 + PCDHB12
153834725 153838017 3292 - HAND1
140559531 140562802 3271 + PCDHB11
140552135 140555397 3262 + PCDHB10
2805261 2808512 3251 + C5orf38
132177177 132180377 3200 + ANKRD43
140460417 140463590 3173 + PCDHB3
134807802 134810937 3135 - C5orf20
172591743 172594868 3125 - NKX2-5
176663440 176666555 3115 + PRELID1
172127706 172130809 3103 - DUSP1
140510022 140513052 3030 + PCDHB6
137114973 137117938 2965 - HNRPA0
132225179 132228124 2945 - GDF9
132021763 132024700 2937 + IL13
140494983 140497887 2904 + PCDHB5
81607203 81610080 2877 - RPS23
32824701 32827576 2875 + C5orf23
170668892 170671742 2850 + TLX3
85949539 85952337 2798 + COX7C
140030565 140033355 2790 - DND1
140583261 140586042 2781 + PCDHB14
140454420 140457146 2726 + PCDHB2
140605330 140607983 2653 + PCDHB15
139473891 139476504 2613 + PURA
140537613 140540205 2592 + PCDHB8
131424245 131426795 2550 + IL3
140411162 140413696 2534 + PCDHB1
179153591 179156118 2527 + LTC4S
131437383 131439758 2375 + CSF2
132235912 132238286 2374 + LEAP2
140678241 140680535 2294 - TAF7
140005142 140007424 2282 - NDUFA2
176661058 176663288 2230 - RAB24
131905034 131907113 2079 - IL5
148186368 148188379 2011 + ADRB2
112796573 112798565 1992 - TSSK1B
139907434 139909347 1913 + EIF4EBP3
53849539 53851426 1887 + SNAG1
71050749 71052628 1879 + CARTPT
33972247 33974099 1852 + RXFP3
175042317 175044162 1845 + HRH2
79651598 79653414 1816 + SPZ1
179011148 179012840 1692 + LOC441120
134897872 134899538 1666 - NEUROG1
44874939 44876452 1513 + LOC441070
139991504 139992956 1452 - CD14
1851498 1852946 1448 - MRPL36
179949711 179951093 1382 - SCGB3A1
145698868 145700200 1332 + POU4F3
94981735 94983040 1305 + GPR150
93101770 93103065 1295 - FLJ25680
63292033 63293302 1269 - HTR1A
145874609 145875869 1260 - GPR151
140662379 140663616 1237 - SLC25A2
43074939 43076098 1159 - AXIIR
175748389 175749356 967 + HIGD2A
180514548 180515496 948 + OR2V2
180098728 180099664 936 - OR2Y1
9682244 9683144 900 - TAS2R1
121215548 121216420 872 + FTMT
53787201 53787964 763 + HSPB3
