START STOP SIZE STRAND GENE
81183903 81351119 167216 - ANTXR2
26538581 26703272 164691 + STIM2
2040875 2198189 157314 - POLN
46577776 46735051 157275 - COX7B2
155513292 155670054 156762 - DCHS2
174464684 174619847 155163 + GALNT7
186506432 186660267 153835 + SNX25
24504849 24658095 153246 - DKFZp761B107
6440377 6592082 151705 - PPP2R2C
129340107 129489892 149785 + LARP2
111328146 111477375 149229 - ELOVL6
2238555 2387600 149045 - ZFYVE28
5682218 5829347 147129 - EVC2
6173557 6320354 146797 - JAKMIP1
158499639 158642707 143068 + GRIA2
46092633 46232873 140240 - GABRA2
83938219 84077104 138885 - SCD5
80054710 80190518 135808 + BMP2K
141899541 142035076 135535 - TBC1D9
154483222 154618073 134851 + TRIM2
120773153 120907584 134431 - PDE5A
88285318 88419369 134051 + AFF1
47978728 48112742 134014 - TEC
144615654 144748883 133229 + GAB1
64972190 65103944 131754 - SRD5A2L2
104868228 104998577 130349 - TACR3
154058727 154189053 130326 + ARFIP1
166357176 166487306 130130 - FLJ38482
159800733 159930812 130079 + RXFP1
103909850 104039341 129491 - MANBA
185385008 185514168 129160 - ENPP6
22065267 22193941 128674 - GPR125
110839020 110966474 127454 + CCDC109B
3352842 3478607 125765 + RGS12
141536044 141661309 125265 + SCOC
184489916 184615050 125134 + WWC2
7029643 7152911 123268 + TBC1D14
4538769 4661847 123078 - STX18
109326304 109447182 120878 - LEF1
101676163 101796357 120194 - EMCN
166657698 166777081 119383 + CPE
104179862 104298480 118618 - NHEDC1
76215476 76332502 117026 + DKFZP564O0823
177362280 177479114 116834 + WDR17
13045651 13162225 116574 - RAB28
82367015 82483394 116379 - PRKG2
73262555 73378813 116258 + NPFFR2
89870824 89986864 116040 + HERC3
103779672 103895661 115989 + NFKB1
166486395 166601903 115508 + KLHL2
25425318 25540713 115395 - KIAA0746
106987547 107102451 114904 + GSTCD
108200564 108315057 114493 - DKK2
56139587 56253925 114338 - CLOCK
7878512 7992094 113582 - AFAP1
120001581 120114857 113276 - SEC24D
185201657 185314024 112367 + STOX2
25997600 26109547 111947 + RBPJ
91003882 91115311 111429 - SNCA
177979839 178089044 109205 - VEGFC
47328337 47436431 108094 + ATP10D
15646125 15753835 107710 - PROM1
2664364 2771507 107143 + C4orf8
110712474 110819215 106741 + SEC24B
108892426 108999023 106597 - PAPSS1
152399043 152505177 106134 - SH3D19
15017880 15123533 105653 + C1QTNF7
106648322 106752829 104507 - PPA2
39006589 39109995 103406 + WDR19
146273924 146376946 103022 - ANAPC10
169512176 169614628 102452 - FLJ20035
6902538 7003962 101424 + KIAA0232
170916451 171016886 100435 + CLCN3
78790084 78890165 100081 + CXCL13
111191653 111291023 99370 + EGF
54166395 54265295 98900 - LNX1
23469913 23567969 98056 - PPARGC1A
126672695 126770528 97833 + FAT4
41833450 41930478 97028 + SLC30A9
106424635 106521532 96897 + KIAA1546
142915358 143012216 96858 + IL15
158354942 158450454 95512 + GLRB
169388436 169483623 95187 + ANXA10
77591339 77685637 94298 - FLJ25770
79004337 79097701 93364 - CNOT6L
145924777 146017486 92709 + HHIP
104384807 104477170 92363 - CENPE
40266665 40358896 92231 - FLJ20273
152949605 153039751 90146 - PET112L
79141079 79231116 90037 + MRPL1
1861739 1951161 89422 + WHSC1
140580280 140669540 89260 + NARG1
78228073 78316946 88873 + SEPT11
45878716 45967010 88294 - GABRG1
39375115 39463047 87932 - C4orf34
185684063 185770852 86789 - IRF2
2882589 2968794 86205 + ADD1
111754928 111841027 86099 + ENPEP
84203306 84289161 85855 - LIN54
72133098 72218926 85828 + MOBKL1A
164806653 164892381 85728 - MARCH1
56655964 56740454 84490 + CEP135
68311293 68395624 84331 - UBE1L2
128911724 128995535 83811 + INTU
103539998 103623526 83528 - SLC39A8
95486375 95569619 83244 + SMARCAD1
832895 915805 82910 - GAK
54084790 54166770 81980 + FIP1L1
39897719 39979583 81864 + N4BP2
140336475 140418211 81736 - ELF2
39522436 39604148 81712 + HIP2
147720418 147800641 80223 - SLC10A7
57738173 57817467 79294 - IGFBP7
106831380 106910440 79060 + FLJ20184
39111641 39190561 78920 - RFC1
146760555 146837928 77373 + SMAD1
38869224 38946395 77171 + KLHL5
3002347 3079479 77132 + GRK4
68747681 68824353 76672 - TMPRSS11F
38692002 38767990 75988 + FAM114A1
48829192 48905021 75829 + FLJ21511
46761846 46836508 74662 - GABRA4
8486518 8560499 73981 - ACOX3
52550227 52623929 73702 + DCUN1D4
68166961 68239995 73034 - CENPC1
84096993 84169579 72586 - SEC31A
87208604 87281000 72396 + ARHGAP24
5940563 6012857 72294 - CRMP1
139449092 139520828 71736 - SLC7A11
71952732 72024309 71577 + RUFY3
124105467 124176995 71528 + FGF2
119560019 119631525 71506 - PRSS12
15456199 15526975 70776 + CD38
186051898 186122364 70466 - ACSL1
154623405 154693848 70443 + MND1
89285998 89356107 70109 + PKD2
84814831 84884205 69374 + MAG1
54936374 55005339 68965 + PDGFRA
89368595 89437190 68595 - ABCG2
47909688 47977201 67513 - TXK
47690187 47757581 67394 - NFXL1
14681790 14748043 66253 + CPEB2
38791008 38856607 65599 - TMEM156
15839187 15904363 65176 - TAPT1
689572 754255 64683 + PCGF3
53302137 53366368 64231 - USP46
113656455 113720433 63978 + ALPK1
148759734 148823710 63976 + EDNRA
68515366 68578482 63116 - TMPRSS11D
111019455 111080745 61290 - CFI
90525441 90586122 60681 - GPRIN3
40592869 40652928 60059 + NSUN7
91173229 91232956 59727 + MMRN1
88439392 88498853 59461 - KLHL8
70635732 70694177 58445 - UGT2A1
88751668 88807685 56017 - SPARCL1
79832767 79888761 55994 + ANXA3
177509976 177565424 55448 - ASB5
77437072 77492214 55142 - SCARB2
54716885 54771716 54831 - CHIC2
88614943 88669507 54564 - HSD17B11
130088462 130142840 54378 + PHF17
184955594 185009893 54299 + FLJ12716
115901126 115955356 54230 + UGT8
123158037 123212216 54179 - TRPC3
153904875 153958796 53921 - TMEM154
120518517 120571969 53452 + USP53
68604784 68657998 53214 - TMPRSS11A
178606176 178659149 52973 + NEIL3
57686036 57738262 52226 + POLR2B
120414623 120466538 51915 + MYOZ2
56560757 56612111 51354 + EXOC1
76861525 76912750 51225 - CDKL2
129061057 129112127 51070 + HSPA4L
15282422 15333282 50860 - FBXL5
123657772 123708544 50772 + Tenr
104304954 104355534 50580 - LOC133308
1273501 1323754 50253 + MAEA
69141965 69192088 50123 + TMPRSS11E
154988917 155038992 50075 - RNF175
100158390 100208294 49904 - EIF4E
57045386 57094566 49180 - AASDH
89735484 89784492 49008 + HERC5
100853158 100901804 48646 + MTTP
84685681 84734175 48494 - HEL308
76028626 76077008 48382 - BTC
113818103 113866411 48308 - LOC91431
68253211 68301377 48166 + BRDG1
157037819 157085661 47842 + GUCY1B3
159403367 159451148 47781 - C4orf18
175532538 175580132 47594 - FBXO8
74803896 74851375 47479 - RASSF6
156060104 156107569 47465 + MGC27016
6694973 6742260 47287 + MAN2B2
113868390 113915660 47270 - C4orf21
40021167 40068419 47252 + RHOH
176226863 176273986 47123 + ADAM29
55785576 55832690 47114 - KDR
2438037 2484812 46775 + RNF4
125943072 125989537 46465 - ANKRD50
123103239 123149247 46008 - BBS7
52758520 52804385 45865 + SPATA18
148917137 148962885 45748 - LOC90826
140789445 140835163 45718 - SETD7
129199181 129244709 45528 - MFSD8
47778958 47824359 45401 - CNGA1
109268605 109313927 45322 + HADH
609394 654542 45148 + PDE6B
24911943 24956979 45036 + PI4K2B
82705397 82750240 44843 - RASGEF1B
159489280 159534041 44761 + TMEM144
95576884 95621205 44321 - PGDS
129009178 129053051 43873 + SLC25A31
113424281 113467833 43552 + C4orf32
1609621 1652949 43328 - FAM53A
1781990 1825205 43215 - LETM1
77138206 77180860 42654 - PPEF2
9752232 9794842 42610 - WDR1
72972446 73014923 42477 - GC
57100458 57142773 42315 - PPAT
134428074 134470336 42262 + PCDH10
1055098 1097180 42082 - RNF212
39231038 39272919 41881 + KLB
8319164 8360899 41735 + SH3TC1
25055116 25096388 41272 + ANAPC4
768575 809775 41200 - CPLX1
146412407 146453501 41094 - OTUD4
56302325 56343393 41068 - NMU
84313417 84354149 40732 + COPS4
1330933 1371562 40629 + KIAA1530
483009 523312 40303 + PIGG
185990384 186030435 40051 - MLF1IP
144792220 144832171 39951 + SMARCA5
141667213 141706387 39174 - CLGN
140944526 140983009 38483 + MGST2
24799990 24838254 38264 - SLA/LP
164407429 164445678 38249 - LOC92345
113510584 113548807 38223 + C4orf16
4308601 4346693 38092 - OTOP1
77353041 77391117 38076 + ART3
1195057 1232738 37681 - CTBP1
321623 359045 37422 + ZNF141
8389562 8426901 37339 + HTRA3
72224426 72261648 37222 + DCK
122314386 122351174 36788 - C4orf31
69007803 69044573 36770 - YTHDC1
154221739 154258443 36704 + KIAA1727
157108485 157145030 36545 - ACCN5
144463702 144500244 36542 + USP38
159951100 159987423 36323 + ETFDH
37650907 37687124 36217 + PGM2
57174717 57210775 36058 + SRP72
88700913 88736676 35763 + NUDT9
56263620 56299307 35687 - PDCL2
76761535 76796807 35272 - RCHY1
41960821 41995622 34801 - CCDC4
145149624 145184321 34697 - GYPE
38488388 38522964 34576 + KLF3
17488793 17522756 33963 + NCAPG
77392996 77426834 33838 - NUP54
70773445 70807190 33745 - SULT1B1
186798059 186831794 33735 - PDLIM3
6389648 6423064 33416 + WFS1
57355092 57388493 33401 - HOP
175786110 175818341 32231 - HPGD
77228247 77260314 32067 - SDAD1
4506823 4538856 32033 + D4S234E
104074372 104106398 32026 - UBE2D3
107595278 107627176 31898 + SCYE1
4410049 4441581 31532 + ZNF509
69231670 69263011 31341 - UGT2B17
6076916 6108238 31322 - FLJ46481
100789377 100820636 31259 + C4orf17
3502006 3533177 31171 + DOK7
187523820 187554773 30953 + KLKB1
146377090 146407936 30846 + ABCE1
17255195 17285859 30664 + LAP3
76925145 76955784 30639 - G3BP2
11076256 11106806 30550 - HS3ST1
83708941 83739418 30477 + ENOPH1
124171404 124201728 30324 - NUDT6
48674032 48704191 30159 + OCIAD1
140294547 140324696 30149 + CCRN4L
56103284 56133270 29986 + TMEM165
171356102 171385913 29811 - AADAT
157202876 157232653 29777 - CTSO
15380909 15410064 29155 + BST1
122946752 122975781 29029 - ANXA5
24679658 24708584 28926 - LGI2
39322941 39351777 28836 - UGDH
171025349 171053778 28429 - C4orf27
78326353 78354304 27951 - CCNI
20378557 20406242 27685 + C4orf28
101177742 101205426 27684 - DNAJB14
184186393 184213779 27386 - DCTD
100313774 100341137 27363 + METAP1
187441199 187468450 27251 + DKFZP564J102
8712505 8739557 27052 + CPZ
186741496 186768031 26535 - CCDC110
141802956 141829448 26492 + ELMOD2
1951683 1977980 26297 - WHSC2
916091 942271 26180 + TMEM175
106961388 106987433 26045 - INTS12
164773446 164799295 25849 + FLJ11184
186696591 186722217 25626 - C4orf20
57142868 57168453 25585 + PAICS
119964176 119989678 25502 + KIAA1627
2976670 3002123 25453 - NOL14
88102019 88127447 25428 - SLC10A6
56053336 56078406 25070 + SRD5A2L
44545096 44569540 24444 - GNPDA2
57614969 57639268 24299 + REST
84739276 84763435 24159 - CCDC98
69341115 69365112 23997 - UGT2B15
1690496 1714126 23630 + TACC3
75595894 75619512 23618 + EREG
77195814 77219325 23511 - ASAHL
69974926 69998264 23338 - UGT2A3
13282325 13305597 23272 - FAM44A
166233204 166256423 23219 - TRIM61
145274883 145298101 23218 - GYPB
100690664 100713668 23004 - ADH7
44471623 44494586 22963 - YIPF7
89540223 89562926 22703 - PPM1K
3287735 3310434 22699 + LOC345222
170283472 170306152 22680 - CBR4
187562426 187585083 22657 + F11
82309297 82331904 22607 + BMP3
4387510 4409915 22405 - LYAR
191237122 191259507 22385 + FRG1
74712496 74734753 22257 + AFM
8574213 8596352 22139 + C4orf23
140732565 140754672 22107 + RAB33B
187487822 187509760 21938 + CYP4V2
109210320 109232215 21895 + CYP2U1
185923999 185945750 21751 - CASP3
187829957 187851686 21729 - MTNR1A
48728334 48749743 21409 - OCIAD2
84542168 84563246 21078 - COQ2
25333741 25354773 21032 + SLC34A2
110020807 110041813 21006 - AGXT2L1
111130089 111151074 20985 + FLJ44691
44521410 44542130 20720 + GUF1
83631645 83652328 20683 - HNRPD
41778096 41798751 20655 + TMEM33
72050127 72070632 20505 - GRSF1
104358193 104378621 20428 - BDH2
2857545 2877920 20375 + SH3BP2
47859718 47880006 20288 + NPAL1
111896185 111916112 19927 - PITX2
3551263 3571113 19850 - LRPAP1
74666967 74686527 19560 + AFP
84179084 84198617 19533 + THAP9
104147803 104167315 19512 + ZCD2
40178396 40197901 19505 + CHRNA9
1661757 1681261 19504 - SLBP
105750948 105770071 19123 - CXXC4
88582119 88601217 19098 - HSD17B13
68921137 68940175 19038 - TMPRSS11B
70887690 70906630 18940 - SULT1E1
130372512 130391447 18935 + C4orf33
68431871 68450570 18699 - GNRHR
39283230 39301835 18605 + LIAS
71859495 71877571 18076 + ENAM
148896200 148914275 18075 + TMEM34
129159705 129177532 17827 + PLK4
109172033 109189712 17679 + MGC26963
100349540 100367191 17651 - ADH5
129548903 129566553 17650 - PGRMC2
52727799 52745374 17575 - SGCB
970614 988146 17532 + IDUA
10117773 10135301 17528 - KIAA1729
154966670 154984135 17465 + TLR2
109929344 109946584 17240 + DC2
74635040 74652167 17127 + ALB
100825061 100842003 16942 - RG9MTD2
157182451 157199155 16704 + TDO2
110992294 111008815 16521 - PLA2G12A
111106749 111123267 16518 + RRH
146917831 146934342 16511 + MMAA
70142984 70159464 16480 + UGT2B7
88154589 88170726 16137 - C4orf36
187365457 187381399 15942 + TLR3
70526643 70542376 15733 - UGT2B4
76796861 76812413 15552 + THAP6
70977558 70993048 15490 + CSN1S1
166606422 166621829 15407 + SC4MOL
123080352 123095671 15319 + EXOSC9
186660181 186675301 15120 - LRP2BP
995439 1010515 15076 + FGFRL1
100584706 100599736 15030 - ADH1B
71638760 71653762 15002 + AMBN
1762853 1777829 14976 + FGFR3
69862488 69877380 14892 + UGT2B10
110967388 110982233 14845 - CASP6
2780592 2795267 14675 - TNIP2
942505 957174 14669 - DGKQ
100554701 100569320 14619 - ADH1A
171287254 171301869 14615 - MFAP3L
2216390 2230970 14580 - MXD4
70326976 70341527 14551 + UGT2B28
100483056 100497579 14523 - ADH6
70246809 70261209 14400 - UGT2B11
962694 977013 14319 - SLC26A1
57670444 57684754 14310 - C4orf14
159987884 160002157 14273 - PPID
147454497 147468667 14170 + LSM6
71565057 71579219 14162 + AMTN
88928637 88942686 14049 + DMP1
189387575 189401557 13982 - FLJ25801
89111317 89125121 13804 + MEPE
2197326 2211091 13765 - C4orf15
142499701 142513453 13752 + ZNF330
74286838 74300457 13619 - COX18
101159542 101172881 13339 - MAP2K1IP1
47293742 47306604 12862 - COMMD8
138798439 138811234 12795 - PCDH18
4355340 4368006 12666 - TMEM128
124011461 124023702 12241 + BBS12
57516961 57528821 11860 - SPINK2
178727072 178738740 11668 - AGA
41099856 41111373 11517 + UCHL1
174684029 174695347 11318 - SCRG1
177480873 177491971 11098 - SPATA4
26885395 26896295 10900 - FLJ45721
71518695 71529473 10778 + MUC7
71200714 71211411 10697 + LOC401137
71886718 71897299 10581 - IGJ
154048112 154058482 10370 - TIGD4
38596828 38607155 10327 - TLR10
113554386 113564663 10277 - TIFA
17292541 17302429 9888 + MED28
75675887 75685760 9873 + AREG
109899415 109909170 9755 + RPL34
166310755 166320501 9746 + TRIM60
78435705 78445125 9420 + CCNG2
189292073 189301348 9275 + ZFP42
177616263 177625501 9238 + SPCS3
111094269 111103495 9226 + NOLA1
71272574 71281729 9155 + C4orf7
156022767 156031875 9108 + LRAT
26159286 26168311 9025 - CCKAR
141838654 141847612 8958 - UCP1
71289078 71297903 8825 + CSN3
76838436 76847106 8670 + C4orf26
164602721 164611353 8632 - NPY1R
38620443 38628978 8535 - TLR1
155882893 155891408 8515 - FGG
155059346 155067833 8487 - SFRP2
156487385 156495832 8447 + NPY2R
123891388 123899817 8429 - IL21
71096918 71105318 8400 + HTN1
155841767 155849841 8074 + FGB
71074935 71083007 8072 + HTN3
189435746 189443798 8052 + TRIML1
7179851 7187872 8021 - GRPEL1
164622695 164630689 7994 + NPY5R
89253980 89261741 7761 + SPP1
155861884 155869470 7586 - FGA
37408420 37416000 7580 + C4orf19
3480694 3488182 7488 + HGFAC
121338194 121345566 7372 - MAD2L1
665618 672973 7355 - MFSD7
8700361 8707589 7228 + GPR78
71429617 71436719 7102 + SMR3B
174666823 174673412 6589 + SAP30
71042407 71048933 6526 + STATH
24472323 24478733 6410 + SOD3
123096129 123102485 6356 - CCNA2
71407252 71413583 6331 + SMR3A
2028817 2034866 6049 + NAT8L
184801368 184807399 6031 + ING2
77279801 77285820 6019 - CXCL9
71245056 71251045 5989 + ODAM
1150552 1156427 5875 - SPON2
140568696 140574562 5866 - NDUFC1
8626625 8632408 5783 + FLJ45966
71001734 71007486 5752 - CSN2
48326376 48332092 5716 + SLC10A4
84734350 84740055 5705 + MRPS18C
123037698 123043054 5356 - TMEM155
123730232 123735485 5253 - IL2
75539238 75544341 5103 + EPGN
152378367 152383407 5040 + RPS3A
85771614 85776566 4952 - NKX6-1
120596008 120600921 4913 - FABP2
41587027 41591915 4888 - PHOX2B
5134387 5139269 4882 - CYTL1
39278312 39283103 4791 - RPL9
101464206 101468791 4585 - DDIT4L
53569422 53573929 4507 + RASL11B
77584987 77589461 4474 + GENX-3414
174820849 174825309 4460 - HAND2
124678287 124682512 4225 + SPRY1
48333236 48337348 4112 + ZAR1
661710 665817 4107 + MYL5
186439546 186443573 4027 + SLC25A4
13218722 13222307 3585 - BAPX1
186692988 186696539 3551 + ANKRD37
147917692 147921228 3536 + POU4F2
2969299 2972774 3475 - TETRAN
6813637 6816969 3332 + S100P
184740937 184744198 3261 + CDKN2AIP
74971309 74974466 3157 + IL8
75226394 75229451 3057 - CXCL5
120576395 120579390 2995 - LOC401152
15638135 15641097 2962 - FGFBP2
191320670 191323561 2891 - FRG2
3804398 3807217 2819 + ADRA2C
174627517 174630322 2805 - HMGB2
15613462 15616240 2778 - FGFBP1
89799331 89802102 2771 - PIGY
38650973 38653726 2753 - TLR6
164749853 164752595 2742 - TKTL2
113792277 113794932 2655 - NEUROG2
5644954 5647597 2643 + C4orf6
151860907 151863448 2541 + MAB21L2
1234006 1236446 2440 + MGC21675
77312020 77314412 2392 - CXCL11
77299451 77301829 2378 - CXCL10
101226421 101228690 2269 - H2AFZ
184393322 184395501 2179 - FLJ30277
75267348 75269525 2177 - CXCL3
166235704 166237878 2174 + FLJ31659
75327790 75329927 2137 - CXCL2
71381468 71383592 2124 + C4orf35
6827502 6829626 2124 - MRFAP1L1
75067447 75069511 2064 + CXCL6
71919268 71921303 2035 + SAS10
9459871 9461901 2030 + DRD5
118362312 118364335 2023 - TRAM1L1
6760516 6762521 2005 + MRFAP1
15904554 15906554 2000 + FLJ39653
144838229 144840217 1988 + LOC441046
1377662 1379597 1935 + CRIPAK
89974244 89976158 1914 - NAP1L5
656225 658122 1897 - ATP5I
80684686 80686551 1865 - GK2
75100143 75101988 1845 + CXCL1
54692595 54694373 1778 - LOC402176
7160969 7162738 1769 - CCDC96
6835913 6837459 1546 + CNO
97118420 97119802 1382 + PDHA2
8058798 8060093 1295 + LOC389199
75084047 75085233 1186 + PF4V1
75217792 75218935 1143 - PPBP
95107255 95108320 1065 + ATOH1
75211830 75212712 882 - PF4
174911816 174912524 708 - MORF4
165475763 165476468 705 - ANP32C
37784621 37785197 576 + PTTG2
