START STOP SIZE STRAND GENE
30989960 31002212 12252 + VARS2
41102749 41114906 12157 - UNC5CL
118976164 118988279 12115 + PLN
31605974 31617904 11930 - BAT1
109871962 109883883 11921 - MICAL1
35812836 35824663 11827 + C6orf81
41996942 42008760 11818 + BYSL
26491332 26503077 11745 + BTN2A2
26566167 26577844 11677 + BTN2A1
42259000 42270672 11672 - GUCA1B
40420061 40431723 11662 - FLJ41649
64339878 64351447 11569 + PTP4A1
126112565 126124110 11545 + HEY2
169957846 169969270 11424 - TCTE3
17708564 17719928 11364 + FAM8A1
30621672 30632987 11315 - GNL1
146906520 146917779 11259 + RAB32
41128990 41140233 11243 + APOBEC2
49626346 49637584 11238 + C6orf141
31623350 31634584 11234 + NFKBIL1
33151737 33162954 11217 + HLA-DPB1
160169941 160181146 11205 - TCP1
17390910 17402052 11142 + RBM24
24883142 24894257 11115 + GMNN
131936057 131947161 11104 + ARG1
30212488 30223570 11082 + TRIM40
42282516 42293581 11065 - MRPS10
26473373 26484422 11049 + BTN3A2
28342911 28353957 11046 + ZNF187
166541496 166552542 11046 - T
31841494 31852535 11041 - C6orf27
32654526 32665559 11033 - HLA-DRB1
160073582 160084614 11032 - SOD2
39179817 39190843 11026 - C6orf64
46235720 46246676 10956 - ENPP5
32034559 32045512 10953 + SKIV2L
4013600 4024390 10790 - C6orf146
41351689 41362435 10746 - TREM1
41812429 41823099 10670 - PGC
29070541 29081072 10531 - ZNF311
37030186 37040585 10399 + PI16
43246897 43257221 10324 + SRF
34953532 34963797 10265 - TAF11
22395458 22405709 10251 - PRL
30178654 30188846 10192 - TRIM31
159426437 159436593 10156 - TAGAP
32229278 32239429 10151 + PPT2
32331465 32341593 10128 + LOC401252
33354863 33364969 10106 - WDR46
43004902 43014978 10076 + TNRC5
41304039 41314097 10058 + TREML4
170006517 170016553 10036 - C6orf122
36466305 36476289 9984 - PXT1
42991704 43001551 9847 + PTCRA
41845891 41855608 9717 - FRS3
150377256 150386958 9702 + ULBP1
87851940 87861543 9603 - CGA
36206239 36215820 9581 + MAPK13
32047624 32057202 9578 + STK19
31873153 31882722 9569 - LSM2
26530325 26539822 9497 + BTN2A3
30238971 30248450 9479 + TRIM15
5943233 5952632 9399 - NRN1
26195641 26205037 9396 + HFE
34312627 34321986 9359 + HMGA1
33870426 33879771 9345 - MLN
111386455 111395772 9317 + C6orf51
138767028 138776275 9247 + HEBP2
11210709 11219945 9236 - HERV-FRD
10856035 10865199 9164 + TMEM14B
36670143 36679187 9044 + SFRS3
4940279 4949270 8991 - RPP40
30227704 30236690 8986 - TRIM10
153164046 153173012 8966 + VIP
100161370 100170175 8805 + PRDM13
32920964 32929726 8762 - TAP1
27323486 27332228 8742 + PRSS16
43696195 43704914 8719 - GTPBP2
10981449 10990084 8635 - GCM2
36754464 36763086 8622 + CDKN1A
34493210 34501830 8620 - RPS10
57019342 57027951 8609 + KIAA1586
26646550 26655141 8591 + HMGN4
41857024 41865610 8586 + C6orf49
33140771 33149356 8585 - HLA-DPA1
30693584 30702146 8562 + MRPS18B
27214051 27222598 8547 - HIST1H2BK
126702970 126711441 8471 + C6orf173
2778734 2787080 8346 - SERPINB1
159027914 159036149 8235 - DYNLT1
28301051 28309239 8188 + ZNF193
170508932 170517112 8180 - DLL1
28601767 28609923 8156 + GPX5
10831323 10839347 8024 + TMEM14C
117693413 117701421 8008 + VGLL2
160181908 160189871 7963 + MRPL18
43097362 43105319 7957 + C6orf153
111687265 111695205 7940 + KIAA1919
32243967 32251877 7910 - AGPAT1
39390459 39398294 7835 - KCNK16
52209442 52217257 7815 - IL17F
33648306 33655959 7653 - BAK1
28320468 28327981 7513 - ZKSCAN4
30335352 30342707 7355 + FLJ45422
33367415 33374716 7301 - RGL2
170804081 170811380 7299 - PDCD2
43373979 43381252 7273 + SLC22A7
33661860 33669093 7233 - FLJ43752
150355249 150362480 7231 + ULBP2
116546813 116553989 7176 - COL10A1
35856798 35863907 7109 + LOC340204
44334404 44341503 7099 - NFKBIE
33269343 33276410 7067 - RXRB
42955648 42962709 7061 + RPL7L1
43089954 43097010 7056 + KLHDC3
32027843 32034747 6904 - RDBP
42010649 42017530 6881 - CCND3
97445611 97452476 6865 - C6orf66
44322826 44329592 6766 + HSP90AB1
33010392 33016795 6403 - HLA-DMB
134251969 134258368 6399 + TCF21
31240107 31246432 6325 - POU5F1
32713160 32719407 6247 + HLA-DQA1
31059473 31065654 6181 + C6orf205
150330127 150336260 6133 - RAET1G
12398644 12404761 6117 + EDN1
32021760 32027839 6079 + CFB
32817140 32823199 6059 + HLA-DQA2
76004222 76010245 6023 - COX7A2
133091572 133097588 6016 - VNN3
31806338 31812320 5982 - CLIC1
130799954 130805901 5947 + KIAA1913
30983955 30989858 5903 + GTF2H4
29534208 29540076 5868 + OR2H1
1335067 1340831 5764 + FOXF2
30723186 30728857 5671 + C6orf136
41142509 41148166 5657 - C6orf130
134532081 134537695 5614 - SGK
114485113 114490702 5589 - HS3ST5
30146021 30151607 5586 - RNF39
13723537 13729105 5568 + NOL7
43129744 43135220 5476 - MRPL2
88906301 88911775 5474 - CNR1
28200365 28205833 5468 + ZSCAN16
32260495 32265941 5446 - PBX2
33079939 33085367 5428 - HLA-DOA
33486771 33492194 5423 + PHF1
31885374 31890786 5412 - HSPA1L
32929933 32935336 5403 + PSMB9
150433379 150438721 5342 - RAET1L
37245963 37251180 5217 + PIM1
43526069 43531264 5195 - EGFL9
32515624 32520799 5175 + HLA-DRA
43587542 43592680 5138 - YIPF3
116939500 116944630 5130 + C6orf188
43711554 43716664 5110 + MAD2L1BP
10537663 10542760 5097 - C6orf218
30796135 30801172 5037 + TUBB
21701950 21706826 4876 + SOX4
31191339 31196189 4850 - CDSN
32266521 32271278 4757 - GPSM3
88103443 88108193 4750 + C6orf162
41225319 41230048 4729 - TREML1
41234230 41238892 4662 - TREM2
123142344 123146915 4571 + FABP7
150477856 150482316 4460 - ULBP3
33024373 33028831 4458 - HLA-DMA
33347829 33352259 4430 + RPS18
114285248 114289673 4425 + MARCKS
89847215 89851598 4383 + PNRC1
33394380 33398682 4302 - DAXX
29631386 29635681 4295 - UBD
52159143 52163395 4252 + IL17A
84619703 84623951 4248 + C6orf159
32888526 32892760 4234 - HLA-DOB
33284263 33288476 4213 + RING1
31741635 31745822 4187 + CSNK2B
116677825 116681954 4129 - TSPYL4
31664651 31668741 4090 - NCR3
99389300 99393386 4086 + POU3F2
32916472 32920458 3986 - PSMB8
112775224 112779191 3967 + RFPL4B
3098902 3102759 3857 - TUBB2A
43301346 43305189 3843 - C6orf108
30565249 30569064 3815 + HLA-E
31934931 31938662 3731 - NEU1
43582684 43586402 3718 - C6orf154
31782662 31786351 3689 + C6orf21
31752439 31756120 3681 - LY6G5C
53624354 53628029 3675 - KLHL31
30137014 30140664 3650 + ZNRD1
32224118 32227698 3580 - PRRT1
74283961 74287475 3514 - EEF1A1
44329821 44333250 3429 - SLC35B2
116704439 116707824 3385 - TSPYL1
137285094 137288467 3373 + SLC35D3
29903496 29906859 3363 + HLA-G
3169513 3172870 3357 - TUBB2B
32114060 32117396 3336 + CYP21A2
31344508 31347834 3326 - HLA-C
30018309 30021632 3323 + HLA-A
31737841 31741142 3301 - BAT4
33390173 33393472 3299 - ZBTB22
19945595 19948893 3298 + ID4
31429629 31432914 3285 - HLA-B
30050870 30054154 3284 + HCG9
32256723 32260001 3278 - AGER
31802796 31806018 3222 - DDAH2
109868658 109871814 3156 + SMPD2
132311017 132314147 3130 - CTGF
43036477 43039595 3118 + GNMT
30142967 30146085 3118 + PPP1R11
26705158 26708257 3099 + ABT1
31794403 31797489 3086 - LY6G6C
83130257 83133333 3076 + TPBG
29799219 29802262 3043 + HLA-F
82516078 82519115 3037 - FAM46A
133177402 133180395 2993 + RPS12
33530333 33533296 2963 + ZBTB9
30763805 30766748 2943 - NRM
35852369 35855307 2938 + UNQ3045
43381681 43384508 2827 - CRIP3
