START STOP SIZE STRAND GENE
44411383 44461571 50188 - NUFIP1
32488570 32538279 49709 + KL
36421966 36471477 49511 - ALG5
48916510 48964298 47788 + SETDB2
40688515 40735713 47198 - MTRF1
50381927 50428901 46974 + RNASEH2B
35640353 35686676 46323 - SOHLH2
27094002 27139547 45545 + POLR1D
48720103 48765619 45516 + CDADC1
105940097 105985338 45241 - EFNB2
20201072 20246057 44985 - N6AMT2
35773776 35818453 44677 - SPG20
45815100 45859385 44285 - C13orf18
47961101 48005317 44216 - RCBTB2
113546912 113590396 43484 + GAS6
102249399 102291882 42483 + BIVM
30404833 30447151 42318 + C13orf26
40201432 40243293 41861 - MRPS31
30089919 30131686 41767 + USPL1
24773665 24814561 40896 + NUPL1
24719371 24759704 40333 - MTMR6
93889839 93929924 40085 - DCT
24355171 24395018 39847 - CENPJ
22800966 22840626 39660 - SACS
19105879 19144638 38759 + HSMPP8
44461686 44500402 38716 + KIAA1704
109973414 110012072 38658 - RAB20
100054189 100092488 38299 - TMTC4
114018475 114056252 37777 + CDC16
112349358 112386812 37454 + FLJ26443
107719977 107757366 37389 + TNFSF13B
52175399 52211948 36549 - LECT1
110328888 110365417 36529 - ANKRD10
42043794 42080148 36354 + TNFSF11
51240131 51276294 36163 - DHRS12
37034778 37070874 36096 - POSTN
52125001 52160434 35433 + SUGT1
51887319 51922735 35416 - VPS36
113158134 113193024 34890 - DCUN1D2
96884476 96918245 33769 + RAP2A
109204186 109236915 32729 - IRS2
36320320 36351966 31646 - SMAD9
113124584 113155840 31256 - ADPRHL1
24152694 24183909 31215 + ATP12A
112879926 112910984 31058 - PCID2
43320847 43351827 30980 - CCDC122
49132863 49163612 30749 - EBPL
113027160 113057718 30558 - GRTP1
21143874 21174184 30310 + FGF9
102296174 102326346 30172 + ERCC5
51849304 51878321 29017 - THSD1
47705306 47734226 28920 + ITM2B
30207668 30236556 28888 + ALOX5AP
72200042 72228329 28287 + C13orf34
38482002 38510186 28184 - C13orf23
94052157 94079945 27788 + GPR180
51604779 51631933 27154 - NEK3
112825145 112851842 26697 + F10
72227541 72254007 26466 - DIS3
52089605 52115920 26315 + LOC144983
46243392 46269368 25976 - ESD
30608764 30634117 25353 - HSPH1
38438062 38462983 24921 - STOML3
105993676 106018483 24807 - FLJ10154
104916592 104941384 24792 + DAOA
110066008 110090341 24333 + FLJ10769
114065179 114089383 24204 + UPF3A
43845977 43869849 23872 + C13orf21
49384842 49408477 23635 - C13orf1
36146048 36169643 23595 + LOC400120
110771015 110794595 23580 + C13orf16
52500972 52524187 23215 + OLFM4
20625734 20648710 22976 - C13orf3
77213489 77236365 22876 + SLAIN1
102494350 102517197 22847 - SLC10A2
44868043 44890515 22472 - SLC25A30
40533696 40556137 22441 + WBP4
31989030 32010919 21889 - PFAAP5
76477396 76499258 21862 - FBXL3
49469143 49490604 21461 + TRIM13
51927596 51948758 21162 + CKAP2
28131250 28151059 19809 + POMP
20175481 20195236 19755 + IL17D
33290233 33309642 19409 + RFC3
30378327 30397678 19351 + C13orf33
47548092 47567241 19149 - MED4
28172219 28190962 18743 - LOC283537
72531142 72549677 18535 + KLF5
51484550 51501779 17229 + ALG11
107668763 107684603 15840 + ABHD13
31873813 31888840 15027 - CG018
26907782 26922711 14929 - MTIF3
102234632 102249358 14726 - KDELC1
112808105 112822346 14241 + F7
29408667 29422625 13958 + LOC440131
112860968 112874695 13727 + PROZ
40929711 40943007 13296 + RGC32
37822017 37835137 13120 + UFM1
23781715 23794668 12953 + C1QTNF9
98744790 98757695 12905 - EBI2
114098116 114110898 12782 + C13orf8
43351968 43364438 12470 + C13orf31
45174446 45186694 12248 + SPERT
74998119 75009987 11868 - COMMD6
76462795 76474652 11857 + CLN5
38510454 38522242 11788 + LOC387921
36291338 36301740 10402 + RFXAP
35904632 35915008 10376 + CCNA1
25684905 25694508 9603 - RNF6
47509703 47519283 9580 + NUDT15
113351122 113360502 9380 - ATP4B
19694101 19703067 8966 - GJB6
102136099 102144855 8756 - LOC196541
96435973 96444605 8632 - OXGR1
36472916 36481533 8617 + EXOSC8
110163083 110171421 8338 + ING1
20612684 20620974 8290 + SAP18
18645919 18653936 8017 - TUBA3C
102216460 102224143 7683 - C13orf27
107657791 107665131 7340 - LIG4
27434278 27441317 7039 - CDX2
87122870 87129869 6999 + SLITRK5
99415451 99422179 6728 - ZIC5
85264922 85271484 6562 - SLITRK6
25516734 25523198 6464 - TMEM46
29931996 29938013 6017 - HMGB1
49487390 49493059 5669 + KCNRG
49100435 49106009 5574 + ARL11
60881821 60887282 5461 - PCDH20
19659608 19665037 5429 - GJB2
40599708 40604936 5228 - KBTBD6
27392176 27397394 5218 + PDX1
83349344 83354529 5185 - SLITRK1
26723705 26728700 4995 + RPL21
79808114 79813087 4973 - SPRY2
99432319 99437019 4700 + ZIC2
52316111 52320775 4664 - PCDH8
78071232 78075696 4464 - POU4F1
51334146 51338372 4226 + CCDC70
111769913 111774021 4108 + SOX1
44809303 44813297 3994 - TPT1
98704972 98708629 3657 - GPR18
26742463 26745827 3364 + RASL11A
24640672 24643857 3185 - FAM123A
56639331 56642353 3022 + FLJ40296
40663710 40666702 2992 - KBTBD7
20648371 20651218 2847 + MRP63
48178951 48181499 2548 + CYSLTR2
94159881 94162390 2509 - SOX21
34946343 34948788 2445 - MAB21L1
24568275 24570705 2430 + PABPC3
36575396 36577801 2405 - CSNK1A1L
48692474 48694514 2040 + MLNR
44664989 44666852 1863 - KCTD4
97626042 97627520 1478 - RNF113B
27264779 27266089 1310 + GSH1
19614119 19615427 1308 - GJA3
26230959 26231964 1005 - GPR12
