START STOP SIZE STRAND GENE
39561298 39706644 145346 + ADAM18
101042452 101187520 145068 - RGS22
41629900 41774297 144397 - ANK1
82042602 82186858 144256 - PAG1
31010319 31150818 140499 + WRN
81110303 81246324 136021 - TPD52
1759555 1894213 134658 + ARHGEF10
56954925 57085685 130760 + LYN
54790668 54918403 127735 - ATP6V1H
125127494 125252944 125450 - C8orf78
87424109 87549292 125183 + WWP1
42393149 42516225 123076 - SLC20A2
42871189 42994084 122895 + HOOK3
27783671 27906117 122446 - SCARA5
28681098 28803398 122300 - RC74
41907425 42028635 121210 - MYST3
66796607 66916297 119690 - PDE7A
97575057 97693213 118156 + SDC2
93040327 93157540 117213 - RUNX1T1
17199912 17315207 115295 - MTMR7
134540326 134653344 113018 - ST3GAL1
68158636 68270400 111764 + CSPP1
80993650 81105061 111411 - MRPS28
117726266 117837222 110956 - EIF3S3
26669829 26778839 109010 - ADRA1A
38973661 39081934 108273 + ADAM9
54926920 55034416 107496 + RGS20
38251716 38358947 107231 - WHSC1L1
8680941 8787978 107037 - MFHAS1
23210640 23317575 106935 - LOXL2
10791065 10897401 106336 - XKR6
17824778 17929764 104986 + PCM1
141610446 141714827 104381 - EIF2C2
102768135 102872363 104228 - NCALD
61592112 61696183 104071 + RAB2A
144590974 144694746 103772 - ZC3H3
133653630 133756995 103365 - LRRC6
95453364 95556486 103122 - RAD54B
33347885 33450206 102321 - FUT10
99273562 99375797 102235 - NPAL2
120812195 120914255 102060 - TAF2
1980654 2080786 100132 + MYOM2
22354540 22454580 100040 + PPP3CC
105570642 105670344 99702 - LRP12
130922899 131021182 98283 - FAM49B
28006644 28104585 97941 + ELP3
16929118 17024514 95396 + EFHA2
107739269 107834097 94828 + OXR1
39720413 39814936 94523 - ADAM2
110322324 110415491 93167 - NUDCD1
61263976 61356508 92532 - CA8
53697571 53789545 91974 - RB1CC1
140693985 140784481 90496 - KCNK9
52394690 52484534 89844 - PXDNL
104222118 104311708 89590 + BAALC
74865393 74953664 88271 - UBE2W
79590890 79678040 87150 + PKIA
67850015 67936809 86794 + SGK3
75309493 75396117 86624 - JPH1
21833127 21918930 85803 + XPO7
16009760 16094595 84835 - MSR1
145725370 145809696 84326 - KIAA1688
101239831 101323306 83475 + SPAG1
98725582 98807711 82129 + MTDH
19215486 19297594 82108 + SH2D4A
120638506 120720251 81745 - ENPP2
95208567 95289986 81419 - CDH17
143542378 143623369 80991 + BAI1
22188800 22269529 80729 + PIWIL2
26491337 26571610 80273 + DPYSL2
30555574 30635274 79700 - GTF2E2
26204950 26284562 79612 + PPP2R2A
124154100 124233571 79471 + WDR67
67096348 67174920 78572 + DNAJC5B
121526846 121605056 78210 + MTBP
98856984 98933998 77014 + LAPTM4B
101654298 101731069 76771 - MGC39715
59658616 59734940 76324 - NSMAF
124401921 124477868 75947 - ATAD2
10659884 10734796 74912 - PINX1
133021329 133094951 73622 + KIAA0143
59150668 59223896 73228 + C8orf72
79807560 79880313 72753 - IL7
97343342 97415950 72608 + PTDSS1
133856785 133929284 72499 + PHF20L1
95801326 95873245 71919 + DPY19L4
43266741 43337485 70744 + POTE8
11388929 11459516 70587 + BLK
28407691 28477878 70187 + FZD3
110655591 110725080 69489 - FLJ20366
24354483 24422163 67680 + ADAM7
142207901 142275080 67179 + DENND3
604200 671226 67026 - ERICH1
71744153 71810730 66577 + XKR9
17058401 17124612 66211 + ZDHHC2
17478985 17544903 65918 + PDGFRL
66719527 66785340 65813 + MTFR1
95722597 95787843 65246 + RBM35A
95569775 95634864 65089 - KIAA1429
346807 409873 63066 + FBXO25
94836320 94898322 62002 + TMEM67
28341847 28403703 61856 - FBXO16
42247985 42309122 61137 + IKBKB
24207560 24268550 60990 + ADAM28
6347600 6408172 60572 - ANGPT2
145061308 145121531 60223 - PLEC1
134318595 134378680 60085 - NDRG1
126105690 126165402 59712 - KIAA0196
124762215 124818828 56613 - ANXA13
55041669 55097561 55892 - TCEA1
38389448 38445293 55845 - FGFR1
11599161 11654918 55757 + GATA4
55121490 55177130 55640 - LYPLA1
22280736 22336141 55405 + SLC39A14
87180254 87235570 55316 + ATP6V0D2
73096039 73150373 54334 - TRPA1
80685934 80739779 53845 + STMN2
27404561 27458403 53842 + EPHX2
49083547 49137005 53458 + UBE2V2
101338463 101391503 53040 - RNF19
56848254 56900557 52303 + TGS1
28615071 28667121 52050 + EXTL3
104102444 104154460 52016 + ATP6V1C1
79740884 79792489 51605 + C8orf70
6553285 6604592 51307 + AGPAT5
91014888 91066072 51184 - NBN
91082755 91133403 50648 + DECR1
133791375 133842010 50635 - TMEM71
125569931 125620492 50561 - TATDN1
57236036 57286392 50356 - PLAG1
86427708 86477594 49886 - CA1
76059530 76109346 49816 + CRISPLD1
121477264 121526828 49564 - MRPL13
22933595 22982637 49042 - TNFRSF10B
30655976 30704985 49009 - GSR
25372429 25421342 48913 + CDCA2
10501270 10550027 48757 - RP1L1
22533890 22582540 48650 - BIN3
17148850 17197418 48568 + VPS37A
67201831 67250270 48439 + TRIM55
41238635 41286137 47502 - SFRP1
87595787 87642842 47055 + CPNE3
109283148 109330128 46980 - EIF3S6
22078863 22125782 46919 + BMP1
37773931 37820650 46719 + GPR124
92075679 92122224 46545 - TMEM55A
25757489 25803239 45750 - EBF2
11316381 11361663 45282 - C8orf13
11179409 11223062 43653 + MTMR9
109525028 109568312 43284 + TTC35
41554875 41597971 43096 + AGPAT6
27547495 27590205 42710 + SCARA3
82874374 82916990 42616 - SNX16
42829547 42870939 41392 - RNF170
28259022 28299896 40874 - ZNF395
99199243 99239814 40571 + POP1
37835627 37876161 40534 - RAB11FIP1
68062922 68103340 40418 - LOC286187
120148626 120188381 39755 + COLEC10
42671718 42711366 39648 + CHRNB3
27646753 27686089 39336 - CCDC25
101602177 101641188 39011 - ANKRD46
130829624 130868316 38692 - MLZE
74083662 74122281 38619 + TERF1
20046651 20084997 38346 - SLC18A1
86345258 86383554 38296 + CA13
134272493 134310751 38258 + WISP1
124584539 124622627 38088 - FBXO32
30972862 31010773 37911 - PURG
103907712 103945573 37861 - AZIN1
75066143 75103859 37716 + LY96
118216747 118254101 37354 + SLC30A8
86276876 86314002 37126 + E2F5
67705043 67742006 36963 - VCPIP1
11697663 11734215 36552 + FDFT1
67507287 67543596 36309 + ADHFE1
71648226 71683158 34932 - TRAM1
103285907 103320522 34615 - RRM2B
19719276 19753864 34588 + INTS10
87555453 87590037 34584 - FAM82B
56813873 56848439 34566 - TMEM68
38153262 38187694 34432 + BAG4
81561002 81595322 34320 + ZBTB10
124860079 124894262 34183 + FAM91A1
38082222 38116215 33993 + ASH2L
104380275 104414268 33993 + FZD6
23104915 23138584 33669 - TNFRSF10A
102000089 102033447 33358 - YWHAZ
42315186 42348470 33284 + POLB
90839172 90872432 33260 + RIPK2
1909450 1942509 33059 + KBTBD11
96106397 96139355 32958 + C8orf38
42151911 42184351 32440 - PLAT
110168901 110200989 32088 + TRHR
71712044 71743946 31902 - LACTB2
17440684 17472296 31612 + SLC7A2
66677628 66708986 31358 - ARMC1
53609252 53640565 31313 - UNQ9433
58037821 58068957 31136 - IMPAD1
17766181 17797193 31012 - FGL1
95930909 95961714 30805 + INTS8
25341282 25371837 30555 - KCTD9
26296439 26326561 30122 + BNIP3L
38208263 38238143 29880 + DDHD2
38007184 38037033 29849 + EIF4EBP1
75899999 75929817 29818 + PI15
59628281 59657972 29691 + SDCBP
43067817 43097480 29663 + FLJ23356
74369890 74399345 29455 + RDH10
43030640 43060080 29440 + FNTA
99145925 99175014 29089 + C8orf47
145456863 145485928 29065 - BOP1
124094768 124123722 28954 - DERL1
117927354 117956182 28828 - RAD21
17958220 17986757 28537 - ASAH1
120004977 120033492 28515 - TNFRSF11B
23049050 23077485 28435 - TNFRSF10D
82732750 82761115 28365 - IMPA1
104496117 104524376 28259 + WDSOF1
27723058 27751268 28210 - PBK
122694720 122722811 28091 - HAS2
8897859 8925898 28039 + THEX1
19841057 19869049 27992 + LPL
67948883 67976566 27683 + C8orf45
124263932 124291498 27566 + FAM83A
30133354 30160601 27247 + DCTN6
30762668 30789894 27226 - PPP2CB
82807242 82834301 27059 + CHMP4C
76614757 76641623 26866 + HNF4G
74141808 74168061 26253 - RPESP
28230567 28256786 26219 + PNOC
90983268 91009271 26003 + OSGIN2
124329877 124355728 25851 - ZHX1
75021187 75046900 25713 - TCEB1
144462904 144488425 25521 - TOP1MT
124498145 124523441 25296 + C8orf32
64135984 64161166 25182 - TTPA
110621485 110646565 25080 + EBAG9
23346095 23371081 24986 - ENTPD4
67568320 67593293 24973 + C8orf46
144945083 144969532 24449 - SCRIB
91140013 91164283 24270 - CALB1
11739235 11763044 23809 - CTSB
64090194 64113940 23746 - GGH
22465406 22488957 23551 + SORBS3
134118155 134141628 23473 - SLA
96007376 96030767 23391 - TP53INP1
96327410 96350613 23203 - C8orf37
145486090 145509187 23097 + HSF1
96215213 96238085 22872 + PLEKHF2
54304325 54326525 22200 - OPRK1
97320820 97342972 22152 - MTERFD1
27149732 27171820 22088 - STMN4
38363176 38385218 22042 + LETM2
120915396 120937330 21934 - DCC1
24297915 24319471 21556 + ADAMDEC1
124301411 124322798 21387 - C8orf76
37713306 37734476 21170 + ERLIN2
87129806 87150967 21161 - PSKH2
145568538 145589259 20721 + ADCK5
57375123 57395795 20672 - RDHE2
91706452 91727112 20660 - TMEM64
146126547 146147078 20531 - ZNF16
1699347 1719857 20510 + CLN8
41467329 41487654 20325 + GOLGA7
146077336 146097632 20296 - ZNF250
22913406 22933653 20247 + RHOBTB2
30040172 30060191 20019 - TMEM66
82776512 82796085 19573 - ZFAND1
71126578 71146116 19538 - PRDM14
118602210 118621680 19470 + THRAP6
33524814 33544185 19371 - RNF122
68117869 68137116 19247 - COPS5
101784319 101803491 19172 - PABPC1
97223737 97242196 18459 - GDF6
23157113 23175450 18337 + CHMP7
42129760 42147858 18098 + AP3M2
27510367 27528244 17877 - CLU
38487508 38505337 17829 - FLJ43582
144733040 144750726 17686 - EEF1D
17131110 17148758 17648 - CNOT7
37738832 37756443 17611 + PROSC
11664665 11682263 17598 + NEIL2
22493928 22511483 17555 + PDLIM2
86563497 86580973 17476 + CA2
30808601 30826075 17474 - TEX15
78057712 78074994 17282 - PXMP3
105421229 105438092 16863 + TM7SF4
92151753 92168495 16742 + OTUD6B
49036046 49052621 16575 + MCM4
104480042 104496447 16405 - SLC25A32
87295403 87311720 16317 - SLC7A13
145589253 145605541 16288 - CPSF1
12623786 12640008 16222 - LONRF1
22027878 22043975 16097 - HR
33462258 33478317 16059 + RBM13
7742811 7758728 15917 + SPAG11
42726936 42742776 15840 - CHRNA6
146023817 146039409 15592 + ZNF7
145624998 145640589 15591 - NFKBIL2
100959547 100975071 15524 - COX6C
22518495 22533926 15431 + KIAA1967
145158594 145174002 15408 + SPATC1
22002659 22017835 15176 + RAI16
144192053 144207095 15042 + C8orf31
95961630 95976658 15028 - CCNE2
172384 187338 14954 + ZNF596
99183742 99198594 14852 - HRSP12
55691179 55705947 14768 + RP1
39890484 39905102 14618 + INDO
29249538 29264104 14566 - DUSP4
23016378 23030893 14515 + TNFRSF10C
33476014 33490095 14081 - C8orf41
42368546 42382570 14024 + VDAC3
38950853 38964801 13948 + HTRA4
75425251 75439157 13906 + GDAP1
12914143 12928045 13902 + KIAA1456
143842759 143856641 13882 - LYNX1
125556188 125570040 13852 + RNF139
10420490 10433738 13248 + UNQ9391
18111894 18125099 13205 + NAT1
38140013 38153183 13170 - LSM1
41505902 41519055 13153 + GINS4
95330662 95343733 13071 - GEM
144970535 144983525 12990 - SIAHBP1
144400483 144413384 12901 + ZFP41
23755378 23768265 12887 - STC1
9032915 9045616 12701 - PPP1R3B
55210333 55223011 12678 + MRPL15
30072486 30085122 12636 + LEPROTL1
22133180 22145549 12369 - PHYHIP
86861607 86873697 12090 - REXO1L1
21938299 21950353 12054 + NPM2
143913218 143925264 12046 + GML
12077015 12089000 11985 - FAM86B1
49798523 49810344 11821 - EFCAB1
104452961 104464391 11430 + CTHRC1
42515912 42527278 11366 + C8orf40
145995064 146006265 11201 + ZNF517
144838649 144849514 10865 + ZNF707
125620535 125631399 10864 + NDUFB9
86537709 86548526 10817 + CA3
22060289 22070289 10000 - LGI3
59565291 59575275 9984 - CYP7A1
18293034 18302962 9928 + NAT2
143805689 143815345 9656 + C8orf55
142501188 142510802 9614 + PTP4A3
139224286 139233829 9543 - C8ORFK32
144420981 144430474 9493 + GLI4
103633035 103642422 9387 + ODF1
16894704 16904045 9341 - FGF20
107842320 107851649 9329 - ABRA
110415811 110425086 9275 + ENY2
145123315 145132583 9268 - PARP10
26418112 26427342 9230 - PNMA2
94998337 95007470 9133 + PPM2C
20147956 20157083 9127 - LZTS1
33568397 33576981 8584 - DUSP26
102278459 102287020 8561 - ZNF706
38119374 38127757 8383 - STAR
144987904 144996188 8284 - NRBP2
126511744 126519824 8080 + TRIB1
120497881 120505776 7895 + NOV
145662545 145670306 7761 + KIFC2
111048410 111056135 7725 - KCNV1
100025861 100033500 7639 + OSR2
143950776 143958238 7462 - CYP11B1
6715510 6722939 7429 - DEFB1
143988976 143996261 7285 - CYP11B2
145714198 145721365 7167 + LRRC14
82515120 82522274 7154 - PMP2
57286868 57293728 6860 + CHCHD7
10618688 10625432 6744 - SOX7
42810974 42817631 6657 - THAP1
75050997 75057572 6575 + TMEM70
144444970 144451539 6569 + ZNF696
144870497 144876614 6117 + MAPK15
126054732 126060809 6077 + ZNF572
22158563 22164624 6061 + POLR3D
37820562 37826569 6007 - BRF2
21956373 21962263 5890 + FGF17
141590585 141596434 5849 + CHRAC1
127633868 127639648 5780 - FAM84B
38967480 38973168 5688 - TM2D2
22601118 22606760 5642 - EGR3
117847922 117853376 5454 + C8orf53
145692916 145698311 5395 + PPP1R16A
144757531 144762887 5356 - PYCRL
24827211 24832511 5300 + NEFM
128817685 128822853 5168 + MYC
25332692 25337836 5144 - GNRH1
97311910 97316987 5077 - UQCRB
57516069 57521143 5074 - PENK
145619807 145624735 4928 - VPS28
21822330 21827151 4821 - DOK2
67751007 67755789 4782 + C8orf44
7315235 7320014 4779 - DEFB104A
144878091 144882798 4707 - FAM83H
22513066 22517605 4539 + C8orf58
82553480 82558004 4524 - FABP4
145608606 145613081 4475 - SLC39A4
98354890 98359352 4462 - TSPYL5
38241416 38245872 4456 - PPAPDC1B
109864521 109868946 4425 - TMEM74
144712102 144716372 4270 + GSDMDC1
82355339 82359563 4224 + FABP5
144765932 144770039 4107 - TSTA3
143778532 143782613 4081 + LY6K
144366442 144370418 3976 + LOC338328
22051477 22055393 3916 - REEP4
144171299 144175199 3900 + LY6E
7327435 7331319 3884 - DEFB106A
99123118 99126949 3831 - RPL30
99508425 99512197 3772 + KCNS2
80838800 80842559 3759 - HEY1
49992795 49996541 3746 - SNAI2
50147459 50151195 3736 + C8orf22
37939672 37943341 3669 - ADRB3
146248629 146252219 3590 + C8orf33
145209526 145213102 3576 + GPAA1
144728098 144731636 3538 - NAPRT1
143689411 143692835 3424 - ARC
101232014 101235405 3391 + POLR2K
65655367 65658739 3372 + BHLHB5
145136213 145139571 3358 + GRINA
88952097 88955412 3315 - WDR21C
145231305 145234503 3198 + MAF1
145700232 145703357 3125 + GPT
37672458 37675554 3096 + ZNF703
42350743 42353830 3087 - DKK4
145549899 145552940 3041 - FBXL6
74365429 74368422 2993 - RPL7
145408687 145411636 2949 + C8orf30A
145722411 145725266 2855 - MGC70857
22075112 22077928 2816 + SFTPC
145553032 145555754 2722 + GPR172A
145985958 145988533 2575 - RPL8
6780754 6783196 2442 - DEFA4
55533047 55535484 2437 + SOX17
6822580 6825012 2432 - DEFA1
145221986 145224415 2429 + CYC1
6860804 6863226 2422 - DEFA3
144310706 144313116 2410 - LY6H
143828630 143830954 2324 - LYPD2
144751363 144753627 2264 + TIGD5
145670316 145672526 2210 - FOXH1
41621853 41624035 2182 - NKX6-3
67251172 67253252 2080 - CRH
7789608 7791647 2039 + DEFB4
145705359 145707397 2038 + MFSD3
145205509 145207538 2029 + EXOSC4
125532242 125534271 2029 + TRMT12
7716939 7718770 1831 - DEFB105A
143863299 143865010 1711 - LY6D
67503816 67505520 1704 + RRS1
145660015 145661657 1642 - CYHR1
12032085 12033678 1593 - DUB3
143819363 143820831 1468 - SLURP1
40130143 40131599 1456 + C8orf4
57148168 57149623 1455 - RPS20
7776135 7777588 1453 + DEFB103A
6900238 6901669 1431 - DEFA5
6769630 6771008 1378 - DEFA6
48812028 48813323 1295 - CEBPD
11225904 11227105 1201 + AMAC1L2
142436128 142437205 1077 - GPR20
144582657 144583719 1062 - MAFA
57188054 57189095 1041 - MOS
54015020 54016007 987 + NPBWR1
106085 107024 939 - OR4F29
