START STOP SIZE STRAND GENE
45431049 45487802 56753 - ANUBL1
96295563 96351845 56282 + HELLS
70881231 70937429 56198 + TSPAN15
74928058 74983104 55046 - USP54
17228742 17283687 54945 - TRDMT1
12277970 12332593 54623 + CDC123
105781035 105835628 54593 - COL17A1
12150976 12205229 54253 + DHTKD1
115604409 115658442 54033 + NHLRC2
96987321 97040771 53450 - PDLIM1
79405911 79459265 53354 - POLR3A
124211110 124264413 53303 + HTRA1
114125012 114178127 53115 + ACSL5
95362334 95415418 53084 + PDE6C
115929018 115982053 53035 + TDRD1
102662315 102714879 52564 + C10orf6
42892532 42944955 52423 + RET
115871963 115924354 52391 - C10orf118
96433367 96485514 52147 + CYP2C18
50491159 50543156 51997 + CHAT
115428952 115480652 51700 + CASP7
97355676 97406557 50881 - ALDH18A1
6093511 6144278 50767 - IL2RA
115989007 116039741 50734 + VWA2
96688429 96739137 50708 + CYP2C9
81904859 81955308 50449 - ANXA11
13243586 13293108 49522 + MCM10
112713902 112763412 49510 + SHOC2
42404560 42453998 49438 - ZNF33B
134471886 134521226 49340 - C10orf92
124758523 124807795 49272 + ACADSB
73394125 73443318 49193 + CHST3
27026600 27075730 49130 + PDSS1
121642212 121691235 49023 + SEC23IP
11905402 11954280 48878 + C10orf47
69713823 69762669 48846 - PBLD
70553961 70602620 48659 + VPS26A
18081223 18129858 48635 + LOC340843
42598264 42646855 48591 + BMS1L
89254632 89303124 48492 + MINPP1
105052543 105100881 48338 - PCGF6
5847191 5895379 48188 - GDI2
131824671 131872774 48103 + TXNL2
133995693 134043412 47719 + LRRC27
5972219 6019562 47343 + FBXO18
70650064 70697314 47250 + HKDC1
42953939 43000753 46814 + GALNACT-2
62836413 62883214 46801 - TMEM26
14989883 15036100 46217 - DCLRE1C
101409252 101455451 46199 + ENTPD7
7785342 7831488 46146 + ITIH2
120784546 120830291 45745 - EIF3S10
70331039 70376608 45569 + DDX50
69912103 69957590 45487 - SLC25A16
32340076 32385221 45145 - KIF5B
127514898 127559874 44976 - DHX32
127398073 127442702 44629 + C10orf137
99106448 99151055 44607 - RRP12
88800224 88844603 44379 - GLUD1
72749037 72793146 44109 + SLC29A3
27525752 27569718 43966 - ACBD5
27439390 27483327 43937 - YME1L1
13669020 13712728 43708 + PRPF18
121578961 121622256 43295 - C10orf119
90630005 90673222 43217 + STAMBPL1
126620681 126663759 43078 + ZRANB1
121249329 121292212 42883 - RGS10
133805421 133848302 42881 + C10orf39
116571772 116614254 42482 + KIAA1600
102037892 102080233 42341 - PKD2L1
119754418 119796104 41686 - RAB11FIP2
69226433 69267943 41510 - DNAJC12
101938114 101979334 41220 - CHUK
104423479 104464180 40701 - ARL3
95507667 95547906 40239 + LGI1
99208072 99248155 40083 - MMS19L
101792061 101831584 39523 - CPN1
116687941 116727420 39479 + TRUB1
74323344 74362793 39449 + OIT3
104525995 104565310 39315 + C10orf26
125757175 125796231 39056 - GALNAC4S-6ST
74805209 74843814 38605 - ANXA7
90963308 91001640 38332 - LIPA
13182087 13220282 38195 + OPTN
112317438 112354380 36942 + SMC3
115302774 115339348 36574 + HABP2
30641764 30678254 36490 - PAPD1
118991172 119027085 35913 + SLC18A2
27833254 27869103 35849 + RAB18
59764744 59800515 35771 + UBE2D1
99390432 99426177 35745 + PI4KII
105632291 105667956 35665 - OBFC1
101899841 101935393 35552 - ERLIN1
101982046 102017369 35323 - CWF19L1
12211703 12246832 35129 + SEC61A2
3169919 3205003 35084 - PITRM1
73246063 73281015 34952 - PSAP
44775224 44810176 34952 + RASSF4
126480381 126515226 34845 + KIAA0157
127467141 127501757 34616 - UROS
98054074 98088309 34235 + DNTT
25310922 25345036 34114 - C10orf63
95418318 95452319 34001 - C10orf4
103534198 103568165 33967 - MGEA5
113899611 113933508 33897 - GPAM
101146617 101180336 33719 - GOT1
69314432 69348147 33715 + SIRT1
120853600 120887212 33612 + FAM45A
74564288 74597823 33535 - ECD
49279692 49313189 33497 + MAPK8
14920345 14953744 33399 + HSPA14
120058561 120091808 33247 - C10orf84
102236392 102269585 33193 - SEC31B
126437395 126470429 33034 - LOC399818
96786518 96819172 32654 - CYP2C8
6284900 6317500 32600 + PFKFB3
7837372 7869950 32578 - KIN
95246398 95278837 32439 + CEP55
96943946 96976152 32206 + C10orf129
100133313 100164931 31618 - C10orf33
27484297 27515854 31557 + MASTL
51262093 51293342 31249 - TIMM23
115501202 115532181 30979 + C10orf81
100165945 100196694 30749 - HPS1
97413163 97443890 30727 - C10orf61
92621254 92651926 30672 + RPP30
71632591 71663177 30586 - PPA1
50557737 50588313 30576 + C10orf53
106018620 106049165 30545 + GSTO2
5186654 5217150 30496 - AKR1CL1
124598601 124629068 30467 - FAM24B
13400088 13430286 30198 - SEPHS1
127502104 127532080 29976 + BCCIP
73488798 73518773 29975 - SPOCK2
15125967 15155857 29890 + OLAH
96082978 96112673 29695 - NOC3L
129784912 129814458 29546 - MKI67
1024348 1053707 29359 + GTPBP4
75551522 75580793 29271 - AP3M1
90572305 90601496 29191 - ANKRD22
134982076 135011224 29148 - TUBGCP2
38423280 38452282 29002 + ZNF37A
70609998 70638855 28857 + SUPV3L1
38157904 38186492 28588 - ZNF248
12249579 12278149 28570 - NUDT5
99334110 99362543 28433 + C10orf65
70385897 70414285 28388 + DDX21
125415860 125444113 28253 + GPR26
23645526 23673778 28252 - C10orf67
5021965 5050207 28242 - AKR1C2
112621585 112649753 28168 + PDCD4
70418585 70446740 28155 + KIAA1279
30762871 30790767 27896 + MAP3K8
6171012 6198845 27833 + RBM17
75174137 75201923 27786 + SEC24C
5720836 5748547 27711 - ASB13
50612716 50640375 27659 - OGDHL
135096580 135123704 27124 + MTG1
17672275 17699379 27104 - PTPLA
38278800 38305459 26659 - ZNF25
121400871 121427317 26446 + BAG3
73177321 73203343 26022 - C10orf54
6034339 6060148 25809 - IL15RA
14960904 14986308 25404 + SUV39H2
90740267 90765521 25254 + FAS
120890416 120915194 24778 - SFXN4
104464287 104488932 24645 + SFXN2
82158277 82182727 24450 + C10orf58
101481992 101505878 23886 + CUTC
99486874 99510642 23768 + ZFYVE27
43201070 43224620 23550 - HNRPF
104228976 104252452 23476 - ACTR1A
124681015 124703763 22748 - C10orf88
85944496 85967099 22603 + PCDH21
13359805 13382107 22302 - PHYH
73762593 73784875 22282 - DNAJB12
29618029 29640160 22131 + LYZL1
5228797 5250912 22115 + AKR1C4
133597949 133620041 22092 + PPP2R2D
118295417 118317356 21939 + PNLIP
45641066 45662927 21861 - CTGLF1
88685575 88707352 21777 - MMRN2
106061890 106083653 21763 - KIAA1754
64563058 64584789 21731 + NRBF2
11824388 11846070 21682 + ECHDC3
126075861 126097450 21589 - OAT
74540215 74561586 21371 + NUDT13
103338078 103359399 21321 + RP11-529I10.4
121324903 121346012 21109 - TIAL1
105117713 105138810 21097 + TAF5
95316411 95337356 20945 + GPR120
21454698 21475433 20735 - C10orf113
102212787 102233491 20704 + WNT8B
76467599 76488278 20679 - DUPD1
71542035 71562696 20661 - AIFM2
134060693 134081346 20653 + PWWP2
76640568 76661210 20642 + VDAC2
82085840 82106480 20640 - DYDC1
99997439 100017997 20558 - LOXL4
8136672 8157170 20498 + GATA3
101461595 101481890 20295 - COX15
90336498 90356712 20214 + LIPJ
73645811 73665622 19811 + C10orf104
71833927 71853675 19748 + EIF4EBP2
7870098 7889766 19668 + ATP5C1
114033482 114053060 19578 + TECTB
74364943 74384516 19573 - PLA2G12B
115584473 115603597 19124 - DCLRE1A
59698920 59717867 18947 + ZCD1
99364300 99383227 18927 - C10orf83
133850393 133869256 18863 + DPYSL4
47975094 47993870 18776 + ZNF488
124581660 124600300 18640 - CUZD1
18988318 19006946 18628 + ARL5B
51242372 51260738 18366 + NCOA4
118340479 118358676 18197 + PNLIPRP1
123706594 123724700 18106 - NSMCE4A
103575721 103593667 17946 - KCNIP2
30940723 30958632 17909 - LYZL2
102096761 102114577 17816 + SCD
99599985 99617771 17786 + C10orf132
133454757 133472525 17768 - FLJ46300
90684810 90702491 17681 - ACTA2
82021556 82039230 17674 - MAT1A
97793143 97810612 17469 + CCNJ
103882776 103900078 17302 + PPRC1
70517833 70534571 16738 + SRGN
114180049 114196662 16613 - ZDHHC6
104152365 104168891 16526 - PSD
98092968 98109049 16081 - TMEM10
47217012 47233044 16032 + ANXA8
62208241 62223930 15689 + CDC2
104211159 104226790 15631 + TMEM180
135256286 135271757 15471 - SYCE1
46375449 46390607 15158 - SYT15
129566103 129581201 15098 - CLRN3
44185612 44200551 14939 - CXCL12
76524196 76538976 14780 - DUSP13
4995453 5010157 14704 + AKR1C1
90414195 90428542 14347 + LIPF
133631193 133645425 14232 - BNIP3
72201000 72215163 14163 - C10orf27
85994788 86008924 14136 + RGR
102285685 102299745 14060 + HIF1AN
81828405 81842287 13882 + C10orf57
102767078 102780869 13791 - PDZD7
104394355 104408064 13709 + TRIM8
112247614 112261290 13676 + DUSP5
48045794 48059172 13378 - GDF10
134592680 134606054 13374 - C10orf93
49980222 49993560 13338 - C10orf72
5126567 5139878 13311 + AKR1C3
105026909 105040091 13182 + INA
102722275 102735362 13087 + SEMA4G
51219558 51232596 13038 + MSMB
45118107 45131062 12955 - OR13A1
118946989 118959800 12811 + KCNK18
102023702 102036429 12727 - BLOC1S2
91077732 91090288 12556 + IFIT3
106004667 106017199 12532 + GSTO1
81882237 81894764 12527 + PLAC9
135081621 135094078 12457 + PAOX
43371800 43383913 12113 - ZNF239
112042788 112054687 11899 - SMNDC1
5478582 5490401 11819 + NET1
88404377 88416192 11815 + OPN4
135229747 135241501 11754 + CYP2E1
5425061 5436793 11732 - TUBAL3
70834587 70846085 11498 - TACR2
135027813 135039292 11479 - DRD1IP
43421880 43433357 11477 + ZNF485
85923546 85935019 11473 + C10orf99
99322245 99333629 11384 + ANKRD2
81687477 81698841 11364 - SFTPD
5960058 5971352 11294 - ANKRD16
103979935 103991221 11286 - PITX3
82106537 82117809 11272 + DYDC2
99195919 99207116 11197 + ZDHHC16
120917204 120928335 11131 - PRDX3
69761884 69772952 11068 + HNRPH3
124903859 124914869 11010 + BUB3
135064870 135075789 10919 - ECHS1
59815181 59825903 10722 + TFAM
102746954 102757575 10621 + LZTS2
124729545 124739894 10349 + C10orf89
103902106 103912347 10241 + NOLC1
75061419 75071521 10102 - MYOZ1
22650145 22660190 10045 + BMI1
102780985 102790987 10002 + SFXN3
104604008 104613956 9948 + C10orf32
99427170 99436960 9790 - AVPI1
118878021 118887802 9781 - VAX1
85981457 85991197 9740 - LRRC21
102727568 102737262 9694 - MRPL43
75231674 75241348 9674 - NDST2
48001486 48011005 9519 - RBP3
95341583 95350983 9400 - RBP4
127445018 127454380 9362 - MMP21
71862076 71871429 9353 - NODAL
103328628 103337963 9335 - POLL
3808188 3817455 9267 - KLF6
5396975 5406169 9194 + UCN3
92661836 92671012 9176 - ANKRD1
1075965 1085061 9096 - IDI1
50393252 50402332 9080 - PGBD3
25345592 25354458 8866 + THNSL1
95643719 95652480 8761 + TMEM20
17311303 17319598 8295 + VIM
16595747 16604010 8263 - C1QL3
80777225 80785093 7868 + PPIF
105138803 105146213 7410 - USMG5
103857316 103864692 7376 - LDB1
102880251 102887526 7275 + TLX1
99176016 99183187 7171 + PGAM1
91127792 91134941 7149 + IFIT1L
119291945 119299043 7098 + EMX2
46413551 46420573 7022 + GPRIN2
1054846 1061799 6953 - IDI2
104580283 104587168 6885 - CYP17A1
15179389 15186259 6870 + RPP38
102737301 102744148 6847 + PEO1
79463628 79470466 6838 + RPS24
75340895 75347260 6365 + PLAU
54195146 54201466 6320 - MBL2
118413197 118419471 6274 - C10orf82
102273486 102279626 6140 - NDUFB8
103519876 103525817 5941 - FGF8
94439691 94445383 5692 + HHEX
105196538 105202065 5527 - FAM26B
105203133 105208635 5502 - FAM26C
75075295 75080793 5498 - SYNPO2L
29006429 29011874 5445 + BAMBI
72027110 72032520 5410 - PRF1
135049791 135055068 5277 + PRAP1
72313272 72318547 5275 - PCBD1
99516507 99521760 5253 - SFRP5
44815927 44820779 4852 + ZNF22
1195760 1200612 4852 + LOC399706
43459313 43464158 4845 - ZNF32
46503539 46508325 4786 + PPYR1
49787536 49792288 4752 - LRRC18
43187097 43191789 4692 + FXYD4
93378180 93382838 4658 - PPP1R3C
120779217 120783844 4627 + NANOS1
88708392 88712995 4603 + SNCG
98731030 98735574 4544 + C10orf12
81305607 81310101 4494 - SFTPA2
74672589 74677031 4442 - DNAJC9
99463470 99467895 4425 + MARVELD1
94823221 94827631 4410 + CYP26A1
64241762 64246133 4371 - EGR2
105871805 105876132 4327 + C10orf78
135011303 135015547 4244 + ZNF511
134108682 134112883 4201 + C10orf91
53125251 53129361 4110 - CSTF2T
134940288 134944314 4026 + VENTX
135122959 135126957 3998 - SPRN
22645304 22649243 3939 + COMMD3
75202054 75205980 3926 + FUT11
74678607 74682457 3850 - MRPS16
57787204 57791040 3836 - ZWINT
38777277 38781086 3809 + LOC399744
48033097 48036859 3762 - GDF2
102811587 102815338 3751 + KAZALD1
64234521 64238244 3723 + C10orf22
112826910 112830560 3650 + ADRA2A
101282699 101286268 3569 + NKX2-3
35934343 35937869 3526 + CX40.1
76827919 76831431 3512 - ZNF503
53744046 53747422 3376 + DKK1
71060019 71063353 3334 + C10orf35
27576238 27579497 3259 - LOC387646
81360663 81363921 3258 + SFTPA1
135269103 135272343 3240 - FLJ44653
103976132 103979332 3200 + ELOVL3
35967182 35970368 3186 - FZD8
8132418 8135453 3035 - FLJ45983
93656325 93659220 2895 - FGFBP3
135057544 135060410 2866 - C10orf125
21823427 21826197 2770 - C10orf114
685887 688593 2706 + C10orf108
75215340 75218004 2664 + LOC196752
99069011 99071662 2651 + FRAT1
103815136 103817782 2646 + HPS6
76825429 76827999 2570 + LOC439985
44791716 44794263 2547 - C10orf10
88718167 88720646 2479 + C10orf116
50488352 50490771 2419 + SLC18A3
75339739 75341994 2255 - C10orf55
99082243 99084448 2205 - FRAT2
82996 85178 2182 - TUBB8
73703682 73705803 2121 + DDIT4
124447216 124449328 2112 - C10orf120
103531072 103533148 2076 - NPM3
76663735 76665776 2041 - COMTD1
102976723 102978707 1984 - LBX1
15177390 15179324 1934 - C10orf111
122347710 122349619 1909 + C10orf85
115793804 115795518 1714 + ADRB1
104199583 104201290 1707 - C10orf95
69660389 69661861 1472 - ATOH7
90955673 90957051 1378 - CH25H
23521465 23522841 1376 + PTF1A
71001796 71003128 1332 - NEUROG3
75211833 75213135 1302 + CHCHD1
5556923 5558225 1302 + CALML3
134932658 134933942 1284 + UTF1
99339473 99340680 1207 + C10orf62
120343633 120344746 1113 - PRLHR
134448409 134449442 1033 - NKX6-2
5530660 5531510 850 - CALML5
94204018 94323812 119800 - IDE
