START STOP SIZE STRAND GENE
45993447 46059541 66094 + CACNA1G
58058852 58123754 64902 + MRC2
20970849 21035428 64579 + DHRS7B
56032335 56096818 64483 + PPM1D
27288184 27352162 63978 + SUZ12
53786038 53849893 63855 - RNF43
64044859 64108690 63831 - FAM20A
37864387 37928122 63735 + ATP6V0A1
9670105 9733747 63642 + GLP2R
59754144 59817723 63579 - PECAM1
71897490 71960883 63393 - UBE2O
26183148 26246421 63273 + ATAD5
64586441 64649610 63169 - ABCA6
57297512 57360159 62647 - INTS2
6422374 6484716 62342 - KIAA0753
70284268 70346213 61945 + TMEM104
15346303 15407570 61267 - FAM18B2
50333202 50394309 61107 + TOM1L1
75849263 75909855 60592 + KIAA1618
35629162 35689627 60465 + WIPF2
42686206 42745076 58870 + ITGB3
44429772 44488506 58734 + IGF2BP1
33120547 33179182 58635 - TCF2
29931880 29990450 58570 + TMEM132E
50697374 50755886 58512 + HLF
32841424 32899870 58446 + TADA2L
55325224 55382566 57342 + RPS6KB1
46067226 46124061 56835 + ABCC3
73556588 73612616 56028 + TNRC6C
1194594 1250267 55673 - YWHAE
77708613 77763978 55365 - CCDC57
27617307 27672551 55244 + RHBDL3
15472005 15526918 54913 - TRIM16
40869049 40923893 54844 - PLEKHM1
1424445 1478880 54435 - SLC43A2
4283967 4338247 54280 + MGC29671
42196858 42251081 54223 - WNT3
54652615 54706655 54040 + GDPD1
45142687 45196518 53831 - FAM117A
5914657 5968469 53812 + KIAA0523
74295143 74348457 53314 - USP36
37276706 37328798 52092 - ACLY
39385634 39437363 51729 - PYY
34279893 34331541 51648 + LASP1
41217448 41268973 51525 + CRHR1
1629594 1679839 50245 - SMYD4
16286052 16335889 49837 - C17orf76
71033377 71082884 49507 + LLGL2
25828551 25877957 49406 + GOSR1
75935789 75984673 48884 + RNF213
45858597 45907197 48600 + FLJ20920
40283804 40332289 48485 - EFTUD2
69721290 69769750 48460 + TTYH2
33761530 33809543 48013 + SOCS7
40494205 40541906 47701 + NMT1
39509646 39556540 46894 - HDAC5
4972410 5019048 46638 + USP6
60437295 60483216 45921 - GNA13
73886360 73932232 45872 + PGS1
19377758 19422938 45180 + FLJ10847
59205298 59250408 45110 + DDX42
14145230 14190217 44987 + HS3ST3B1
3363235 3408039 44804 - TRPV3
38105819 38150574 44755 - EZH1
31975639 32020387 44748 + ZNF403
34816379 34861030 44651 - PPARBP
17147373 17191700 44327 + NT5M
76839591 76883662 44071 - MGC15523
17816923 17860897 43974 + LRRC48
25599348 25643200 43852 - BLMH
23107919 23151682 43763 - NOS2A
40141501 40185157 43656 + DBF4B
54543742 54587343 43601 - FAM33A
2187558 2231097 43539 + RUTBC1
70964370 71007761 43391 + KIAA0195
73931373 73974464 43091 - DNAH17
54997667 55040484 42817 + DHX40
41728273 41770914 42641 + LRRC37A
26133827 26175817 41990 - CRLF3
54124961 54166689 41728 + RAD51C
78208237 78249802 41565 - RAB40B
72245377 72286931 41554 + MFSD11
18117959 18159046 41087 - TOP3A
37382015 37422956 40941 - DNAJC7
71174993 71215733 40740 + SAP30BP
3773917 3814485 40568 - ATP2A3
35097918 35138441 40523 + ERBB2
53295335 53335749 40414 - CUEDC1
45221069 45261455 40386 + MYST2
38916859 38957206 40347 + DHX8
71134519 71174864 40345 - RECQL5
24013428 24053375 39947 + SUPT6H
77528714 77568569 39855 + ASPSCR1
24263287 24302634 39347 - PHF12
31925712 31964788 39076 - MYOHD1
59133927 59172947 39020 - LYK5
27214302 27252842 38540 - UTP6
30499395 30537691 38296 + UNC45B
19522220 19560515 38295 - FLJ31196
25549031 25586831 37800 - SLC6A4
31160600 31198350 37750 + TAF15
40456239 40493912 37673 - DCAKD
26273058 26310335 37277 + CENTA2
58915908 58952935 37027 + ACE
44565327 44602121 36794 + B4GALNT2
27795614 27832154 36540 + PSMD11
71229110 71265493 36383 + ITGB4
52517619 52553608 35989 + AKAP1
57811645 57847569 35924 + EFCAB3
55475333 55511064 35731 - ABC1
18171912 18207581 35669 - SHMT1
15073821 15109369 35548 - PMP22
18588063 18623386 35323 + FBXW10
72183403 72218651 35248 - MXRA7
35428875 35463652 34777 - THRAP4
17090865 17125316 34451 - COPS3
59369645 59404010 34365 - SCN4A
1500673 1534850 34177 - PRPF8
45488729 45522843 34114 + ITGA3
1272198 1306294 34096 - CRK
44263370 44297227 33857 + CALCOCO2
71453259 71487020 33761 - ACOX1
43082273 43116003 33730 + KPNB1
71781726 71815356 33630 - QRICH2
5230143 5263720 33577 - NUP88
30279051 30312619 33568 - CCT6B
55291632 55325078 33446 - TUBD1
71546785 71580202 33417 - SRP68
69789245 69822617 33372 + DNAI2
76777987 76811346 33359 - AZI1
46151975 46185069 33094 + CROP
60955146 60988227 33081 - AXIN2
75808857 75841892 33035 + SLC26A11
16783123 16816127 33004 - TNFRSF13B
20707300 20740045 32745 - MGC87631
3710366 3743086 32720 - CAMKK1
43328637 43361320 32683 + SP2
4521482 4554155 32673 - PELP1
24612771 24645203 32432 - NUFIP2
8724137 8756559 32422 - PIK3R5
39308252 39340639 32387 - MPP2
27372267 27404630 32363 + LRRC37B
34177323 34209684 32361 - PIP5K2B
8279903 8312196 32293 + NDEL1
37164389 37196475 32086 - JUP
44194601 44226685 32084 - TTLL6
39467529 39499531 32002 - LSM12
6644024 6675784 31760 - TEKT1
40827057 40858780 31723 - ARHGAP27
3290065 3321787 31722 - SPATA22
39233692 39265136 31444 - MPP3
23627138 23658535 31397 - FLJ40504
10234366 10265747 31381 - MYH8
33046525 33077600 31075 - DDX52
15788955 15819935 30980 + ADORA2B
35472685 35503644 30959 + THRA
43502421 43533360 30939 - CBX1
34346243 34377182 30939 - FBXO47
59933619 59964522 30903 + CCDC45
65612589 65643339 30750 + KCNJ16
23965585 23996300 30715 - KIAA0100
75766875 75797446 30571 + CARD14
71978573 72009084 30511 - RHBDF2
21128580 21158870 30290 + MAP2K3
7328421 7358653 30232 + POLR2A
70713380 70743447 30067 + NUP85
53670846 53700878 30032 + LPO
37530523 37560548 30025 - RAB5C
37985060 38014928 29868 - LOC162427
7033935 7063745 29810 - DLG4
78009860 78039430 29570 + NARF
38356070 38385546 29476 - AARSD1
35798320 35827695 29375 - TOP2A
52266551 52295922 29371 + DGKE
50824972 50854340 29368 - MMD
77795530 77824862 29332 - CSNK1D
15843506 15872821 29315 + TTC19
17883335 17912443 29108 + C17orf39
26322081 26351051 28970 + RNF135
23723252 23752192 28940 + SARM1
19492682 19521495 28813 + ALDH3A2
52410487 52439123 28636 + SCPEP1
6528764 6557388 28624 - SLC13A5
10365193 10393700 28507 - MYH2
68791358 68819738 28380 - CDC42EP4
59176342 59204668 28326 - CCDC47
53921896 53950211 28315 - MTMR4
3458304 3486365 28061 - CARKL
1314874 1342745 27871 - MYO1C
56888588 56916446 27858 + TBX4
10472575 10500192 27617 - MYH3
74051431 74078999 27568 - DNAHL1
53733594 53760477 26883 - BZRAP1
4841999 4868720 26721 + KIF1C
5286314 5312905 26591 - DHX33
35740895 35767420 26525 + RARA
77943388 77969751 26363 - FLJ22222
18864714 18891061 26347 - GRAP
35046937 35073248 26311 + STARD3
51183448 51209733 26285 + PCTP
10287331 10313601 26270 - MYH4
63144522 63170728 26206 + NOL11
57854997 57881186 26189 + METTL2A
7561803 7587943 26140 + DNAH2
33706516 33732627 26111 + MRPL45
18028013 18053990 25977 + ALKBH5
46623960 46649738 25778 - MBTD1
58954426 58980070 25644 + KCNH6
74531845 74557464 25619 + C1QTNF1
12836434 12862049 25615 - ELAC2
42283966 42309436 25470 + WNT9B
18625306 18650751 25445 + FAM18B
40655074 40680464 25390 + FMNL1
69833990 69859053 25063 + KIF19
70744289 70769272 24983 - GGA3
17056253 17081221 24968 - FLCN
17656110 17681050 24940 - SREBF1
68715099 68740013 24914 - FAM104A
7303422 7328241 24819 - ZBTB4
3486764 3511581 24817 + CTNS
43982245 44006809 24564 - HOXB3
5054429 5078861 24432 - UNQ5783
37693090 37717484 24394 + STAT5A
37562438 37586822 24384 - KCNH4
10336352 10360684 24332 - MYH1
4434042 4458363 24321 + SMTNL2
30594204 30618521 24317 + SLFN5
30331696 30355936 24240 + LIG3
34583234 34607427 24193 - CACNB1
34210972 34235115 24143 - CCDC49
77969859 77993804 23945 + HEXDC
23824790 23848514 23724 + SLC13A2
7732833 7756246 23413 + CHD3
3326045 3349449 23404 + ASPA
30701444 30724733 23289 - SLFN11
63775932 63799000 23068 - SLC16A6
3523272 3546332 23060 - P2RX5
609321 632297 22976 - C17orf25
45940950 45963860 22910 + MYCBPAP
52370561 52393410 22849 - COIL
52323634 52346408 22774 - TRIM25
71588681 71611451 22770 - EXOC7
7939942 7962532 22590 - ALOXE3
1566579 1588627 22048 + WDR81
70458434 70480411 21977 - C17orf28
23928714 23950424 21710 - SPAG5
34115400 34136966 21566 + MLLT6
30762202 30783656 21454 - SLFN12
16259612 16281040 21428 + TRPV2
40192093 40213504 21411 + ADAM11
1129706 1151031 21325 + TUSC5
2153997 2175303 21306 + SRR
24944652 24965904 21252 + ANKRD13B
39073285 39094457 21172 - MEOX1
8093361 8114528 21167 + PFAS
17862058 17883205 21147 - ATPAF2
37808000 37828800 20800 - PTRF
70256378 70277089 20711 + SLC9A3R1
44340861 44361415 20554 + UBE2Z
39574851 39595370 20519 + C17orf53
71514521 71534972 20451 - EVPL
72073076 72093524 20448 - ST6GALNAC2
64020137 64040503 20366 + PRKAR1A
73695037 73715377 20340 + AFMID
27701297 27721581 20284 + ZNF207
70617676 70637955 20279 + ARMC7
8071864 8092087 20223 - C17orf68
36037505 36057629 20124 - SMARCE1
3746633 3766709 20076 - P2RX1
17932007 17952017 20010 + DRG2
11821486 11841414 19928 - ZNF18
77629503 77649395 19892 - FASN
6599879 6619686 19807 + BIRC4BP
44927665 44947360 19695 + NGFR
4812016 4831655 19639 - CAMTA2
22645232 22664772 19540 + WSB1
19187080 19206619 19539 - EPPB9
73620593 73640083 19490 - TMC6
30451514 30471001 19487 - RAD51L3
70642937 70662370 19433 - HN1
76899668 76919069 19401 - TMEM105
18069660 18088911 19251 + LLGL1
7512463 7531642 19179 - TP53
72132441 72151327 18886 - ST6GALNAC1
70554873 70573574 18701 + KCTD2
70202047 70220703 18656 - CD300LF
39682565 39700993 18428 - SLC4A1
69974116 69992526 18410 + CD300A
75689876 75708273 18397 + GAA
22982362 23000707 18345 + LGALS9
42355484 42373731 18247 + GOSR2
24230483 24248696 18213 - FLOT2
33735018 33753219 18201 - GPR179
70595649 70613841 18192 + SLC16A5
70495321 70513479 18158 + CDR2L
77261424 77279550 18126 + HGS
23904532 23922655 18123 - PIGS
74499393 74517433 18040 - CANT1
38960740 38978773 18033 - ETV4
15544053 15561963 17910 + ZNF286A
70349762 70367602 17840 - GRIN2C
16395434 16413189 17755 - ZNF287
25667491 25685191 17700 - TMIGD1
7846716 7864382 17666 + GUCY2D
76753901 76771559 17658 + FLJ44861
45616455 45633992 17537 - COL1A1
71334933 71352393 17460 - UNC13D
61638613 61655992 17379 - APOH
4949756 4967121 17365 - ZNF232
77394325 77411680 17355 - P4HB
39805075 39822399 17324 - ITGA2B
35588138 35605426 17288 + RAPGEFL1
38088157 38105358 17201 + CNTNAP1
10524379 10541562 17183 - SCO1
35390585 35407738 17153 + PSMD3
45545034 45562166 17132 - SAMD14
10557363 10574371 17008 - LOC388335
35080901 35097836 16935 - PERLD1
2234104 2251008 16904 - MNT
50384265 50401053 16788 - COX11
43127628 43144415 16787 + TBKBP1
53403908 53420614 16706 - VEZF1
32807097 32823773 16676 + C17orf78
39280072 39296520 16448 + CD300LG
4388949 4405393 16444 - MYBBP1A
70780668 70797109 16441 - SLC25A19
38186221 38202605 16384 + WNK4
4657391 4673694 16303 + PLD2
70385067 70401334 16267 - FADS6
17321024 17337259 16235 + MED9
45813598 45829831 16233 - LRRC59
24924619 24940735 16116 - GIT1
69939261 69955161 15900 + GPRC5C
45527694 45543421 15727 + PDK2
1612008 1627618 15610 + SERPINF1
78286796 78302362 15566 + FN3K
68700777 68716238 15461 + COG1
71007936 71023222 15286 - CASKIN2
70675419 70690693 15274 - SUMO2
35697671 35712939 15268 + CDC6
43539918 43555104 15186 + SNX11
34620315 34635500 15185 - STAC2
78630855 78646009 15154 + METRNL
45778391 45793511 15120 + XYLT2
7916709 7931746 15037 - ALOX12B
7532519 7547544 15025 + WDR79
7180596 7195518 14922 + CENTB1
8573976 8588879 14903 - CCDC42
36332477 36347362 14885 - KRT23
35372751 35387545 14794 + GSDM1
2172733 2187428 14695 - TSR1
44362459 44377153 14694 - SNF8
6840127 6854776 14649 + ALOX12
42641426 42656043 14617 + MYL4
3993298 4007738 14440 + CYB5D2
43239731 43254146 14415 - OSBPL7
34143675 34158084 14409 - PCGF2
24394043 24408362 14319 + PIPOX
35853201 35867507 14306 + IGFBP4
68740952 68755257 14305 + C17orf80
23875085 23889302 14217 + FOXN1
38215677 38229807 14130 - BECN1
24079958 24093911 13953 + NEK8
31206072 31220008 13936 - C17orf66
18088879 18102780 13901 - FLII
58863397 58877277 13880 - CYB561
15576321 15590201 13880 + MGC51025
7159674 7173362 13688 - KIAA1787
30786227 30799885 13658 - SLFN13
70443491 70457106 13615 + OTOP3
10541696 10555266 13570 + C17orf48
3661570 3675064 13494 - C17orf85
28279293 28292777 13484 + TMEM98
6945364 6958803 13439 - ASGR2
23999733 24013060 13327 - SDF2
1880155 1893469 13314 + DPH1
38386107 38399233 13126 + RUNDC1
43480744 43493840 13096 + NFE2L1
44642587 44655586 12999 + ABI3
73681775 73694726 12951 - TK1
35314375 35327319 12944 - GSDML
43165608 43178484 12876 + TBX21
39199015 39211872 12857 - DUSP3
77872188 77884930 12742 - SECTM1
31269199 31281886 12687 - RDM1
5264241 5276918 12677 + RPAIN
14611624 14624245 12621 - FLJ45831
46127681 46140262 12581 - ANKRD40
38306340 38318912 12572 + G6PC
7289129 7301656 12527 + CHRNB1
7393139 7405649 12510 + TNFSF12-TNFSF13
77117387 77129844 12457 - C17orf70
55384505 55396877 12372 - LOC51136
40110351 40122656 12305 - CCDC43
8154314 8166553 12239 + ARHGEF15
62471167 62483371 12204 + CACNG1
37132417 37144422 12005 - HAP1
75723612 75735533 11921 - EIF4A3
7984514 7996427 11913 - PER1
1483902 1495791 11889 - SCARF1
5318336 5330218 11882 - DERL2
37263324 37275155 11831 - KLHL11
53952614 53964410 11796 - SEPT4
31082870 31094652 11782 + RASL10B
38204463 38216179 11716 + CNTD1
39639487 39651190 11703 - UBTF
35963549 35975250 11701 - CCR7
7252225 7263903 11678 + NLGN2
53625206 53636783 11577 + EPX
34162527 34174003 11476 + PSMB3
73721871 73733310 11439 + BIRC5
6620295 6631688 11393 + FBXO39
37506951 37518277 11326 - LGP2
4621935 4633253 11318 + TM4SF5
78267894 78279144 11250 + FN3KRP
23686912 23698160 11248 + TNFAIP1
75319476 75330615 11139 + ENPP7
63462309 63473431 11122 + KPNA2
70120306 70131396 11090 - CD300E
53702215 53713295 11080 - MPO
75797684 75808719 11035 - SGSH
4560537 4571543 11006 + ARRB2
37372284 37383280 10996 + CNP
37234984 37245973 10989 - NT5C3L
16186573 16197537 10964 - PRR6
30482480 30493435 10955 - NLE1
33412079 33422977 10898 - TBC1D3
31605198 31616072 10874 - TBC1D3C
44836418 44847241 10823 - PHB
53637801 53648606 10805 - MKS1
27682501 27693302 10801 - C17orf75
76816673 76827450 10777 - C17orf56
4480964 4491709 10745 - ALOX15
43403427 43414146 10719 + CDK5RAP3
78380599 78391188 10589 - ZNF750
6268594 6279173 10579 - AIPL1
73638463 73649033 10570 + TMC8
53271840 53282398 10558 - MRPS23
21086791 21097315 10524 - MGC33894
65677270 65687776 10506 + KCNJ2
70370220 70380692 10472 - FDXR
77780235 77790640 10405 + SLC16A3
38238948 38249301 10353 + PSME3
72035034 72045377 10343 - CYGB
19581891 19592200 10309 - ALDH3A1
26654918 26665217 10299 - EVI2B
70028908 70039200 10292 - CD300LB
1595035 1605309 10274 + SERPINF2
37222726 37232995 10269 + FKBP10
37211731 37221977 10246 - SC65
632262 642490 10228 + RNMTL1
582596 592824 10228 + FAM57A
55129449 55139638 10189 - PTRH2
72224004 72234152 10148 - JMJD6
45965097 45975160 10063 + EPN3
7883126 7893174 10048 + ALOX15B
44390916 44400954 10038 - GIP
45598389 45608288 9899 + SGCA
40338518 40348394 9876 - GFAP
76055227 76064999 9772 - NPTX1
35036704 35046403 9699 + PPP1R1B
35277994 35287674 9680 + ZPBP2
71353375 71363009 9634 - WBP2
63755309 63764892 9583 + AMZ2
56832038 56841607 9569 + TBX2
55582130 55591686 9556 + CA4
4832148 4841629 9481 - INCA1
77469438 77478879 9441 - MAFG
75366587 75375973 9386 + CBX2
35147743 35157063 9320 + GRB7
70092651 70101943 9292 + C17orf77
36285720 36295005 9285 - KRT20
39741489 39750763 9274 + RPIP8
70431964 70441235 9271 + OTOP2
44028112 44037333 9221 - HOXB6
7069384 7078587 9203 - DVL2
31916618 31925775 9157 + ZNHIT3
40594046 40603189 9143 + HEXIM2
30472743 30481863 9120 + FNDC8
38073460 38082495 9035 - PLEKHH3
32022452 32031344 8892 + MGC4172
55854654 55863542 8888 + C17orf64
31222609 31231490 8881 - CCL5
36066044 36074890 8846 - KRT222P
7393098 7401930 8832 + TNFSF12
23670607 23679377 8770 + TMEM97
77442894 77451655 8761 + ANAPC11
40568579 40577324 8745 + ACBD4
74478931 74487656 8725 - LGALS3BP
77503679 77512353 8674 - NOTUM
77289775 77298446 8671 + SLC25A10
45979560 45988210 8650 + SPATA20
7225133 7233780 8647 + TNK1
37422563 37431180 8617 + NKIRAS2
40392586 40401170 8584 - C1QL1
70520374 70528950 8576 + ICT1
46585918 46594449 8531 + NME1
37941476 37949992 8516 + NAGLU
39603599 39611977 8378 + ASB16
24054660 24062999 8339 - PROCA1
43255637 43263902 8265 - MRPL10
76580289 76588527 8238 + CHMP6
45805588 45813817 8229 + EME1
37518656 37526872 8216 - GCN5L2
44680599 44688810 8211 + FLJ40194
71024234 71032410 8176 + TSEN54
70546549 70554669 8120 - ATP5H
7087882 7095983 8101 - DULLARD
31095949 31104010 8061 - GAS2L2
71396637 71404649 8012 - TRIM65
39778016 39785996 7980 + GRN
35502566 35510499 7933 - NR1D1
77609040 77616969 7929 - DUS1L
62303912 62311819 7907 + CACNG5
6487788 6495650 7862 - MED31
38420147 38427921 7774 - VAT1
77574568 77582315 7747 + LRRC45
40687542 40695262 7720 - C17orf46
7096274 7103983 7709 + C17orf81
36202010 36209710 7700 - KRT28
18159440 18167109 7669 + SMCR8
59250524 59258188 7664 - FTSJ3
9741751 9749409 7658 - RCVRN
38412350 38419998 7648 + IFI35
24598000 24605626 7626 + CRYBA1
36869587 36877164 7577 - KRT32
594608 602150 7542 - GEMIN4
59031974 59039456 7482 + CCDC44
44655730 44663127 7397 - PHOSPHO1
32032137 32039519 7382 + MRM1
27203011 27210369 7358 - C17orf79
36157799 36165091 7292 - KRT25
71265612 71272875 7263 - GALK1
77455383 77462586 7203 - PCYT2
31415755 31422953 7198 + CCL18
70423770 70430946 7176 - USH1G
45911188 45918335 7147 + RSAD1
23679479 23686622 7143 - IFT20
8131806 8138895 7089 - SLC25A35
53777537 53784562 7025 - SUPT4H1
45706831 45713843 7012 + TMEM92
38256726 38263664 6938 + AOC3
68672754 68679655 6901 + SSTR2
46267838 46274706 6868 + WFIKKN2
7494978 7501814 6836 + ATP1B2
26250579 26257379 6800 - C17orf42
71406318 71413069 6751 - MRPL38
7766751 7773478 6727 - KCNAB3
43373935 43380653 6718 + PNPO
59926199 59932869 6670 - DDX5
6867092 6873685 6593 + BCL6B
45133688 45140281 6593 - SLC35B1
6288518 6295108 6590 + FAM64A
35330821 35337380 6559 - ORMDL3
76891218 76897643 6425 - C17orf55
25908255 25914633 6378 + DKFZP434O047
5276822 5283195 6373 - C1QBP
77227654 77233971 6317 - PDE6G
36773272 36779573 6301 - KRT33B
7132305 7138598 6293 - YBX2
4583583 4589863 6280 - CXCL16
75421550 75427808 6258 - CBX4
23959108 23965338 6230 - FLJ25006
77463106 77469332 6226 - SIRT7
36975621 36981836 6215 - KRT9
69711411 69717612 6201 + RPL38
8183912 8190088 6176 + ODF4
7549244 7555416 6172 + EFNB3
38178979 38185142 6163 + VPS25
37972603 37978746 6143 + MLX
38250134 38256248 6114 + AOC2
4590085 4596154 6069 + ZMYND15
24095172 24101223 6051 + TRAF4
24206168 24212198 6030 + ERAL1
53515797 53521812 6015 + DYNLL2
28342994 28349005 6011 + SPACA3
32368611 32374607 5996 + LHX1
4795158 4801147 5989 + ENO3
36176017 36181937 5920 - KRT26
23897851 23903770 5919 - UNC119
7017473 7023386 5913 - ASGR1
36271080 36276988 5908 - KRT12
46769074 46774931 5857 + FLJ42842
8048781 8054604 5823 - AURKB
7416867 7422674 5807 + EIF4A1
19221658 19227445 5787 + MAPK7
3512938 3518722 5784 - TAX1BP3
70278282 70284065 5783 - NAT9
43384333 43390109 5776 - ATAD4
36107770 36113528 5758 - KRT24
6918580 6924324 5744 - CLEC10A
24912437 24918174 5737 - LOC116236
36186586 36192312 5726 - KRT27
8221564 8227234 5670 - RPL26
39503643 39509238 5595 + G6PC3
43264098 43269689 5591 + LRRC46
77603051 77608635 5584 + GPS1
7283412 7288973 5561 + FGF11
38015219 38020775 5556 + TUBG1
37977878 37983375 5497 - PSMC3IP
67628755 67634156 5401 + SOX9
45401562 45406948 5386 + DLX4
7063956 7069306 5350 + ACADVL
45800227 45805561 5334 - MRPL27
17045035 17050357 5322 - LOC201164
4741839 4747148 5309 - CHRNE
46598810 46604103 5293 + NME2
7125834 7131125 5291 + SLC2A4
29925254 29930501 5247 - FLJ44815
18104593 18109818 5225 + SMCR7
45422369 45427587 5218 - DLX3
54642173 54647382 5209 + C17orf71
44053516 44058716 5200 - HOXB9
24248927 24254089 5162 - DHRS13
36923523 36928666 5143 - KRT15
39752521 39757658 5137 - SLC25A39
37029220 37034335 5115 - KRT17
37594631 37599739 5108 - GHDC
69875239 69880334 5095 + GPR142
40862501 40867570 5069 - LOC201175
73386703 73391764 5061 - FLJ45079
39186624 39191682 5058 - SOST
70048841 70053877 5036 - CD300C
847106 852138 5032 + TIMM22
70773907 70778898 4991 - MIF4GD
31327647 31332636 4989 - CCL16
31285637 31290623 4986 - LYZL6
36846146 36851122 4976 - KRT38
31364209 31369118 4909 - CCL23
4784374 4789260 4886 + RNF167
7151692 7156496 4804 + EIF5A
7233778 7238567 4789 - PLSCR3
36933395 36938160 4765 - KRT19
36886466 36891194 4728 - KRT35
36787446 36792162 4716 - KRT34
77483559 77488259 4700 - PYCR1
36755896 36760582 4686 - KRT33A
70769384 70774049 4665 + MRPS7
36910759 36915391 4632 - KRT13
77110016 77114631 4615 + FSCN2
36992058 36996673 4615 - KRT14
59258541 59263118 4577 + PSMC5
38403971 38408495 4524 + RPL27
39620099 39624620 4521 + TMUB2
77910412 77914909 4497 + FLJ35767
24071018 24075500 4482 + RPL23A
36227895 36232373 4478 - KRT10
45896859 45901322 4463 - CHAD
24919864 24924300 4436 + TP53I13
34610095 34614506 4411 + RPL19
71381841 71386251 4410 - TRIM47
23708813 23713215 4402 + C17orf32
7427889 7432228 4339 + MPDU1
73676265 73680604 4339 + SYNGR2
7702037 7706323 4286 + CYB5D1
