START STOP SIZE STRAND GENE
157118427 157265427 147000 + GPD2
231888883 232035415 146532 + ARMC9
178083009 178228512 145503 + AGPS
213696849 213840564 143715 - IKZF2
99072872 99216553 143681 - TSGA10
150012620 150155645 143025 + LYPD6
32004546 32147349 142803 - MEMO1
98519930 98662684 142754 + INPP4A
149236299 149378867 142568 + EPC2
54665157 54807513 142356 + SPTBN1
218493009 218634267 141258 - TNS1
158677198 158817985 140787 + UPP2
42707321 42848003 140682 + MTA3
25873909 26013007 139098 - ASXL2
242015700 242154245 138545 + FARP2
20806446 20944455 138009 - C2orf43
66574182 66711541 137359 + MEIS1
234327122 234463949 136827 + UGT1A10
39124615 39259214 134599 - SOS1
233568918 233703443 134525 - NGEF
170631808 170766144 134336 + ZNF650
223114826 223249122 134296 + SGPP2
47079963 47212932 132969 + TTC7A
144979316 145111648 132332 - ZEB2
55426630 55558614 131984 - KIAA1212
202177656 202309404 131748 - ALS2CR11
112372415 112503168 130753 + MERTK
43776097 43906776 130679 + PLEKHH2
131507955 131638568 130613 + ARHGEF4
73080820 73210620 129800 - SFXN5
1396241 1525502 129261 + TPO
165174839 165303865 129026 - GRB14
33573066 33701311 128245 + RASGRP3
160000998 160128996 127998 - BAZ2B
7008120 7134905 126785 + RNF144
64031317 64157865 126548 - VPS54
10394423 10518340 123917 + HPCAL1
86352779 86476435 123656 - REEP1
211246843 211369335 122492 + CPS1
65449636 65570961 121325 - SPRED2
8297870 8419147 121277 - C2orf46
160623518 160744628 121110 - PLA2R1
74360215 74481317 121102 - SLC4A5
182226911 182347257 120346 - CERKL
10661491 10780696 119205 - NOL10
36987122 37105266 118144 - STRN
219140478 219258554 118076 - USP37
36835564 36953580 118016 + VIT
135643584 135761276 117692 + RAB3GAP1
234045152 234162743 117591 + DGKD
53808768 53925730 116962 - ASB3
38089256 38205931 116675 + FAM82A
165769546 165886060 116514 - SCN3A
167817961 167934073 116112 + CMYA3
231747113 231862978 115865 + PSMD1
17643597 17759331 115734 + VSNL1
206372729 206488362 115633 + NRP2
225160373 225275619 115246 - CUL3
190894866 191010065 115199 - HIBCH
112242872 112357972 115100 - ANAPC1
216948094 217062256 114162 - MARCH4
183615110 183728735 113625 - NCKAP1
166880315 166993821 113506 - SCN9A
16655528 16768724 113196 - FAM49A
58185476 58298654 113178 + VRK2
68606392 68718944 112552 + C2orf13
172005267 172116126 110859 - METTL8
172466387 172576240 109853 - SLC25A12
25367496 25477110 109614 - DNMT3A
139262182 139371543 109361 - NXPH2
27915916 28024874 108958 - RBKS
8819657 8928328 108671 - KIDINS220
11624839 11733510 108671 + GREB1
169604955 169713340 108385 - ABCB11
166254396 166362710 108314 + FAM130A2
44026537 44134795 108258 - LRPPRC
231403169 231511291 108122 + CAB39
128178037 128284975 106938 - WDR33
70586073 70692585 106512 - TGFA
241373174 241479614 106440 - KIF1A
54003221 54109501 106280 - PSME4
70800919 70906984 106065 - ADD2
198261033 198366090 105057 - RFTN2
235642685 235746356 103671 + SH3BP4
37119803 37223136 103333 - HEATR5B
26168624 26271929 103305 + RAB10
71470543 71573842 103299 + ZNF638
188035337 188138484 103147 - CALCRL
161990446 162093433 102987 + PSMD14
60589952 60692284 102332 - BCL11A
158418468 158520298 101830 - ACVR1
204124046 204225564 101518 - RAPH1
26591722 26693217 101495 - OTOF
234362543 234463949 101406 + UGT1A9
160485382 160586754 101372 - LY75
98700174 98801448 101274 - MGAT4A
106168277 106269313 101036 - UXS1
231106485 231206745 100260 + SP100
26982613 27082719 100106 + DPYSL5
24953691 25053654 99963 - ADCY3
4921728 5021625 99897 + TTC15
161818972 161918189 99217 + TANK
204018667 204117837 99170 + ABI2
222890111 222989205 99094 - PAX3
47945711 48044465 98754 - FBXO11
128565123 128663750 98627 + UGCGL1
160783739 160882097 98358 - ITGB6
216799637 216896509 96872 + XRCC5
158214411 158310902 96491 - ACVR1C
108663284 108759405 96121 + LIMS1
165976098 166072046 95948 + SCN2A
108969448 109064346 94898 - EDAR
203467301 203561871 94570 - ICA1L
118393401 118487936 94535 - CCDC93
32200330 32294356 94026 + SPAST
175764514 175858404 93890 - ATF2
197523234 197616960 93726 - PGAP1
190474615 190567860 93245 + PMS1
201669292 201761898 92606 - FAM126B
208956496 209048639 92143 + PIP5K3
150449527 150541213 91686 - FLJ32955
102694683 102786325 91642 + SLC9A2
234372583 234463945 91362 + UGT1A7
9934170 10025141 90971 + TAF1B
187280305 187371133 90828 + ITGAV
97201162 97291845 90683 + ANKRD36
238014661 238104820 90159 - COL6A3
74696665 74786819 90154 - LOC130951
17766708 17856688 89980 - SMC6
108861736 108951365 89629 + FLJ32745
46436213 46525486 89273 + EPAS1
99475931 99564998 89067 - REV1
95384969 95473698 88729 + KCNIP3
230612718 230701430 88712 + FBXO36
188156790 188244556 87766 - TFPI
209097061 209184736 87675 + PTHR2
230915950 231003435 87485 + SP140
241888133 241975225 87092 - HDLBP
202496703 202583769 87066 + ALS2CR7
148525463 148612051 86588 - ORC4L
128415026 128501097 86071 - SAP130
201276043 201361720 85677 + AOX1
223260760 223346310 85550 - FARSB
219765552 219851028 85476 - NHEJ1
228162546 228247805 85259 + HRB
207771034 207856120 85086 - KLF7
191571102 191655771 84669 + GLS
119913650 119998136 84486 - SCTR
69880931 69965242 84311 + ANXA4
85109904 85193106 83202 + KCMF1
148436303 148519242 82939 + ACVR2A
181670847 181753656 82809 + UBE2E3
110237280 110319969 82689 - NPHP1
223551236 223633623 82387 + ACSL3
206694071 206776412 82341 - FLJ20309
162674263 162756559 82296 - DPP4
58298030 58380165 82135 - FANCL
167087395 167168985 81590 - SCN7A
38434774 38516066 81292 - ARL6IP2
215418782 215499872 81090 - BARD1
11837337 11918129 80792 + LPIN1
172690310 172771093 80783 + MAP1D
196347444 196427924 80480 + SLC39A10
202390782 202471244 80462 - ALS2
106881623 106962068 80445 - ST6GAL2
234383554 234463945 80391 + UGT1A6
47541913 47622011 80098 + MSH2
20031658 20111512 79854 - WDR35
166556350 166635855 79505 - TTC21B
31470146 31549264 79118 - XDH
136497985 136576954 78969 - DARS
239011081 239089796 78715 + TRAF3IP1
20370080 20448772 78692 - PUM2
173117876 173196509 78633 + ITGA6
241138828 241217395 78567 - ANKMY1
55110979 55189385 78406 - RTN4
38936528 39014672 78144 - DHX57
75631098 75708503 77405 - TMEM166
176615916 176692525 76609 - KIAA1715
218960720 219037020 76300 + PNKD
61080754 61156859 76105 - FLJ32312
216050686 216126297 75611 - FN1
175249808 175324811 75003 - WIPF1
238657699 238732680 74981 + UBE2F
48579558 48654173 74615 + CCDC128
202067436 202141760 74324 - TRAK2
68317639 68391302 73663 - PPP3R1
238382928 238455906 72978 + LRRFIP1
162852708 162925552 72844 - FAP
61205013 61276819 71806 + KIAA1841
139093102 139164532 71430 + LOC339745
109657752 109729158 71406 - SEPT10
216633033 216703821 70788 - MREG
88695522 88766221 70699 - EIF2AK3
10232106 10302454 70348 + C2orf48
224565569 224635557 69988 - WDFY1
187384294 187454016 69722 + KIAA1946
172604481 172674045 69564 + HAT1
55687165 55756400 69235 - SMEK2
217104083 217173278 69195 + SMARCAL1
225455312 225524418 69106 - DOCK10
208220191 208289074 68883 + CREB1
64663115 64731787 68672 + AFTPH
114363766 114432397 68631 + ACTR3
176959643 177028258 68615 + MTX2
84655236 84723636 68400 + FLJ37357
29249968 29318324 68356 + CLIP4
38804889 38873176 68287 + GALM
238177929 238244636 66707 + MLPH
37389298 37455873 66575 - PRKD3
191126204 191192307 66103 + FLJ20160
87594242 87660290 66048 + MGC4677
152091935 152157927 65992 + RIF1
108794454 108859768 65314 + RANBP2
44307666 44372862 65196 + PPM1B
112842196 112907338 65142 - RGPD5
240620147 240684788 64641 - NDUFA10
48453520 48518085 64565 + FOXN2
227425442 227489980 64538 - IRS1
121694763 121759005 64242 - TFCP2L1
224665383 224729498 64115 - SERPINE2
46837999 46901578 63579 + SOCS5
135429919 135493332 63413 + ACMSD
10812420 10875832 63412 + ATP6V1C2
201978499 202041682 63183 - ALS2CR12
105342059 105404647 62588 - TGFBRAP1
169484613 169547071 62458 + NOSTRIN
99412394 99474760 62366 + EIF5B
183406504 183468761 62257 + DNAJC10
179435552 179497655 62103 - TTN
69464057 69525976 61919 - GFPT1
105113023 105174935 61912 + MRPS9
112529044 112590861 61817 + TMEM87B
48756598 48818397 61799 + ALF
231032289 231093950 61661 + LOC93349
113691170 113752728 61558 - PAX8
172369488 172430426 60938 + DYNC1I2
74971436 75032134 60698 + HK2
102548279 102608945 60666 + SLC9A4
61616719 61677069 60350 - XPO1
24075026 24135342 60316 + UBXD4
234403637 234463945 60308 + UGT1A5
108524153 108584372 60219 + GCC2
86642210 86702258 60048 - VPS24
198417117 198476444 59327 - BOLL
127521836 127581094 59258 - BIN1
88830465 88889707 59242 + RPIA
203928918 203987466 58548 + CYP20A1
55774117 55832610 58493 - PNPT1
113911612 113969976 58364 + CBWD2
201216447 201274006 57559 + SGOL2
152800614 152858014 57400 - STAM2
165580318 165637542 57224 - FLJ39822
174598765 174655570 56805 - SP3
55314436 55371100 56664 - FLJ31438
27105175 27161737 56562 + MAPRE3
189423970 189480337 56367 - DIRC1
160394516 160450590 56074 + MARCH7
26061118 26117054 55936 - KIF3C
32302583 32358460 55877 + SLC30A6
218725216 218780809 55593 + RUFY4
102837052 102892388 55336 + TMEM182
149049769 149104774 55005 + MBD5
26536434 26591229 54795 + C2orf39
86859350 86914090 54740 + RMND5A
234409437 234463945 54508 + UGT1A4
17981572 18035852 54280 + KCNS3
201923718 201977937 54219 + CASP8
26325159 26379140 53981 - HADHA
202335125 202388923 53798 - MPP4
157939847 157993421 53574 + GALNT5
201600400 201653916 53516 - ORC2L
170266356 170319760 53404 + PPIG
242243810 242296645 52835 - THAP4
228561831 228614531 52700 + WDR69
119415974 119468467 52493 + MARCO
175124852 175177315 52463 - GPR155
238550286 238602746 52460 + RAMP1
102261950 102314329 52379 + IL1RL2
101082208 101134521 52313 - TBC1D8
168500688 168552873 52185 + B3GALT1
42580807 42632888 52081 - KCNG3
68913583 68965606 52023 + ARHGAP25
39804743 39856752 52009 + TMEM178
86282720 86334255 51535 - IMMT
162949096 163000546 51450 - IFIH1
86580100 86631497 51397 + JMJD1A
128741261 128792482 51221 - HS6ST1
28886276 28937456 51180 + PPP1CB
230859156 230910193 51037 - SP110
39317338 39368324 50986 - CDKL4
159917818 159968570 50752 - WDSUB1
38269897 38320642 50745 + MGC34824
96848753 96899482 50729 + CNNM4
63979748 64030346 50598 + UGP2
10042419 10093001 50582 + GRHL1
138555539 138605968 50429 + HNMT
37245349 37295719 50370 - EIF2AK2
69968468 70018378 49910 + GMCL1
85977928 86027795 49867 - ST3GAL5
112612192 112662022 49830 + FLJ37440
47659567 47709121 49554 - KCNK12
3136005 3185414 49409 + COLEC11
9514465 9563825 49360 + CPSF3
136379146 136428482 49336 - LCT
179525997 179575184 49187 - FLJ39502
233323828 233372990 49162 + EFHD1
75800948 75849977 49029 - C2orf3
232422651 232471479 48828 - PDE6D
236884094 236932258 48164 - ASB18
201806395 201854507 48112 + CFLAR
172116233 172164175 47942 + C2orf37
175038386 175085950 47564 - CIR
9674703 9721704 47001 - YWHAQ
86954119 87000696 46577 - CD8B
201873360 201919616 46256 + CASP10
127954619 128000274 45655 - IWS1
131639181 131684724 45543 - LOC130074
88206643 88252162 45519 + SMYD1
26379471 26424983 45512 + HADHB
211121481 211166937 45456 - LANCL1
44414249 44459588 45339 + SLC3A1
27578891 27624222 45331 - IFT172
131809655 131854896 45241 + POTE2
96680784 96725957 45173 - FLJ10081
191659381 191704442 45061 - STAT1
191719811 191841430 121619 - STAT4
132313795 132358709 44914 + C2orf27
171498706 171543164 44458 + GAD1
238934685 238979092 44407 - PER2
234419772 234463945 44173 + UGT1A3
170211775 170255829 44054 - FASTKD1
233942299 233986312 44013 + ATG16L1
219401147 219444913 43766 + TTLL4
191339353 191382997 43644 + NAB1
65366552 65410036 43484 + ACTR2
135571494 135614951 43457 - YSK4
216728617 216772029 43412 - PECR
241765504 241808868 43364 - PASK
65225639 65268940 43301 - RAB1A
111597540 111640814 43274 + BCL2L11
173246285 173289369 43084 + PDK1
198082205 198125277 43072 - SF3B1
39875095 39918028 42933 - THUMPD2
208401769 208444695 42926 + CCNYL1
60895033 60937747 42714 + PAPOLG
21135952 21178597 42645 - APOB
114188162 114230630 42468 - SLC35F5
131696640 131739102 42462 + PLEKHB2
153400637 153442931 42294 + ARL6IP6
120726643 120768515 41872 + RALB
119697613 119739458 41845 + STEAP3
69534905 69576404 41499 - NFU1
61020402 61061829 41427 + REL
32361170 32402452 41282 - NLRC4
70288669 70329802 41133 - C2orf42
44459616 44500595 40979 - PREPL
127129913 127170475 40562 + GYPC
102386479 102427015 40536 + IL1RL1
111111642 111151895 40253 - BUB1
27717543 27757613 40070 + ZNF512
28945367 28985124 39757 + SPDYA
73212165 73251800 39635 - RAB11FIP5
46681525 46721071 39546 + RHOQ
43977753 44017255 39502 + ABCG8
15682367 15721823 39456 + DDX1
233998492 234037701 39209 + SAG
112689672 112728881 39209 - ZC3H8
38702824 38741675 38851 - HNRPLL
101423742 101462575 38833 - CREG2
182582187 182620967 38780 + SSFA2
241974712 242013429 38717 + SEPT2
105435802 105474199 38397 - FHL2
238751679 238790053 38374 + SCLY
189664604 189702978 38374 + COL3A1
223361961 223400154 38193 + MOGAT1
135510124 135548316 38192 + CCNT2
208154 246341 38187 - SH3YL1
206865546 206903651 38105 - GPR1
96423364 96461456 38092 + NCAPH
171611217 171649146 37929 + GORASP2
202956020 202993888 37868 + NOP5/NOP58
216002341 216039983 37642 + ATIC
210878223 210915653 37430 - ACADL
183814588 183851913 37325 + NUP35
218907379 218944576 37197 + ARPC2
26827269 26864354 37085 + KCNK3
127780007 127817035 37028 - MAP3K2
198205825 198242848 37023 + PREI3
85493593 85530527 36934 + RBED1
70350466 70387398 36932 - TIA1
127731095 127767982 36887 - ERCC3
136430929 136467743 36814 - MCM6
102066823 102103400 36577 + IL1R2
206813308 206849693 36385 - NDUFS1
102437614 102473736 36122 + IL18R1
241847913 241883960 36047 + TMEM16G
43912832 43948798 35966 + DYNC2LI1
86244995 86280938 35943 + PTCD3
113015843 113051639 35796 + POLR1B
46720066 46755855 35789 - PIGF
84562333 84598043 35710 - SUCLG1
172204493 172240144 35651 + CYBRD1
197454606 197489931 35325 - GTF3C3
95174826 95209628 34802 - MRPS5
196827364 196861781 34417 - STK17B
65128244 65162648 34404 + SLC1A4
177920542 177954924 34382 - NFE2L2
85892679 85926843 34164 + ATOH8
242436229 242470393 34164 + GAL3ST2
96793542 96827675 34133 - LMAN2L
190131664 190165770 34106 + WDR75
31368853 31402911 34058 + EHD3
230725204 230759124 33920 - SLC16A14
73967801 74001665 33864 + STAMBP
102493771 102527543 33772 + IL18RAP
127660215 127693884 33669 - FLJ16008
219472209 219505520 33311 + CYP27A1
238861043 238894324 33281 - ILKAP
20739211 20772485 33274 - HS1BP3
175085973 175119234 33261 + SCRN3
85754940 85788063 33123 + USP39
238791025 238823927 32902 + ESPNL
71039374 71072228 32854 + VAX2
228375430 228408231 32801 - SLC19A3
183524242 183557004 32762 - FRZB
101351070 101383670 32600 - RNF149
55375408 55407966 32558 - MTIF2
241809891 241842429 32538 + PPP1R7
202896408 202928828 32420 - SUMO1
241095104 241127483 32379 + GPC1
110198822 110231023 32201 - MALL
68504074 68536233 32159 + PLEK
74065607 74097743 32136 + DGUOK
53925867 53957584 31717 + C2orf30
61156520 61188042 31522 + PEX13
27797988 27829482 31494 + SLC4A1AP
204396703 204428062 31359 + CD28
96361948 96393135 31187 - ASCC3L1
203570835 203601900 31065 - WDR12
217323632 217354665 31033 + IGFBP2
241246141 241277112 30971 + CAPN10
27460373 27491271 30898 - GTF3C2
113495898 113526671 30773 - IL1F8
54469721 54500365 30644 + FLJ40298
219362313 219392941 30628 + STK36
228017732 228048052 30320 + C2orf33
130625211 130655396 30185 - SMPD4
37340427 37370391 29964 - CEBPZ
207629829 207659666 29837 + CPO
71074674 71104207 29533 + ATP6V1B1
158096639 158126112 29473 - PSCDBP
10874116 10903558 29442 - PDIA6
160450870 160480260 29390 - CD302
219298136 219327409 29273 + PLCD4
169749051 169778184 29133 + DHRS9
113647790 113676908 29118 + PSD4
202141897 202170956 29059 + ALS2CR2
98444917 98473581 28664 + CNGA3
32414681 32443292 28611 + YIPF4
62334912 62363515 28603 + B3GNT2
37782393 37810977 28584 - CDC42EP3
88165985 88194510 28525 - KRCC1
30366047 30394538 28491 + LBH
97557788 97586230 28442 - KIAA1641
27515712 27544147 28435 - PPM1G
25078155 25106475 28320 - RBJ
95113352 95141609 28257 + MAL
17856807 17885058 28251 + FLJ40869
74793047 74820840 27793 + SEMA4F
108061512 108088957 27445 + SLC5A7
242361445 242388884 27439 + ING5
68268931 68296307 27376 - LOC116143
65195249 65222622 27373 + CEP68
170161512 170188671 27159 + BBS5
27631356 27658199 26843 + GCKR
47267237 47294077 26840 - FLJ40172
113211676 113238417 26741 - CKAP2L
18665764 18692466 26702 - NT5C1B
68431793 68458494 26701 - C2orf32
74031747 74058434 26687 + ACTG2
24927983 24954435 26452 + CENPO
234741345 234767776 26431 + SPP2
27351908 27378305 26397 + CAD
43951261 43977609 26348 - ABCG5
97788548 97814841 26293 + ZAP70
128112232 128138343 26111 - LIMS2
100358521 100384485 25964 - LONRF2
102228919 102254852 25933 + IL1R1
152484611 152510503 25892 - ARL5A
207456871 207482734 25863 + FASTKD2
100466839 100492609 25770 - CHST10
219113984 219139746 25762 + VIL1
12807805 12833454 25649 + TRIB2
6931100 6956636 25536 - LOC129607
42905880 42931366 25486 - HAAO
55658390 55683865 25475 + CCDC104
219259182 219284504 25322 + RQCD1
210980382 211005403 25021 - MYL1
219693080 219717988 24908 - CCDC108
204627008 204651802 24794 + ICOS
27417250 27441957 24707 + TRIM54
20322187 20346822 24635 - SDC1
179170705 179195287 24582 + PLEKHA3
210462222 210486777 24555 + C2orf21
220204556 220228997 24441 + ACCN4
74293641 74317638 23997 - MOBK1B
96272478 96296437 23959 - STARD7
166428830 166452717 23887 - GALNT3
47921936 47945743 23807 + MSH6
11246137 11269594 23457 + PQLC3
217362334 217385777 23443 - IGFBP5
225068920 225092216 23296 - FAM124B
70053967 70077256 23289 + MXD1
128335435 128358664 23229 - AMMECR1L
228300311 228323393 23082 - DKFZp547H025
152039612 152062067 22455 + TNFAIP6
64770406 64792697 22291 - SERTAD2
232476666 232498939 22273 + COPS7B
96963496 96985705 22209 - LOC51252
70396943 70418866 21923 + PCYOX1
27763553 27785364 21811 + XAB1
28527429 28549165 21736 + FOSL2
219328143 219349860 21717 - ZNF142
198143736 198165357 21621 + COQ10B
5039973 5061582 21609 - ADI1
118562279 118583826 21547 + INSIG2
187518067 187539403 21336 - ZSWIM2
108363612 108384888 21276 + SULT1C1
183768992 183790226 21234 + DUSP19
74671600 74692717 21117 - LOXL3
201179191 201200298 21107 - KCTD18
186435772 186456782 21010 + FSIP2
216772147 216793000 20853 + TMEM169
68180987 68201781 20794 - C1D
20113441 20134083 20642 - MATN3
71248473 71269014 20541 - MCEE
62006913 62027442 20529 - CCT4
28984340 29004816 20476 - FLJ20628
86742174 86762636 20462 - RNF103
190250823 190271119 20296 - SLC40A1
219979851 219999648 19797 - PTPRN
71269098 71288885 19787 + MPHOSPH10
179121656 179141371 19715 - PRKRA
74499936 74519619 19683 - DCTN1
102792183 102811831 19648 - MFSD9
169552908 169572451 19543 - SPBC25
64231645 64251134 19489 - PELI1
151150216 151169688 19472 - RND3
151952492 151971882 19390 - NMI
190871186 190890441 19255 + MGC13057
20154040 20173073 19033 - LAPTM4A
27186199 27205140 18941 + FLJ21839
210692886 210711796 18910 + RPE
95253056 95271936 18880 + ZNF2
208926459 208945312 18853 - IDH1
73373059 73391799 18740 + CCT7
72268021 72286618 18597 - CYP26B1
233240861 233259424 18563 + EIF4E2
130829847 130848373 18526 + PTPN18
27235119 27253622 18503 - CGREF1
218964421 218982785 18364 - TMBIM1
48719413 48737684 18271 + STON1
63727772 63745979 18207 + MDH1
201561185 201579355 18170 - PPIL3
108322168 108340325 18157 + SULT1C3
150251659 150269785 18126 - C2orf25
68296655 68314740 18085 + PNO1
24163896 24181874 17978 - C2orf44
231597538 231615446 17908 - GPR55
73900985 73918877 17892 - DUSP11
113119757 113137629 17872 + SLC20A1
9496414 9514233 17819 - ITGB1BP1
118288484 118306183 17699 + DDX18
47508117 47525808 17691 + TACSTD1
96903864 96921504 17640 + CNNM3
37370440 37387952 17512 + PRO1853
101327895 101345294 17399 + C2orf29
99394006 99411378 17372 - TXNDC9
178802657 178819887 17230 + DRB1
228052384 228069525 17141 - TM4SF20
234528028 234545146 17118 - DKFZp762E1312
163026156 163043136 16980 + GCA
200601534 200618500 16966 + FLJ38973
99359219 99376157 16938 - LOC129530
73056258 73073131 16873 + EMX1
231798459 231815329 16870 - HTR2B
95362074 95378928 16854 + PROM2
238264964 238281736 16772 - RAB17
74337366 74354067 16701 + MTHFD2
175438113 175454677 16564 - CHRNA1
170191718 170208279 16561 + KBTBD10
170416028 170432491 16463 + KLHL23
47298955 47315301 16346 - CALM2
99256095 99272414 16319 + MRPL30
88309178 88325405 16227 + FLJ10916
113591700 113607823 16123 + IL1RN
114101113 114117196 16083 + RABL2A
74564643 74580715 16072 - RTKN
96624337 96640244 15907 + ARID5A
32160622 32176495 15873 - LOC84661
111572152 111587993 15841 - FLJ44006
33720379 33736013 15634 - FAM98A
85533548 85549132 15584 - CAPG
96338187 96353606 15419 - TMEM127
242218181 242233541 15360 + BOK
241746498 241761714 15216 - MTERFD2
132556035 132571178 15143 - FLJ41821
96211462 96226049 14587 - ASTL
201579651 201594159 14508 + NIF3L1
219550050 219564459 14409 + WNT6
220317791 220332197 14406 + SLC4A3
231555125 231569467 14342 + ITM2C
174045054 174059226 14172 + CDCA7
29167947 29182064 14117 + LOC165186
47040667 47054600 13933 - MCFD2
201762039 201775970 13931 + NDUFB3
24184278 24198199 13921 + FKBP1B
100637944 100651719 13775 + PDCL3
220064421 220078134 13713 - DNPEP
27563123 27576773 13650 + NRBP1
242154422 242168024 13602 - STK25
219072421 219086002 13581 + SLC11A1
30281478 30295050 13572 + YPEL5
27221770 27235252 13482 + KHK
237776083 237789487 13404 + COPS8
219570759 219584156 13397 + WNT10A
86338237 86351627 13390 + MRPL35
254895 268280 13385 + ACP1
70916096 70929430 13334 - FIGLA
198176815 198190146 13331 - HSPD1
179155531 179168829 13298 - FKBP7
3086061 3099309 13248 - RNASEH1
67536101 67549327 13226 + ETAA1
170480895 170494082 13187 + SSB
27444012 27457082 13070 - MPV17
234450918 234463945 13027 + UGT1A1
11223776 11236748 12972 + C2orf50
73353044 73366010 12966 + SMYD5
99317230 99330088 12858 - LYG2
208302346 208315202 12856 - FAM119A
100545461 100558260 12799 + NMS
27785329 27798100 12771 - SUPT7L
27334109 27346722 12613 - SLC5A6
237260442 237272991 12549 + CXCR7
151931417 151943885 12468 - RBM43
85480879 85493313 12434 - RETSAT
190460555 190472938 12383 - ORMDL1
85687861 85700237 12376 - GGCX
70420160 70432520 12360 - SNRPG
122229350 122241659 12309 + TSN
11748902 11761023 12121 - NTSR2
192525246 192537296 12050 - SDPR
37223311 37235353 12042 + CCDC75
70947432 70959387 11955 - CLEC4F
201502152 201514065 11913 + BZW1
95235273 95247137 11864 - ZNF514
99244245 99256010 11765 - MITD1
201543310 201554866 11556 - CLK1
113247723 113259202 11479 - IL1A
74621868 74633339 11471 + TTC31
128320464 128331934 11470 - POLR2D
10134279 10145561 11282 + KLF11
