START STOP SIZE STRAND GENE
197078545 197124190 45645 - TNK2
57236893 57282536 45643 + APPL1
180548181 180593708 45527 + MFN1
149898362 149943486 45124 + AGTR1
32542472 32587346 44874 - DYNC1LI1
186786732 186831585 44853 + SENP2
103636548 103681375 44827 + ZPLD1
186708272 186753071 44799 - LIPH
198726756 198771165 44409 - BDH1
102980763 103025141 44378 + FAM55C
39068510 39112883 44373 + WDR48
15618258 15662328 44070 + BTD
151860374 151904436 44062 - C3orf44
150330068 150374003 43935 + HPS3
56629618 56673399 43781 - C3orf63
156963102 157006757 43655 - C3orf33
128830757 128874343 43586 + PODXL2
125115257 125158620 43363 - CCDC14
185450218 185493520 43302 + ECE2
129282500 129325340 42840 - RUVBL1
102926183 102968871 42688 + LRRIQ2
139636125 139678600 42475 + FAM62C
48869368 48911333 41965 - SLC25A20
133882151 133923974 41823 - NPHP3
127596479 127638096 41617 + CCDC37
40403696 40445113 41417 + ENTPD3
41216015 41256938 40923 + CTNNB1
15577245 15618071 40826 - HACL1
132663743 132704527 40784 - MRPL3
184322705 184363325 40620 - LAMP3
3086420 3127031 40611 - IL5RA
44891130 44931097 39967 + TGM4
53099850 53139503 39653 - RFT1
101910849 101950500 39651 + TFG
48530122 48569231 39109 - PFKFB4
109752094 109790980 38886 - KIAA1524
142979740 143018590 38850 + GRK7
69107059 69145464 38405 - C3orf64
16281743 16320112 38369 + OXNAD1
120982020 121020021 38001 + NR1I2
101564998 101602915 37917 - TOMM70A
19963762 20001647 37885 + RAB5A
184143261 184181028 37767 - DCUN1D1
192413023 192450612 37589 + OSTN
151747271 151784725 37454 + EIF2A
127639141 127676528 37387 - ZXDC
138020677 138057427 36750 + TMEM22
44457427 44494166 36739 - ZNF445
123729462 123766114 36652 - PARP9
113806100 113842667 36567 - CCDC80
127682821 127719292 36471 - UROC1
37415656 37451989 36333 + C3orf35
150192072 150228117 36045 + GYG1
51636756 51672650 35894 + RAD54L2
142143385 142178851 35466 + SLC25A36
159897600 159932977 35377 - RARRES1
120725831 120761139 35308 - CD80
44992767 45027966 35199 + EXOSC7
171558217 171593238 35021 + SKIL
42519120 42554064 34944 + VIPR1
123188860 123223720 34860 - ILDR1
139200355 139235192 34837 + CLDN18
122794953 122829612 34659 + FBXO40
198964992 198999494 34502 + FYTTD1
23961809 23996240 34431 + NR1D2
161601048 161635441 34393 + SMC4
130289115 130323317 34202 - RAB43
159771685 159805883 34198 + MLF1
42564476 42598432 33956 - SEC22C
33130482 33164269 33787 + CRTAP
98966284 99000061 33777 + ARL6
50167851 50201511 33660 + SEMA3F
113667463 113701066 33603 - BTLA
130081151 130114654 33503 + ACAD9
51680329 51713377 33048 + TEX264
103029546 103062555 33009 + NFKBIZ
58594710 58627601 32891 - FAM3D
120632390 120665161 32771 - TMEM39A
139574404 139607073 32669 + MRAS
197264659 197297251 32592 - TFRC
121952058 121984605 32547 + GTF2E1
48484200 48516665 32465 - SCOTIN
8636320 8668737 32417 - C3orf32
134947932 134980333 32401 + TF
47397538 47429935 32397 + PTPN23
150028285 150060668 32383 + CPB1
10265595 10297900 32305 + TATDN2
5204432 5236642 32210 + EDEM1
157875080 157907236 32156 + TIPARP
50629604 50661723 32119 + MAPKAPK3
168642424 168674520 32096 - SERPINI2
110024320 110056404 32084 + TRAT1
58465903 58497956 32053 - ACOX2
140559132 140591159 32027 - COPB2
49701993 49733965 31972 + RNF123
197686938 197718892 31954 - RNF168
120799434 120831341 31907 + PLA1A
113287928 113319733 31805 + C3orf52
130330932 130362727 31795 - ISY1
150065781 150097560 31779 + CPA3
115258300 115289956 31656 + QTRTD1
171167281 171198861 31580 + TLOC1
120375114 120406690 31576 + UPK1B
123900859 123932376 31517 + PARP14
53170262 53201771 31509 + PRKCD
195842816 195874208 31392 - LSG1
39124198 39155394 31196 + TTC21A
48576509 48607689 31180 - COL7A1
48173671 48204805 31134 - CDC25A
129821510 129852417 30907 - RPN1
162421800 162452497 30697 + NMD3
172196838 172227470 30632 - SLC2A2
53234705 53264998 30293 - TKT
114017245 114047487 30242 - CD200R2
50101371 50131394 30023 + RBM5
63794586 63824549 29963 - THOC7
48257648 48287484 29836 + ZNF589
194441619 194471345 29726 + HRASLS
3166697 3196390 29693 - CRBN
113534663 113564346 29683 + CD200
147715665 147745194 29529 - PLSCR1
122832936 122862405 29469 - HCLS1
47430206 47459524 29318 - SCAP
126106978 126136270 29292 - MUC13
48700440 48729710 29270 - IHPK2
120413278 120442442 29164 - B4GALT4
52504395 52533549 29154 + STAB1
113734049 113763175 29126 - ATG3
38470813 38499868 29055 + ACVR2B
69155017 69183927 28910 - TMF1
46452500 46481399 28899 - LTF
196722521 196751370 28849 - PPP1R2
150675131 150703766 28635 + TM4SF4
53826680 53855216 28536 - CHDH
38512836 38541183 28347 + ENDOGL1
44571716 44599975 28259 + ZNF167
130451150 130479312 28162 + COPG
87359286 87387338 28052 + CHMP2B
49841031 49868996 27965 - TRAIP
43707378 43735295 27917 + ABHD5
102850980 102878607 27627 - ZBTB11
160002613 160030206 27593 + MFSD1
171112183 171139648 27465 + SAMD7
130602862 130630192 27330 - C3orf25
114920530 114947786 27256 - NAT13
151803763 151830930 27167 + SELT
197506408 197533455 27047 - MGC33212
10098004 10124915 26911 - C3orf24
43095732 43122569 26837 - C3orf39
157028072 157054869 26797 - SLC33A1
187917821 187944443 26622 + KNG1
12573593 12600208 26615 + MKRN2
28339089 28365579 26490 - AZI2
198218465 198244952 26487 - MFI2
48648900 48675352 26452 - CELSR3
130480514 130506831 26317 + C3orf37
9720509 9746592 26083 + CPNE9
46894239 46920291 26052 + PTHR1
57532129 57558118 25989 - ARF4
123585712 123611651 25939 + C3orf28
120700068 120725825 25757 + C3orf1
120670488 120696242 25754 + KTELC1
69186571 69212214 25643 - UBE1C
20177088 20202687 25599 - SGOL1
180763409 180788896 25487 + ACTL6A
12750391 12775808 25417 - TMEM40
13496823 13521834 25011 + HDAC11
23908575 23933541 24966 - NKIRAS1
46685682 46710175 24493 - ALS2CL
46258691 46283166 24475 + CCR3
139810616 139834909 24293 + FAIM
180443295 180467540 24245 - KCNMB3
128799950 128823974 24024 + MCM2
3143652 3167528 23876 + TRNT1
152934412 152958250 23838 + AADACL2
140654424 140678050 23626 - RBP2
50248650 50271790 23140 + GNAI2
141879578 141902689 23111 + TRIM42
9980636 10003522 22886 - TMEM111
152494594 152517334 22740 - GPR87
9379735 9402412 22677 + THUMPD3
199273241 199295901 22660 - LOC348840
191588542 191611035 22493 + CLDN16
198161524 198184014 22490 - PIGZ
48388712 48411194 22482 + FBXW12
197927624 197950077 22453 + PIGX
151941608 151963961 22353 - SIAH2
15090292 15112631 22339 - ZFYVE20
125170570 125192889 22319 - ROPN1
197531266 197553554 22288 - TM4SF19
197854965 197877182 22217 + LRRC33
140718977 140741188 22211 - RBP1
38024010 38046119 22109 - PLCD1
113763584 113785692 22108 + SLC35A5
58153393 58175438 22045 - DNASE1L3
152637174 152659195 22021 - IGSF10
32497807 32519407 21600 - CMTM6
55474783 55496371 21588 - WNT5A
48420266 48441746 21480 - PLXNB1
187117238 187138458 21220 - SFRS10
191629149 191650367 21218 - UNQ846
69216779 69237927 21148 + ARL6IP5
123817214 123838226 21012 + PARP15
187746831 187767814 20983 - TBCCD1
49921309 49942261 20952 - MON1A
14668272 14689164 20892 + C3orf19
48463221 48484047 20826 + TREX1
185515057 185535847 20790 + EIF4G1
101536257 101556881 20624 + NIT2
185762288 185782897 20609 + EPHB3
148586534 148607105 20571 - ZIC4
162285474 162305814 20340 - B3GALNT1
145173610 145193899 20289 + C3orf58
10317616 10337855 20239 - SEC13
102775731 102795969 20238 + PCNP
172088905 172109128 20223 - EIF5A2
99148949 99169157 20208 - MINA
42800798 42820997 20199 - HIGD1A
184453746 184473880 20134 + B3GNT5
180805276 180824989 19713 + NDUFB5
14195340 14214840 19500 + LSM3
129253909 129273223 19314 + SEC61A1
53855611 53874866 19255 + IL17RB
135556887 135576104 19217 - AMOTL2
8767093 8786300 19207 - OXTR
170993967 171013014 19047 - LRRC34
127725873 127744831 18958 + CHST13
16603306 16622010 18704 - DAZL
14141545 14160180 18635 + TMEM43
188321442 188339965 18523 - RPL39L
120843597 120862094 18497 - POPDC2
197357816 197376071 18255 + FLJ25996
45840449 45858625 18176 - LZTFL1
185355985 185374016 18031 + DVL3
173706166 173723971 17805 - TNFSF10
52822045 52839734 17689 - ITIH4
133861843 133879319 17476 + UBE1DC1
49002344 49019583 17239 + PH-4
9835060 9852083 17023 + TTLL3
114854785 114871770 16985 - KIAA2018
87391472 87408427 16955 - POU1F1
197431692 197448609 16917 + OSTalpha
123526700 123543503 16803 + CSTA
15065023 15081820 16797 - MRPS25
191506195 191522917 16722 - CLDN1
9766660 9783342 16682 + OGG1
45903022 45919671 16649 + CCR9
49899441 49916074 16633 - MST1R
187990385 188006992 16607 - RFC4
39279990 39296526 16536 - CX3CR1
9933781 9950313 16532 + IL17RC
134775271 134791802 16531 + CDV3
47578732 47595193 16461 - CSPG5
9748433 9764699 16266 + BRPF1
52207183 52223383 16200 + ALAS1
180788958 180805136 16178 - MRPL47
44645646 44661754 16108 + ZNF197
188043164 188058952 15788 + ADIPOQ
50217708 50233406 15698 + SLC38A3
69238729 69254407 15678 - LMOD3
50581912 50597426 15514 + HEMK1
115495564 115511038 15474 + VSIG9
15443865 15459123 15258 + EAF1
171619366 171634585 15219 + CLDN11
113200275 113215424 15149 + TAGLN3
187771168 187786290 15122 + DNAJB11
188921866 188936950 15084 - BCL6
115149437 115164515 15078 + ZDHHC23
53876194 53891227 15033 - ACTR8
57069508 57084500 14992 + SPATA12
185547095 185561969 14874 - CLCN2
135007374 135022221 14847 + SRPRB
114206457 114221203 14746 - C3orf17
192468052 192482742 14690 - UTS2D
40541507 40556047 14540 + ZNF621
195557280 195571769 14489 - LRRC15
52786647 52801117 14470 + ITIH1
125931902 125946318 14416 + UMPS
38139210 38153619 14409 - ACAA1
153014563 153028972 14409 + AADAC
157741246 157755637 14391 - SSR3
197769370 197783723 14353 - WDR53
113180588 113194896 14308 + ABHD10
130371129 130385397 14268 - CNBP
127170725 127184992 14267 + ROPN1B
95215904 95230144 14240 - STX19
99780981 99795131 14150 - CPOX
170973916 170988034 14118 + MYNN
9809733 9823784 14051 + ARPC4
52803853 52817854 14001 + ITIH3
62280435 62294361 13926 + C3orf14
139362550 139376471 13921 - DBR1
39399842 39413722 13880 + SLC25A38
4320070 4333948 13878 + SETMAR
9919302 9933082 13780 + IL17RE
129680969 129694726 13757 - GATA2
58524886 58538531 13645 - FAM107A
42413578 42427069 13491 - LYZL4
71903496 71916902 13406 - PROK2
52419566 52432696 13130 + PHF7
140545558 140558583 13025 + MRPS22
8750495 8763450 12955 + CAV3
132215418 132228344 12926 - ASTE1
158348286 158361184 12898 - CCNL1
63971270 63984160 12890 - PSMD6
9796653 9809420 12767 - TADA3L
14128583 14141323 12740 - CHCHD4
187840850 187853498 12648 + FETUB
38322430 38335069 12639 + SLC22A14
9774031 9786661 12630 - CAMK1
150521553 150534117 12564 - TM4SF18
38282334 38294810 12476 + SLC22A13
113322377 113334807 12430 - GCET2
161637914 161650328 12414 - TRIM59
9883398 9895740 12342 - CIDEC
67132092 67144320 12228 + KBTBD8
187866499 187878724 12225 + HRG
58267041 58279262 12221 + RPP14
49121111 49133217 12106 - USP19
48686283 48698338 12055 - NCKIPSD
49133551 49145603 12052 - LAMB2
44665258 44677279 12021 + ZNF35
49870425 49882328 11903 - CAMKV
52442307 52454083 11776 - SEMA3G
180524252 180536022 11770 + ZNF639
39158350 39170105 11755 - AXUD1
150941229 150952976 11747 - COMMD2
42922405 42934136 11731 + ZNF662
52703544 52715088 11544 - GLT8D1
10132332 10143873 11541 + C3orf10
40522533 40534042 11509 + ZNF620
40493640 40504881 11241 + ZNF619
110527890 110539083 11193 - DPPA4
44729141 44740325 11184 + ZNF502
50342220 50353371 11151 - RASSF1
44601459 44612561 11102 + ZNF660
39113094 39124134 11040 - GORASP1
9950789 9961712 10923 + CRELD1
52533442 52544110 10668 - NT5DC2
48611435 48622102 10667 - UQCRC1
57277418 57288020 10602 - ASB14
52237666 52248223 10557 - TWF2
10158318 10168744 10426 + VHL
114192489 114202910 10421 + GTPBP8
130231989 130242281 10292 + CCDC48
120781212 120791481 10269 + ADPRH
11269399 11279415 10016 + HRH1
123765955 123775966 10011 + DTX3L
51966514 51976509 9995 - PCBP4
185335825 185345792 9967 + EIF2B5
166387211 166397171 9960 - SLITRK3
185499723 185509542 9819 + PSMD2
45042773 45052566 9793 + CLEC3B
48638159 48647930 9771 - SLC26A6
185580562 185590320 9758 + CHRD
50570466 50580186 9720 - C3orf18
185016371 185026067 9696 - MAP6D1
54927420 54937112 9692 - LRTM1
49686438 49695937 9499 + APEH
46717826 46727205 9379 + TMIE
39199710 39209081 9371 - CMYA1
127751217 127760456 9239 - C3orf22
51718037 51727168 9131 + GRM2
185450150 185459248 9098 + MGC2408
130632490 130641550 9060 - MBD4
50291521 50300548 9027 + C3orf45
52410066 52419049 8983 - BAP1
159297570 159306541 8971 - SHOX2
42709158 42718017 8859 - HHATL
49108369 49117175 8806 - QARS
181802661 181811461 8800 + TTC14
150569502 150578266 8764 - TM4SF1
49817642 49826395 8753 - UBE1L
52694975 52703548 8573 + GNL3
49019829 49028386 8557 + WDR6
51942485 51950962 8477 - RRP9
51903932 51912391 8459 - IQCF1
135679247 135687527 8280 - ANAPC13
49281222 49289456 8234 - C3orf62
187813588 187821807 8219 + AHSG
153074134 153082348 8214 + SUCNR1
42675877 42684076 8199 + ZBTB47
142939748 142947940 8192 + RNF7
130744754 130752902 8148 + H1FOO
139325764 139333905 8141 - A4GNT
186691497 186699504 8007 - TMEM41A
128874478 128882460 7982 + ABTB1
48448590 48456523 7933 - CCDC51
185386587 185394495 7908 + ABCF3
120871061 120878933 7872 - COX17
185232033 185239858 7825 + HTR3D
127130815 127138580 7765 - LOC200810
185253536 185261161 7625 + HTR3C
44746127 44753579 7452 + ZNF501
48310594 48317852 7258 - NME6
161189330 161196507 7177 + IL12A
198150588 198157710 7122 - NCBP2
42274321 42281399 7078 - CCK
88183790 88190836 7046 - CGGBP1
99717016 99724048 7032 - CLDND1
88281798 88288755 6957 + C3orf38
42702014 42708942 6928 + KBTBD5
9962225 9969058 6833 - PRRT3
185300668 185307484 6816 + HTR3E
46370643 46377423 6780 + CCR2
158637308 158644078 6770 + PTX3
53894266 53901029 6763 - SELK
130730179 130736885 6706 + RHO
50305265 50311903 6638 - HYAL3
46218203 46224836 6633 - CCR1
185442818 185449448 6630 - ALG3
51403770 51410374 6604 + RBM15B
51951400 51957921 6521 + PARP3
187984086 187990385 6299 + EIF4A2
159866907 159873184 6277 - LXN
154362726 154368959 6233 + RAP2B
151165391 151171594 6203 - PFN2
58388397 58394594 6197 - PDHB
195595355 195601531 6176 - GP5
185572474 185578634 6160 - THPO
9854533 9860676 6143 - RPUSD3
51984123 51990250 6127 + ABHD14A
12169569 12175647 6078 - TIMP4
46386636 46392695 6059 + CCR5
49027438 49033471 6033 - DALRD3
182184207 182190232 6025 - DNAJC19
187738933 187744869 5936 - CRYGS
27732890 27738789 5899 - EOMES
39423189 39429034 5845 + RPSA
