START STOP SIZE STRAND GENE
98933836 99016979 83143 - SETD3
54807831 54890080 82249 + FBXO34
103165330 103247461 82131 + KNS2
103506686 103588755 82069 + TDRD9
70264608 70345641 81033 - MAP3K9
73014945 73095404 80459 - HEATR4
104851796 104932054 80258 + PACS2
99601503 99680325 78822 + EVL
51188377 51266922 78545 + FRMD6
91405508 91483788 78280 - FBLN5
76717922 76795591 77669 + TMEM63C
101764930 101841284 76354 - RAGE
64523259 64599122 75863 + FNTB
57835115 57909391 74276 + ARID4A
50096513 50169532 73019 + SPG3A
63924845 63996474 71629 + MTHFD1
38570873 38642188 71315 - SEC23A
60517632 60588929 71297 + SLC38A6
94622318 94693512 71194 - DICER1
91505613 91576139 70526 - TRIP11
67282991 67353055 70064 - ZFYVE26
75114744 75184260 69516 + C14orf58
49320282 49389289 69007 - SDCCAG1
34100366 34169088 68722 - SNX6
56116295 56184755 68460 + C14orf101
66983553 67051955 68402 - C14orf83
93257136 93324519 67383 - PRIMA1
49866469 49932367 65898 - CDKL1
49782932 49848697 65765 - L2HGDH
56739867 56805376 65509 - EXOC5
96038472 96103199 64727 + PAPOLA
51541270 51605696 64426 - NID2
20825975 20889215 63240 + RPGRIP1
72595020 72657744 62724 + RBM25
68935703 68997021 61318 + SLC39A9
63769607 63830831 61224 - ESR2
54378484 54439279 60795 - GCH1
30098127 30158797 60670 + KIAA1333
30564643 30624758 60115 + AP4S1
49229634 49289617 59983 + KLHDC1
101617138 101675776 58638 - HSP90AA1
22664345 22722689 58344 - SLC7A8
94953697 95011926 58229 - C14orf49
72505911 72563592 57681 - ZFYVE1
67069784 67126004 56220 + PLEKHH1
91316278 91372436 56158 - MTAC2D1
95575430 95629886 54456 + C14orf132
89814150 89868032 53882 - C14orf102
52178356 52232169 53813 - ERO1L
88360730 88414087 53357 + TTC8
90993708 91046566 52858 - SMEK1
87921763 87974553 52790 + SPATA7
61231991 61284729 52738 + HIF1A
20923484 20975242 51758 - CHD8
73181454 73232945 51491 + DNAL1
75688011 75738886 50875 + C14orf118
104957410 105008100 50690 + MTA1
88099066 88149605 50539 + ZC3H14
59972427 60022502 50075 - C14orf39
44742143 44792146 50003 - C14orf106
73502935 73552386 49451 - ENTPD5
37334264 37381247 46983 + TTC6
34521981 34568517 46536 + SRP54
76811053 76856970 45917 - POMT2
92330402 92376057 45655 + GOLGA5
19905765 19951420 45655 - TEP1
54902862 54948329 45467 - KIAA0831
73423338 73468556 45218 + ZNF410
73251578 73296745 45167 - C14orf43
74667925 74713045 45120 - TMED10
69908626 69953515 44889 - SYNJ2BP
92239909 92284765 44856 - LGMN
49180027 49224685 44658 - POLE2
63133510 63177878 44368 - WDR89
35365367 35409624 44257 + BRMS1L
59785817 59829823 44006 + PPM1A
76362479 76406392 43913 + C14orf166B
63220688 63264509 43821 - SGPP1
77253696 77297250 43554 - SNW1
54684600 54728149 43549 - DLG7
91599682 91642707 43025 - ATXN3
99220507 99263390 42883 + CYP46A1
74620727 74663389 42662 - NEK9
22312273 22354852 42579 - SLC7A7
52266681 52309230 42549 + STYX
91658081 91700296 42215 + CPSF2
99869877 99911680 41803 - WARS
80716146 80757047 40901 - GTF2A1
64240945 64280813 39868 + PLEKHG3
99774854 99814557 39703 + YY1
95740949 95780536 39587 + BDKRB2
64086372 64125849 39477 + C14orf50
50441688 50480984 39296 - PYGL
66725898 66765020 39122 + C14orf54
74968589 75006908 38319 + JDP2
72774007 72811098 37091 + PAPLN
22597615 22634663 37048 - ACIN1
34624428 34661270 36842 - PPP2R3C
58965492 59001812 36320 - GPR135
76877866 76913149 35283 - TMED8
74553052 74587886 34834 - MLH3
50170109 50204773 34664 - SAV1
38936710 38971371 34661 - FBXO33
57736608 57771261 34653 + ACTR10
61298919 61332898 33979 + SNAPC1
69862537 69896147 33610 - C14orf112
73388426 73421915 33489 + ZADH1
72462837 72496109 33272 + WDR21A
44467776 44500900 33124 - KLHL28
50408627 50441438 32811 + C14orf29
20889477 20922265 32788 - SUPT16H
100073240 100105884 32644 - KIAA1446
68746230 68778825 32595 + EXDL2
95820836 95853254 32418 - C14orf103
67156331 67188190 31859 + ARG2
18623364 18654942 31578 + ACTBL1
44623073 44654552 31479 + PRPF39
104402698 104434131 31433 + KIAA0284
76962770 76993657 30887 - C14orf133
94023372 94053934 30562 - SERPINA12
93587021 93617311 30290 - DDX24
99017491 99047604 30113 + CCNK
33971904 34001313 29409 - C14orf147
103099083 103128261 29178 + C14orf153
64041173 64070161 28988 + ZBTB1
54046336 54075084 28748 + CGRRF1
64611597 64638980 27383 - MAX
57781345 57808479 27134 + PSMA3
104679120 104706206 27086 - JAG2
33463172 33490037 26865 - EGLN3
54950684 54977016 26332 - TBPL2
22921037 22947324 26287 - MYH6
64482287 64508551 26264 - RAB15
76323338 76348983 25645 - ANGEL1
66923452 66948581 25129 - PLEK2
34831324 34856429 25105 + PSMA6
75058536 75083086 24550 + BATF
77010492 77034912 24420 - THSD3
73596625 73620949 24324 - ALDH6A1
22103646 22127969 24323 - DAD1
104306733 104330983 24250 - AKT1
99181232 99205364 24132 + KIAA1822
57006347 57030323 23976 - C14orf105
67187618 67211301 23683 - VTI1B
73775927 73799193 23266 + CHX10
93470265 93493520 23255 - ASB2
22525950 22549192 23242 - C14orf93
53933475 53956682 23207 + CDKN3
104261578 104284690 23112 + ADSSL1
75494194 75517242 23048 - TGFB3
22951788 22974690 22902 - MYH7
38653238 38675926 22688 + SIP1
93562476 93585027 22551 + OTUB2
38686767 38709269 22502 - TRAPPC6B
54563593 54585957 22364 + SOCS4
95187267 95209542 22275 + TCL6
35837521 35859596 22075 - MBIP
66874342 66896344 22002 - ATP6V1D
19849367 19871297 21930 - CCNB1IP1
74418371 74440196 21825 + DLST
21015245 21036880 21635 + KIAA0737
93617391 93638808 21417 + FAM14B
69312304 69333707 21403 - SLC10A1
56805379 56826544 21165 + C14orf108
76298284 76319109 20825 + VASH1
52243667 52264465 20798 + PSMC6
64450892 64471666 20774 + CHURC1
59681251 59701857 20606 - DHRS7
59020978 59041182 20204 + C14orf100
90769964 90790022 20058 - GPR68
92743169 92763211 20042 + C14orf130
20608366 20627876 19510 + FLJ10357
38772875 38792324 19449 + MIA2
44654858 44674272 19414 - FKBP3
93840338 93859426 19088 - SERPINA6
76634330 76653382 19052 + KIAA1737
67213270 67232213 18943 - RDH11
59652410 59671283 18873 + C14orf135
57945123 57963985 18862 - TIMM9
22439816 22458214 18398 - RBM23
68916598 68934774 18176 - ERH
20997027 21014961 17934 - RAB2B
103251897 103269751 17854 + ZFYVE21
103233707 103251549 17842 - XRCC3
73821880 73839420 17540 - ABCD4
23527958 23545444 17486 + DHRS4L2
64023309 64040307 16998 - ZBTB25
19827143 19843976 16833 - TTC5
74442099 74458630 16531 - RPS6KL1
52311661 52328133 16472 - GNPNAT1
70120709 70137137 16428 - MED6
20222211 20238597 16386 + RNASE4
73586209 73602546 16337 + C14orf45
23857410 23873704 16294 - ADCY4
76942748 76958985 16237 - C14orf148
73470457 73486588 16131 - C14orf44
54665757 54681881 16124 + LGALS3
21059073 21075177 16104 - SALL2
89792646 89808719 16073 + PSMC1
30413515 30429573 16058 + COCH
104586782 104602799 16017 - GPR132
49135164 49151139 15975 + PPIL5
50776685 50792512 15827 + TXNDC1
23492804 23508326 15522 + DHRS4
23755911 23771412 15501 - NEDD8
100193357 100208834 15477 + C14orf70
104227002 104242188 15186 + C14orf151
49304536 49319606 15070 + KLHDC2
36200655 36215621 14966 + PAX9
79733622 79748276 14654 - DIO2
101884373 101899006 14633 - CINP
54010958 54025494 14536 - GMFB
60246010 60260545 14535 - SIX4
53963396 53977898 14502 - CNIH
19881638 19895902 14264 + PARP2
51850862 51865070 14208 + PTGER2
22136986 22151104 14118 + ABHD4
23788161 23802212 14051 - TGM1
76913514 76927340 13826 + C14orf174
74478292 74492044 13752 - PGF
49848796 49862418 13622 + ATP5S
74016396 74029837 13441 - NPC2
99682509 99695712 13203 - DEGS2
73486395 73499564 13169 + COQ6
21036128 21049291 13163 - METTL3
57932396 57945172 12776 + UNQ9438
70058831 70071485 12654 - ADAM20
22812683 22825073 12390 - HOMEZ
93914450 93926782 12332 - SERPINA1
23461298 23473617 12319 - C14orf165
66022861 66035023 12162 + MGC88374
92459244 92471389 12145 + CHGA
67258942 67270920 11978 + RDH12
94000715 94012423 11708 - SERPINA9
59009158 59020826 11668 - C14orf149
94148479 94160142 11663 + SERPINA3
94117563 94129204 11641 + SERPINA5
93533394 93544962 11568 + C14orf48
23907093 23918648 11555 + NFATC4
73884964 73896463 11499 + C14orf115
22510248 22521688 11440 - JUB
76994154 77005567 11413 + AHSA1
23969015 23980380 11365 + KIAA0323
104547321 104558538 11217 - CDCA4
102662416 102673529 11113 + TNFAIP2
75185883 75196912 11029 - C14orf1
22375632 22386642 11010 + MMP14
67125783 67136731 10948 - PIGH
104246059 104256985 10926 + C14orf173
22485277 22496160 10883 - C14orf94
102870245 102881112 10867 + EIF5
74589682 74600489 10807 - ACYP1
23107087 23117834 10747 - JPH4
101867728 101878457 10729 + C14orf131
93455010 93465697 10687 + C14orf152
104131464 104142142 10678 - TMEM179
76857106 76867692 10586 + GSTZ1
23653860 23664290 10430 + WDR23
58174611 58184789 10178 + DACT1
104117100 104127228 10128 + LOC400258
44436256 44446209 9953 + C14orf28
23633388 23643173 9785 + PCK2
56337179 56346937 9758 - OTX2
95071075 95080808 9733 + GLRX5
93819404 93829114 9710 - SERPINA10
60507921 60517528 9607 - TRMT5
20222608 20232183 9575 + ANG
77244187 77253692 9505 + C14orf156
23175421 23184686 9265 + DHRS2
103448379 103457619 9240 - C14orf2
22895451 22904682 9231 - EFS
77296645 77305838 9193 + C14orf178
22564899 22573949 9050 - PSMB5
20554762 20563775 9013 - NDRG2
51804180 51813191 9011 + PTGDR
22459578 22468501 8923 - PRMT5
23829645 23838506 8861 - DHRS1
49161643 49170485 8842 - C14orf104
23719265 23727964 8699 - IPO4
20628075 20636639 8564 - ZNF219
95792311 95800851 8540 + BDKRB1
102458756 102467282 8526 + AMN
23098616 23107119 8503 - AP1G2
94097535 94105994 8459 + SERPINA4
104462268 104470618 8350 + PLD4
23711073 23719302 8229 + REC8L1
100263005 100271210 8205 + DLK1
22586708 22594875 8167 - CDH24
19985055 19993038 7983 - OSGEP
49645105 49653047 7942 - C14orf138
105028748 105036610 7862 + C14orf80
23600967 23608773 7806 + C14orf121
95915774 95923314 7540 + C14orf129
64072375 64079705 7330 + HSPA2
20120925 20128229 7304 - RNASE11
53486206 53493362 7156 - BMP4
20527978 20535032 7054 + METT11D1
99859431 99866468 7037 + C14orf68
38714150 38721178 7028 + PNN
87541248 87548167 6919 + GPR65
103065261 103072135 6874 + C14orf172
23771487 23778285 6798 + GMPR2
74539400 74546045 6645 + EIF2B2
73105531 73112110 6579 + ACOT2
23610595 23617135 6540 + CPNE6
23728199 23734722 6523 - TM9SF1
104290546 104297035 6489 + SIVA1
104526537 104532900 6363 + C14orf79
22410799 22417129 6330 + LRP10
94176814 94183084 6270 + SERPINA13
95222515 95228719 6204 + TCL1B
23844237 23850435 6198 - CIDEB
98247702 98253850 6148 + C14orf177
23804585 23810583 5998 - RABGGTA
22859236 22865207 5971 + PABPN1
93646831 93652786 5955 + IFI27
22885367 22891319 5952 - SLC22A17
23059904 23065839 5935 - ZFHX2
76801586 76807408 5822 - NGB
103092641 103098395 5754 - BAG5
91652222 91657906 5684 - NDUFB1
68324127 68329538 5411 - ZFP36L1
105012175 105017545 5370 + CRIP2
37128941 37134240 5299 - FOXA1
23838937 23844214 5277 + C14orf21
23700363 23705612 5249 + ISGF3G
22368935 22374086 5151 + MRPL52
37746954 37752019 5065 + SSTR1
22305570 22310607 5037 + OXA1L
22845875 22850798 4923 + BCL2L2
69303562 69308474 4912 + SFRS5
22634627 22639504 4877 + C14orf119
22422280 22426729 4449 + REM2
23748626 23753025 4399 - CHMP4A
34249400 34253649 4249 - CFL2
92738989 92743192 4203 - C14orf142
76560640 76564787 4147 - C14orf4
95246057 95250201 4144 - TCL1A
23875071 23879013 3942 - RIPK3
73128393 73132221 3828 + ACOT4
64475624 64479284 3660 - GPX2
19995857 19999476 3619 - TMEM55B
22911857 22915452 3595 + IL25
105063997 105067584 3587 + TMEM121
23095070 23098592 3522 + THTPA
60182505 60185933 3428 - SIX1
74815283 74818666 3383 + FOS
36055352 36058654 3302 - TITF1
23682413 23685695 3282 - PSME2
24170003 24173272 3269 - GZMB
34940467 34943695 3228 - NFKBIA
103055748 103058923 3175 - CKB
24145532 24148704 3172 - GZMH
35072998 35076011 3013 + INSM2
22915856 22918820 2964 + CMTM5
23778692 23781640 2948 - TINF2
102042950 102045881 2931 - ANKRD9
44043297 44046208 2911 - C14orf155
23848000 23850798 2798 + LTB4R2
23675217 23678015 2798 + PSME1
49120052 49122844 2792 - RPS29
24044551 24047311 2760 - CMA1
18754781 18757538 2757 + LOC440157
24112563 24115306 2743 - CTSG
49157238 49159948 2710 + MGAT2
92718303 92720995 2692 - MOAP1
73248238 73250881 2643 - PNMA1
19993129 19995765 2636 + APEX1
23678014 23680637 2623 - C14orf122
64003577 64006172 2595 + AKAP5
28306037 28308621 2584 + FOXG1B
36118967 36121537 2570 - NKX2-8
20537309 20539870 2561 + SLC39A2
20306425 20308945 2520 + FAM12B
60045774 60048278 2504 + SIX6
23744801 23747292 2491 + TSSK4
94713572 94716023 2451 + FLJ45244
20283938 20286379 2441 + FAM12A
69993969 69996375 2406 + ADAM21
37793069 37795325 2256 - CLEC14A
101097440 101099540 2100 + DIO3
23752999 23755081 2082 - MDP-1
20580250 20582226 1976 + RNASE7
22656354 22658314 1960 - CEBPE
49155158 49157099 1941 - RPL36AL
94304312 94306252 1940 - GSC
49429588 49431484 1896 + ARF6
93663870 93665710 1840 - FAM14A
68331216 68332943 1727 - FLJ39779
100541397 100543122 1725 + FLJ41170
74030220 74031922 1702 + ISCA2
20568511 20570166 1655 + C14orf8
105024593 105026167 1574 + CRIP1
20339355 20340876 1521 - RNASE1
20319049 20320464 1415 + RNASE6
69106337 69107671 1334 - C14orf162
23670607 23671898 1291 + LOC161247
92883289 92884453 1164 + COX8C
20692935 20694024 1089 - OR5AU1
19513517 19514564 1047 + OR4K15
19735334 19736372 1038 + OR11G2
19655405 19656437 1032 + OR4K17
20178694 20179690 996 - OR6S1
19761708 19762701 993 + OR11H6
19780790 19781765 975 + OR11H4
19458605 19459577 972 + OR4K5
20493469 20494434 965 + RNASE2
20429401 20430347 946 + RNASE3
19414266 19415211 945 + OR4K2
21203136 21204078 942 + OR4E2
21107773 21108715 942 - OR10G3
19318321 19319263 942 + OR4M1
19285426 19286368 942 + OR4Q3
19598043 19598982 939 + OR4L1
19473665 19474601 936 + OR4K1
21171905 21172838 933 - OR10G2
19552259 19553192 933 - OR4K14
19681734 19682661 927 + OR4N5
19365447 19366371 924 + OR4N2
19571842 19572757 915 - OR4K13
46189971 46190778 807 - RPL10L
20094450 20095068 618 - RNASE9
20595891 20596356 465 + RNASE8
